evidence_domain,repo_full,week,evaluation_population,source_split,detector_family,detector_variant,metric,specification_role,window_weeks,threshold_scaled_mad,persistence_weeks,evaluable,alarm,magnitude,magnitude_definition,raw_mewma_stat,frozen_control_limit,attempts_total,outcome_n,failure_count,latency_n,logical_run_n,rerun_count,low_outcome_support,low_latency_support,missing_core_metric_count,workflow_count,workflow_concentration_hhi,external_calibration,external_evaluation_eligible,causal_history_policy
observed_research,helm/helm,2026-06-22,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,-0.0121217851510549,second-highest of three frozen component scaled-MAD scores,,,188,164,23,164,164,24,False,False,0,4.0,0.3298438207333635,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-06-22,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,0.0007722053494702089,raw mewma_stat divided by frozen control limit,0.0055212951149359,7.150034791553729,188,164,23,164,164,24,False,False,0,4.0,0.3298438207333635,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-06-29,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,-1.44019510968439,frozen component scaled-MAD score,,,81,68,7,68,68,13,False,False,0,4.0,0.3104709647919524,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-06-29,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,-0.1630547856114973,frozen component scaled-MAD score,,,81,68,7,68,68,13,False,False,0,4.0,0.3104709647919524,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-06-29,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,0.8350837974472132,frozen component scaled-MAD score,,,81,68,7,68,68,13,False,False,0,4.0,0.3104709647919524,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-06-29,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,0.8350837974472132,maximum of three frozen component scaled-MAD scores,,,81,68,7,68,68,13,False,False,0,4.0,0.3104709647919524,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-06-29,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,-0.1630547856114973,second-highest of three frozen component scaled-MAD scores,,,81,68,7,68,68,13,False,False,0,4.0,0.3104709647919524,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-06-29,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,4.291291466804527e-05,raw mewma_stat divided by frozen control limit,0.0003068288328835,7.150034791553729,81,68,7,68,68,13,False,False,0,4.0,0.3104709647919524,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-06,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,1.0095205706377584,frozen component scaled-MAD score,,,283,252,16,252,266,17,False,False,0,4.0,0.2912135249534893,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-06,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,-1.276066644871092,frozen component scaled-MAD score,,,283,252,16,252,266,17,False,False,0,4.0,0.2912135249534893,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-06,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,-1.2712206795147858,frozen component scaled-MAD score,,,283,252,16,252,266,17,False,False,0,4.0,0.2912135249534893,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-06,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,1.0095205706377584,maximum of three frozen component scaled-MAD scores,,,283,252,16,252,266,17,False,False,0,4.0,0.2912135249534893,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-06,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,-1.2712206795147858,second-highest of three frozen component scaled-MAD scores,,,283,252,16,252,266,17,False,False,0,4.0,0.2912135249534893,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-06,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,0.0,raw mewma_stat divided by frozen control limit,0.0,7.150034791553729,283,252,16,252,266,17,False,False,0,4.0,0.2912135249534893,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-13,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,-0.0294144385221303,frozen component scaled-MAD score,,,486,288,36,288,471,15,False,False,0,4.0,0.32926891225931,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-13,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,0.7135402244989243,frozen component scaled-MAD score,,,486,288,36,288,471,15,False,False,0,4.0,0.32926891225931,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-13,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,-1.268214472595483,frozen component scaled-MAD score,,,486,288,36,288,471,15,False,False,0,4.0,0.32926891225931,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-13,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,0.7135402244989243,maximum of three frozen component scaled-MAD scores,,,486,288,36,288,471,15,False,False,0,4.0,0.32926891225931,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-13,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,-0.0294144385221303,second-highest of three frozen component scaled-MAD scores,,,486,288,36,288,471,15,False,False,0,4.0,0.32926891225931,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-13,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,0.0,raw mewma_stat divided by frozen control limit,0.0,7.150034791553729,486,288,36,288,471,15,False,False,0,4.0,0.32926891225931,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-20,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,0.2047107047544177,frozen component scaled-MAD score,,,607,493,21,493,583,24,False,False,0,5.0,0.2468591311144825,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-20,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,-1.845158629372752,frozen component scaled-MAD score,,,607,493,21,493,583,24,False,False,0,5.0,0.2468591311144825,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-20,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,-1.1443374986300323,frozen component scaled-MAD score,,,607,493,21,493,583,24,False,False,0,5.0,0.2468591311144825,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-20,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,0.2047107047544177,maximum of three frozen component scaled-MAD scores,,,607,493,21,493,583,24,False,False,0,5.0,0.2468591311144825,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-20,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,-1.1443374986300323,second-highest of three frozen component scaled-MAD scores,,,607,493,21,493,583,24,False,False,0,5.0,0.2468591311144825,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-20,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,0.0,raw mewma_stat divided by frozen control limit,0.0,7.150034791553729,607,493,21,493,583,24,False,False,0,5.0,0.2468591311144825,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-27,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,-1.7398860227455517,frozen component scaled-MAD score,,,247,159,7,159,235,12,False,False,0,5.0,0.2514547034044157,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-27,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,-1.1606331559295355,frozen component scaled-MAD score,,,247,159,7,159,235,12,False,False,0,5.0,0.2514547034044157,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-27,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,-1.036650185754332,frozen component scaled-MAD score,,,247,159,7,159,235,12,False,False,0,5.0,0.2514547034044157,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-27,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,-1.036650185754332,maximum of three frozen component scaled-MAD scores,,,247,159,7,159,235,12,False,False,0,5.0,0.2514547034044157,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-27,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,-1.1606331559295355,second-highest of three frozen component scaled-MAD scores,,,247,159,7,159,235,12,False,False,0,5.0,0.2514547034044157,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-07-27,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,0.0,raw mewma_stat divided by frozen control limit,0.0,7.150034791553729,247,159,7,159,235,12,False,False,0,5.0,0.2514547034044157,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-08-03,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,-4.131016342709564,frozen component scaled-MAD score,,,130,87,3,87,123,7,False,False,0,5.0,0.2302958579881657,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-08-03,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,-1.37689148141429,frozen component scaled-MAD score,,,130,87,3,87,123,7,False,False,0,5.0,0.2302958579881657,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-08-03,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,-0.5872719822199938,frozen component scaled-MAD score,,,130,87,3,87,123,7,False,False,0,5.0,0.2302958579881657,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-08-03,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,-0.5872719822199938,maximum of three frozen component scaled-MAD scores,,,130,87,3,87,123,7,False,False,0,5.0,0.2302958579881657,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-08-03,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,-1.37689148141429,second-highest of three frozen component scaled-MAD scores,,,130,87,3,87,123,7,False,False,0,5.0,0.2302958579881657,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,helm/helm,2026-08-03,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,0.0,raw mewma_stat divided by frozen control limit,0.0,7.150034791553729,130,87,3,87,123,7,False,False,0,5.0,0.2302958579881657,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,prometheus/prometheus,2026-03-30,holdout,holdout,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,0.6461860809866234,frozen component scaled-MAD score,,,893,692,183,691,868,23,False,False,0,4.0,0.2559448942816406,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-03-30,holdout,holdout,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,0.4837031560783986,frozen component scaled-MAD score,,,893,692,183,691,868,23,False,False,0,4.0,0.2559448942816406,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-03-30,holdout,holdout,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,0.8992673890583,frozen component scaled-MAD score,,,893,692,183,691,868,23,False,False,0,4.0,0.2559448942816406,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-03-30,holdout,holdout,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,0.8992673890583,maximum of three frozen component scaled-MAD scores,,,893,692,183,691,868,23,False,False,0,4.0,0.2559448942816406,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-03-30,holdout,holdout,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,0.6461860809866234,second-highest of three frozen component scaled-MAD scores,,,893,692,183,691,868,23,False,False,0,4.0,0.2559448942816406,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-03-30,holdout,holdout,mewma,mewma,composite,primary,,,,True,False,0.5718957035058477,raw mewma_stat divided by frozen control limit,4.089074177206907,7.150034791553729,893,692,183,691,868,23,False,False,0,4.0,0.2559448942816406,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-06,holdout,holdout,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,0.6080510169130307,frozen component scaled-MAD score,,,603,473,103,472,586,13,False,False,0,4.0,0.2580381673720947,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-06,holdout,holdout,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,-0.7278890406256596,frozen component scaled-MAD score,,,603,473,103,472,586,13,False,False,0,4.0,0.2580381673720947,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-06,holdout,holdout,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,0.0183782475564489,frozen component scaled-MAD score,,,603,473,103,472,586,13,False,False,0,4.0,0.2580381673720947,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-06,holdout,holdout,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,0.6080510169130307,maximum of three frozen component scaled-MAD scores,,,603,473,103,472,586,13,False,False,0,4.0,0.2580381673720947,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-06,holdout,holdout,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,0.0183782475564489,second-highest of three frozen component scaled-MAD scores,,,603,473,103,472,586,13,False,False,0,4.0,0.2580381673720947,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-06,holdout,holdout,mewma,mewma,composite,primary,,,,True,False,0.5991294413822562,raw mewma_stat divided by frozen control limit,4.2837963505272825,7.150034791553729,603,473,103,472,586,13,False,False,0,4.0,0.2580381673720947,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-13,holdout,holdout,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,0.0373097258795201,frozen component scaled-MAD score,,,646,498,105,498,640,6,False,False,0,4.0,0.2538603839776093,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-13,holdout,holdout,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,-0.8893125070639867,frozen component scaled-MAD score,,,646,498,105,498,640,6,False,False,0,4.0,0.2538603839776093,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-13,holdout,holdout,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,-2.795652669673755,frozen component scaled-MAD score,,,646,498,105,498,640,6,False,False,0,4.0,0.2538603839776093,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-13,holdout,holdout,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,0.0373097258795201,maximum of three frozen component scaled-MAD scores,,,646,498,105,498,640,6,False,False,0,4.0,0.2538603839776093,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-13,holdout,holdout,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,-0.8893125070639867,second-highest of three frozen component scaled-MAD scores,,,646,498,105,498,640,6,False,False,0,4.0,0.2538603839776093,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-13,holdout,holdout,mewma,mewma,composite,primary,,,,True,False,0.4535712430135326,raw mewma_stat divided by frozen control limit,3.243050167995029,7.150034791553729,646,498,105,498,640,6,False,False,0,4.0,0.2538603839776093,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-20,holdout,holdout,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,0.0334321849602736,frozen component scaled-MAD score,,,611,490,69,490,601,10,False,False,0,7.0,0.2039612022897185,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-20,holdout,holdout,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,-2.649835744275459,frozen component scaled-MAD score,,,611,490,69,490,601,10,False,False,0,7.0,0.2039612022897185,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-20,holdout,holdout,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,-1.210285863028265,frozen component scaled-MAD score,,,611,490,69,490,601,10,False,False,0,7.0,0.2039612022897185,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-20,holdout,holdout,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,0.0334321849602736,maximum of three frozen component scaled-MAD scores,,,611,490,69,490,601,10,False,False,0,7.0,0.2039612022897185,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-20,holdout,holdout,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,-1.210285863028265,second-highest of three frozen component scaled-MAD scores,,,611,490,69,490,601,10,False,False,0,7.0,0.2039612022897185,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-20,holdout,holdout,mewma,mewma,composite,primary,,,,True,False,0.424848386642018,raw mewma_stat divided by frozen control limit,3.037680745625899,7.150034791553729,611,490,69,490,601,10,False,False,0,7.0,0.2039612022897185,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-27,holdout,holdout,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,0.0042783769535299,frozen component scaled-MAD score,,,388,320,76,320,379,9,False,False,0,6.0,0.2029572749495164,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-27,holdout,holdout,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,0.3937824826320494,frozen component scaled-MAD score,,,388,320,76,320,379,9,False,False,0,6.0,0.2029572749495164,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-27,holdout,holdout,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,0.3329610533264231,frozen component scaled-MAD score,,,388,320,76,320,379,9,False,False,0,6.0,0.2029572749495164,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-27,holdout,holdout,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,0.3937824826320494,maximum of three frozen component scaled-MAD scores,,,388,320,76,320,379,9,False,False,0,6.0,0.2029572749495164,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-27,holdout,holdout,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,0.3329610533264231,second-highest of three frozen component scaled-MAD scores,,,388,320,76,320,379,9,False,False,0,6.0,0.2029572749495164,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-04-27,holdout,holdout,mewma,mewma,composite,primary,,,,True,False,0.4701382067621977,raw mewma_stat divided by frozen control limit,3.361504535188394,7.150034791553729,388,320,76,320,379,9,False,False,0,6.0,0.2029572749495164,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-04,holdout,holdout,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,1.919022148442028,frozen component scaled-MAD score,,,445,365,66,365,427,16,False,False,0,5.0,0.2054336573664941,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-04,holdout,holdout,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,-0.8641882690141087,frozen component scaled-MAD score,,,445,365,66,365,427,16,False,False,0,5.0,0.2054336573664941,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-04,holdout,holdout,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,3.09623413478392,frozen component scaled-MAD score,,,445,365,66,365,427,16,False,False,0,5.0,0.2054336573664941,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-04,holdout,holdout,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,3.09623413478392,maximum of three frozen component scaled-MAD scores,,,445,365,66,365,427,16,False,False,0,5.0,0.2054336573664941,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-04,holdout,holdout,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,1.919022148442028,second-highest of three frozen component scaled-MAD scores,,,445,365,66,365,427,16,False,False,0,5.0,0.2054336573664941,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-04,holdout,holdout,mewma,mewma,composite,primary,,,,True,False,0.7356652614799486,raw mewma_stat divided by frozen control limit,5.260032214519104,7.150034791553729,445,365,66,365,427,16,False,False,0,5.0,0.2054336573664941,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-11,holdout,holdout,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,1.418507016767344,frozen component scaled-MAD score,,,561,420,85,419,536,16,False,False,0,5.0,0.2511271888434518,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-11,holdout,holdout,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,-0.3668644989525903,frozen component scaled-MAD score,,,561,420,85,419,536,16,False,False,0,5.0,0.2511271888434518,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-11,holdout,holdout,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,1.502661912736167,frozen component scaled-MAD score,,,561,420,85,419,536,16,False,False,0,5.0,0.2511271888434518,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-11,holdout,holdout,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,1.502661912736167,maximum of three frozen component scaled-MAD scores,,,561,420,85,419,536,16,False,False,0,5.0,0.2511271888434518,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-11,holdout,holdout,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,1.418507016767344,second-highest of three frozen component scaled-MAD scores,,,561,420,85,419,536,16,False,False,0,5.0,0.2511271888434518,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-11,holdout,holdout,mewma,mewma,composite,primary,,,,True,False,0.8712190451166426,raw mewma_stat divided by frozen control limit,6.229246483648213,7.150034791553729,561,420,85,419,536,16,False,False,0,5.0,0.2511271888434518,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-18,holdout,holdout,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,-2.4102898158391426,frozen component scaled-MAD score,,,726,571,106,571,708,12,False,False,0,5.0,0.2470004325751884,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-18,holdout,holdout,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,-1.097434893284183,frozen component scaled-MAD score,,,726,571,106,571,708,12,False,False,0,5.0,0.2470004325751884,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-18,holdout,holdout,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,-0.9723820877732136,frozen component scaled-MAD score,,,726,571,106,571,708,12,False,False,0,5.0,0.2470004325751884,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-18,holdout,holdout,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,-0.9723820877732136,maximum of three frozen component scaled-MAD scores,,,726,571,106,571,708,12,False,False,0,5.0,0.2470004325751884,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-18,holdout,holdout,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,-1.097434893284183,second-highest of three frozen component scaled-MAD scores,,,726,571,106,571,708,12,False,False,0,5.0,0.2470004325751884,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-18,holdout,holdout,mewma,mewma,composite,primary,,,,True,False,0.684924630290824,raw mewma_stat divided by frozen control limit,4.897234936171467,7.150034791553729,726,571,106,571,708,12,False,False,0,5.0,0.2470004325751884,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-25,holdout,holdout,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,-5.711170409555227,frozen component scaled-MAD score,,,452,366,84,366,441,11,False,False,0,6.0,0.2678165870467538,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-25,holdout,holdout,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,0.4025788626830794,frozen component scaled-MAD score,,,452,366,84,366,441,11,False,False,0,6.0,0.2678165870467538,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-25,holdout,holdout,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,0.3554678941494242,frozen component scaled-MAD score,,,452,366,84,366,441,11,False,False,0,6.0,0.2678165870467538,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-25,holdout,holdout,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,0.4025788626830794,maximum of three frozen component scaled-MAD scores,,,452,366,84,366,441,11,False,False,0,6.0,0.2678165870467538,False,False,frozen full development sequence; preceding purge observations retained
observed_research,prometheus/prometheus,2026-05-25,holdout,holdout,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,0.3554678941494242,second-highest of three frozen component scaled-MAD scores,,,452,366,84,366,441,11,False,False,0,6.0,0.2678165870467538,False,False,frozen full development sequence; preceding purge observations retained
