repo_full,week,attempts_total,outcome_n,failure_count,failure_rate,latency_n,feedback_latency_median_min,feedback_latency_p90_min,queue_latency_median_min,execution_span_median_min,logical_run_n,rerun_count,rerun_rate,additional_attempt_count,failed_then_passed_count,failed_then_passed_rate_among_reruns,merged_pr_count,pr_cycle_hours_median,qualified_review_latency_hours_median,reviewed_pr_n,churn_median,changed_files_median,commits_median,created_pr_count,workflow_count,workflow_concentration_hhi,release_count,split,external_calibration,external_evaluation_eligible,workflow_adjusted_latency_log,latency_log_raw,latency_log
helm/helm,2025-09-22,99,84,4,0.047619047619047616,84,4.333333333333333,5.773333333333333,0.05,4.283333333333333,84,15,0.17857142857142858,15,0,0.0,10,105.71638888888889,27.450833333333335,10,6.0,1.5,1.0,17,3.0,0.3333333333333333,,external,False,True,0.026319551832326038,1.6739764335716716,0.026319551832326038
helm/helm,2025-09-29,99,90,6,0.06666666666666667,90,4.558333333333334,5.883333333333334,0.05,4.516666666666667,93,6,0.06451612903225806,6,0,0.0,9,242.26416666666665,58.71666666666667,9,6.0,2.0,1.0,13,3.0,0.3333333333333333,,external,False,True,0.04896446095177268,1.7152983031335778,0.04896446095177268
helm/helm,2025-10-06,135,123,4,0.032520325203252036,123,4.616666666666666,5.863333333333333,0.05,4.533333333333333,123,12,0.0975609756097561,12,0,0.0,16,71.28291666666667,48.078611111111115,16,24.0,2.0,1.0,21,3.0,0.3333333333333333,,external,False,True,0.06634496378558492,1.725738368130261,0.06634496378558492
helm/helm,2025-10-13,120,111,9,0.08108108108108109,111,4.483333333333333,5.783333333333333,0.05,4.45,111,9,0.08108108108108109,9,0,0.0,10,64.07763888888888,9.934861111111111,10,35.0,2.0,1.0,18,3.0,0.3333333333333333,,external,False,True,0.03538676262213862,1.7017131885432712,0.03538676262213862
helm/helm,2025-10-20,128,116,10,0.08620689655172414,116,4.65,5.883333333333333,0.13333333333333333,4.508333333333333,116,12,0.10344827586206896,12,0,0.0,13,329.31083333333333,30.32138888888889,13,24.0,3.0,1.0,10,3.0,0.33349609375,,external,False,True,0.06381463746283918,1.7316555451583497,0.06381463746283918
helm/helm,2025-10-27,135,126,7,0.05555555555555555,126,4.5,5.75,0.05,4.441666666666666,126,9,0.07142857142857142,9,0,0.0,6,295.41819444444445,22.994305555555556,6,63.5,6.5,1.0,8,3.0,0.3333333333333333,,external,False,True,-0.017099880985227855,1.7047480922384253,-0.017099880985227855
helm/helm,2025-11-03,108,96,7,0.07291666666666667,96,4.15,5.533333333333333,0.05,4.1,96,12,0.125,12,0,0.0,11,21.848055555555554,21.5075,11,17.0,2.0,1.0,12,3.0,0.3333333333333333,,external,False,True,-0.05763224941783607,1.6389967146756448,-0.05763224941783607
helm/helm,2025-11-10,204,192,11,0.057291666666666664,192,4.166666666666667,5.716666666666667,0.05,4.116666666666666,192,12,0.0625,12,0,0.0,24,43.20166666666667,17.018472222222222,24,12.5,2.0,1.0,30,3.0,0.3333333333333333,,external,False,True,-0.009726328049321461,1.6422277352570913,-0.009726328049321461
helm/helm,2025-11-17,132,120,5,0.041666666666666664,120,4.216666666666667,5.65,0.05,4.158333333333333,120,12,0.1,12,0,0.0,15,39.12222222222222,11.036666666666667,15,12.0,2.0,1.0,27,3.0,0.3333333333333333,,external,False,True,-0.01818314372623342,1.6518586283180525,-0.01818314372623342
helm/helm,2025-11-24,75,60,4,0.06666666666666667,60,4.233333333333333,5.635000000000001,0.05,4.183333333333334,59,15,0.2542372881355932,16,0,0.0,8,141.7001388888889,1.92875,8,7.5,2.0,1.0,21,3.0,0.33368888888888887,,external,False,True,-0.02195407672371184,1.6550484236861527,-0.02195407672371184
helm/helm,2025-12-01,78,63,0,0.0,63,4.283333333333333,5.85,0.05,4.216666666666667,63,15,0.23809523809523808,15,0,0.0,4,30.241944444444442,15.065833333333334,4,8.0,2.5,1.0,14,3.0,0.3333333333333333,,external,False,True,-0.02497268866509617,1.66455721165518,-0.02497268866509617
helm/helm,2025-12-08,179,161,7,0.043478260869565216,161,4.183333333333334,5.6,0.05,4.116666666666666,160,19,0.11875,19,1,0.05263157894736842,25,46.859722222222224,13.495555555555555,25,6.0,2.0,1.0,24,4.0,0.3003963671545832,,external,False,True,-0.023525811559752426,1.6454483499571335,-0.023525811559752426
helm/helm,2025-12-15,107,95,10,0.10526315789473684,95,4.016666666666667,5.616666666666666,0.03333333333333333,3.9833333333333334,94,13,0.13829787234042554,13,0,0.0,13,30.94527777777778,30.93027777777778,13,6.0,2.0,1.0,14,4.0,0.31033278015547205,,external,False,True,-0.01867367274777785,1.612765702526775,-0.01867367274777785
helm/helm,2025-12-22,66,51,10,0.19607843137254902,51,3.85,5.55,0.05,3.816666666666667,51,15,0.29411764705882354,15,0,0.0,9,96.34944444444444,6.145555555555555,9,66.0,3.0,1.0,9,4.0,0.28374655647382924,,external,False,True,-0.016605250650758414,1.5789787049493917,-0.016605250650758414
helm/helm,2025-12-29,27,21,1,0.047619047619047616,21,3.8666666666666667,5.533333333333333,0.03333333333333333,3.8333333333333335,21,6,0.2857142857142857,6,0,0.0,6,91.94805555555556,25.459861111111113,6,8.0,1.0,1.0,10,3.0,0.3333333333333333,,external,False,True,-0.05576543528503405,1.582409240046181,-0.05576543528503405
helm/helm,2026-01-05,131,112,14,0.125,112,3.7750000000000004,5.515,0.05,3.7249999999999996,112,19,0.16964285714285715,19,0,0.0,11,14.917777777777777,12.935,11,12.0,2.0,1.0,15,5.0,0.2832585513664705,,external,False,True,-0.051023010991188146,1.5633939739326936,-0.051023010991188146
helm/helm,2026-01-12,120,111,5,0.04504504504504504,111,4.0,5.716666666666667,0.05,3.95,111,9,0.08108108108108109,9,0,0.0,9,39.63472222222222,4.674722222222222,9,10.0,2.0,1.0,16,4.0,0.3226388888888889,,external,False,True,-0.027523564584720103,1.6094379124341003,-0.027523564584720103
helm/helm,2026-01-19,91,85,6,0.07058823529411765,85,3.9166666666666665,5.733333333333333,0.05,3.8833333333333333,84,7,0.08333333333333333,7,0,0.0,7,113.76555555555555,41.33722222222222,7,83.0,2.0,1.0,13,4.0,0.31288491728052165,,external,False,True,-0.028779884717479158,1.5926307941177191,-0.028779884717479158
helm/helm,2026-01-26,29,23,0,0.0,23,3.9,5.680000000000001,0.03333333333333333,3.85,23,6,0.2608695652173913,6,0,0.0,6,118.84986111111111,69.95305555555555,6,14.5,2.0,1.0,10,4.0,0.29369797859690844,,external,False,True,0.006896244686185697,1.589235205116581,0.006896244686185697
helm/helm,2026-02-02,48,42,3,0.07142857142857142,42,3.966666666666667,5.648333333333333,0.05,3.9166666666666665,42,6,0.14285714285714285,6,0,0.0,6,86.87541666666667,64.23347222222222,6,62.0,4.5,1.0,11,3.0,0.3333333333333333,,external,False,True,-0.03342207522208285,1.6027489242833037,-0.03342207522208285
helm/helm,2026-02-09,127,117,6,0.05128205128205128,117,3.95,5.75,0.05,3.9,116,11,0.09482758620689655,11,1,0.09090909090909091,22,30.37486111111111,28.88236111111111,22,20.0,2.0,1.0,27,4.0,0.2892305784611569,,external,False,True,0.0244963929459111,1.599387576580599,0.0244963929459111
helm/helm,2026-02-16,42,33,2,0.06060606060606061,33,3.9166666666666665,5.816666666666666,0.03333333333333333,3.8833333333333333,33,9,0.2727272727272727,9,0,0.0,6,198.36805555555554,25.10111111111111,6,48.0,3.0,1.0,13,3.0,0.3333333333333333,,external,False,True,-0.010884375588819717,1.5926307941177191,-0.010884375588819717
helm/helm,2026-02-23,341,335,72,0.21492537313432836,335,3.8833333333333333,5.86,0.05,3.8333333333333335,335,6,0.01791044776119403,6,0,0.0,15,44.84916666666667,5.144166666666667,15,50.0,4.0,1.0,35,4.0,0.32384482417591864,,external,False,True,0.001724119591165844,1.5858280467949666,0.001724119591165844
helm/helm,2026-03-02,80,71,10,0.14084507042253522,71,3.8833333333333333,5.75,0.05,3.8333333333333335,71,9,0.1267605633802817,9,0,0.0,5,93.44388888888889,1.1805555555555556,5,45.0,10.0,1.0,15,4.0,0.28,,external,False,True,-0.03396374475397416,1.5858280467949666,-0.03396374475397416
helm/helm,2026-03-09,164,152,12,0.07894736842105263,152,3.908333333333333,5.965,0.05,3.8583333333333334,152,12,0.07894736842105263,12,0,0.0,12,140.53958333333333,44.85666666666667,12,18.0,2.0,1.0,20,4.0,0.2836109458655562,,external,False,True,0.05331165282147965,1.5909344408695407,0.05331165282147965
helm/helm,2026-03-16,65,62,11,0.1774193548387097,62,3.933333333333333,5.833333333333333,0.03333333333333333,3.875,62,3,0.04838709677419355,3,0,0.0,0,,,0,,,,9,4.0,0.3140828402366864,,external,False,True,-0.00697478566297316,1.5960148921019597,-0.00697478566297316
helm/helm,2026-03-23,94,85,6,0.07058823529411765,85,3.933333333333333,5.863333333333334,0.05,3.8833333333333333,84,9,0.10714285714285714,10,1,0.1111111111111111,9,19.52166666666667,8.024444444444445,9,9.0,2.0,1.0,21,4.0,0.2962879130828429,,external,False,True,0.014655112083754411,1.5960148921019597,0.014655112083754411
helm/helm,2026-03-30,123,105,16,0.1523809523809524,105,3.966666666666667,5.816666666666666,0.05,3.9166666666666665,104,19,0.18269230769230768,19,1,0.05263157894736842,4,13.087499999999999,13.085,4,6.0,2.0,1.0,18,4.0,0.29565734681737066,,external,False,True,-0.0021232889016297267,1.6027489242833037,-0.0021232889016297267
helm/helm,2026-04-06,174,156,12,0.07692307692307693,152,3.8666666666666667,5.945,0.05,3.816666666666667,154,19,0.12337662337662338,20,1,0.05263157894736842,18,11.637083333333333,1.9784722222222222,18,12.0,2.0,1.0,26,4.0,0.2765226582111243,,external,False,True,0.02786940676338938,1.582409240046181,0.02786940676338938
helm/helm,2026-04-13,92,73,8,0.1095890410958904,73,3.95,5.863333333333333,0.05,3.9,73,19,0.2602739726027397,19,0,0.0,7,61.6775,2.7408333333333332,7,8.0,2.0,1.0,13,4.0,0.3010396975425331,,external,False,True,-0.003975520164589093,1.599387576580599,-0.003975520164589093
helm/helm,2026-04-20,108,102,25,0.24509803921568626,102,2.716666666666667,5.8149999999999995,0.03333333333333333,2.6,102,6,0.058823529411764705,6,0,0.0,7,349.4663888888889,16.64666666666667,7,20.0,2.0,1.0,19,4.0,0.2541152263374486,,external,False,True,0.0049860197831907245,1.3128272092380182,0.0049860197831907245
helm/helm,2026-04-27,117,102,5,0.049019607843137254,100,4.1,6.068333333333333,0.05,4.008333333333333,102,15,0.14705882352941177,15,0,0.0,8,232.7038888888889,11.30263888888889,8,10.0,2.0,1.0,10,4.0,0.3122945430637738,,external,False,True,0.014103207958737615,1.62924053973028,0.014103207958737615
helm/helm,2026-05-04,87,72,6,0.08333333333333333,72,4.15,6.071666666666666,0.05,4.066666666666666,72,15,0.20833333333333334,15,0,0.0,6,13.634305555555557,8.63875,6,20.5,2.0,1.0,14,4.0,0.31193024177566386,,external,False,True,0.016390948390112053,1.6389967146756448,0.016390948390112053
helm/helm,2026-05-11,78,63,6,0.09523809523809523,60,4.083333333333333,6.006666666666667,0.05,4.0,63,15,0.23809523809523808,15,0,0.0,8,115.18194444444444,17.9525,8,48.0,2.0,1.0,13,4.0,0.2899408284023669,,external,False,True,0.058372881499965557,1.6259672143853108,0.058372881499965557
helm/helm,2026-05-18,90,81,9,0.1111111111111111,81,3.7333333333333334,5.683333333333334,0.05,3.6666666666666665,80,9,0.1125,10,1,0.1111111111111111,10,53.592083333333335,23.826527777777777,10,6.0,1.0,1.0,19,4.0,0.3192592592592593,,external,False,True,-0.034905848730067,1.5546296759391054,-0.034905848730067
helm/helm,2026-05-25,170,138,25,0.18115942028985507,138,3.158333333333333,5.843333333333333,0.03333333333333333,3.1166666666666667,138,32,0.2318840579710145,32,0,0.0,16,100.27791666666667,87.45263888888888,16,9.5,2.0,1.0,17,4.0,0.30491349480968855,,external,False,True,-0.02936787978190829,1.4251143529694728,-0.02936787978190829
helm/helm,2026-06-01,28,22,3,0.13636363636363635,22,3.158333333333333,5.986666666666667,0.05,3.1,22,6,0.2727272727272727,6,0,0.0,2,7.693611111111111,7.690972222222222,2,8.0,2.0,1.0,11,4.0,0.31122448979591844,,external,False,True,0.04331438744937518,1.4251143529694728,0.04331438744937518
helm/helm,2026-06-08,149,134,11,0.08208955223880597,134,3.125,5.916666666666667,0.03333333333333333,3.0833333333333335,134,15,0.11194029850746269,15,0,0.0,16,44.92388888888889,13.061388888888889,16,24.0,2.0,1.0,22,4.0,0.2913832710238278,,external,False,True,-0.0237520624223464,1.4170660197866443,-0.0237520624223464
helm/helm,2026-06-15,150,135,12,0.08888888888888889,135,3.1,5.883333333333334,0.05,3.033333333333333,134,16,0.11940298507462686,16,0,0.0,18,76.06222222222223,7.935555555555555,18,16.5,2.0,1.0,28,4.0,0.3126222222222222,,external,False,True,-0.034989693330667856,1.410986973710262,-0.034989693330667856
helm/helm,2026-06-22,188,164,23,0.1402439024390244,164,3.033333333333333,5.883333333333334,0.03333333333333333,3.0,164,24,0.14634146341463414,24,0,0.0,10,9.898472222222221,8.903749999999999,10,155.0,3.5,1.0,16,4.0,0.3298438207333635,,external,False,True,-0.06041365118915421,1.3945931639345857,-0.06041365118915421
helm/helm,2026-06-29,81,68,7,0.10294117647058823,68,3.0,5.905,0.03333333333333333,2.966666666666667,68,13,0.19117647058823528,13,0,0.0,4,7.686111111111111,4.011527777777777,4,13.0,1.5,1.0,13,4.0,0.31047096479195246,,external,False,True,-0.06029684576633363,1.3862943611198906,-0.06029684576633363
helm/helm,2026-07-06,283,252,16,0.06349206349206349,252,3.825,6.098333333333333,0.05,3.158333333333333,266,17,0.06390977443609022,17,1,0.058823529411764705,22,2.8318055555555555,2.4779166666666663,22,6.5,2.0,1.0,44,4.0,0.2912135249534893,,external,False,True,0.04231837267934736,1.5738107347909494,0.04231837267934736
helm/helm,2026-07-13,486,288,36,0.125,288,3.7083333333333335,5.9,0.05,3.6166666666666667,471,15,0.03184713375796178,15,0,0.0,37,52.958888888888886,9.1325,34,13.0,2.0,1.0,48,4.0,0.32926891225931004,,external,False,True,-0.005324387047160653,1.549333988364395,-0.005324387047160653
helm/helm,2026-07-20,607,493,21,0.04259634888438134,493,2.65,5.916666666666667,0.05,2.466666666666667,583,24,0.0411663807890223,24,0,0.0,54,14.283194444444444,11.610833333333334,53,354.5,2.5,1.0,70,5.0,0.24685913111448257,,external,False,True,0.003653707587483106,1.2947271675944,0.003653707587483106
helm/helm,2026-07-27,247,159,7,0.0440251572327044,159,1.15,5.053333333333336,0.05,0.8666666666666667,235,12,0.05106382978723404,12,0,0.0,7,20.06,16.230555555555554,7,12.0,2.0,1.0,20,5.0,0.2514547034044157,,external,False,True,-0.0816313949510367,0.7654678421395714,-0.0816313949510367
helm/helm,2026-08-03,130,87,3,0.034482758620689655,87,0.8833333333333333,5.07,0.05,0.7666666666666667,123,7,0.056910569105691054,7,0,0.0,11,1.0966666666666667,0.34194444444444444,11,8.0,2.0,1.0,16,5.0,0.2302958579881657,,external,False,True,-0.2475758807826481,0.6330432564902398,-0.2475758807826481
containerd/containerd,2025-06-23,268,268,74,0.27611940298507465,267,22.4,45.21666666666667,0.05,22.366666666666667,256,10,0.0390625,12,10,1.0,8,281.47875,2.754722222222222,8,50.0,6.5,1.0,19,5.0,0.22841946981510355,,external,True,False,-0.03537420117045574,3.152736022363656,-0.03537420117045574
containerd/containerd,2025-06-30,453,453,147,0.32450331125827814,453,22.5,42.6,0.03333333333333333,22.5,421,18,0.04275534441805225,32,17,0.9444444444444444,16,32.26819444444445,24.948749999999997,16,36.5,2.0,1.0,21,5.0,0.21838710777792397,,external,True,False,-0.0015156142935800385,3.1570004211501135,-0.0015156142935800385
containerd/containerd,2025-07-07,582,574,125,0.21777003484320556,574,22.783333333333335,43.88,0.05,22.725,554,23,0.04151624548736462,28,18,0.782608695652174,12,13.698194444444445,1.6006944444444444,12,20.0,2.0,1.0,24,5.0,0.20700038969780704,,external,True,False,0.00776648278247405,3.1689850552547356,0.00776648278247405
containerd/containerd,2025-07-14,391,388,88,0.2268041237113402,388,19.05833333333333,37.49333333333333,0.03333333333333333,20.708333333333336,362,22,0.06077348066298342,29,16,0.7272727272727273,22,28.31736111111111,7.229722222222222,22,53.0,7.0,1.0,28,5.0,0.21268175901518172,,external,True,False,-0.03437835466292169,2.9986446950010257,-0.03437835466292169
containerd/containerd,2025-07-21,229,228,72,0.3157894736842105,228,22.258333333333333,38.010000000000005,0.03333333333333333,22.3,208,13,0.0625,21,9,0.6923076923076923,7,119.84583333333333,2.0430555555555556,7,27.0,2.0,1.0,8,5.0,0.20592666043744398,,external,True,False,-0.016673786485774177,3.146663490754276,-0.016673786485774177
containerd/containerd,2025-07-28,534,532,156,0.2932330827067669,532,22.316666666666666,36.98333333333334,0.05,22.266666666666666,518,14,0.02702702702702703,16,13,0.9285714285714286,15,48.54083333333333,3.9966666666666666,15,10.0,2.0,1.0,16,5.0,0.20178428649581281,,external,True,False,-0.04330839843315799,3.1491684124433803,-0.04330839843315799
containerd/containerd,2025-08-04,267,264,48,0.18181818181818182,264,22.308333333333334,39.21,0.03333333333333333,22.358333333333334,251,10,0.0398406374501992,16,9,0.9,9,21.55666666666667,10.023333333333333,9,6.0,1.0,1.0,20,5.0,0.20778801778675532,,external,True,False,-0.001979401642199898,3.1488109504199135,-0.001979401642199898
containerd/containerd,2025-08-11,280,280,45,0.16071428571428573,280,22.483333333333334,38.413333333333334,0.03333333333333333,22.433333333333334,266,14,0.05263157894736842,14,13,0.9285714285714286,13,63.31861111111111,11.755,13,20.0,2.0,1.0,16,7.0,0.19744897959183674,,external,True,False,-0.003783954306491504,3.1562909496765794,-0.003783954306491504
containerd/containerd,2025-08-18,527,525,205,0.3904761904761905,525,19.133333333333333,37.02666666666667,0.05,20.116666666666667,501,16,0.031936127744510975,26,14,0.875,19,79.57305555555556,13.20111111111111,19,26.0,2.0,1.0,14,5.0,0.20771687508326464,,external,True,False,-0.02589127086378014,3.0023768162726596,-0.02589127086378014
containerd/containerd,2025-08-25,1218,1210,279,0.23057851239669422,1210,23.083333333333332,36.85,0.03333333333333333,23.05,1190,24,0.020168067226890758,28,17,0.7083333333333334,17,23.073055555555555,9.13888888888889,17,6.0,2.0,1.0,24,8.0,0.19887511088462337,,external,True,False,0.014937307582462103,3.181520038324432,0.014937307582462103
containerd/containerd,2025-09-01,772,763,196,0.25688073394495414,763,23.2,37.79666666666667,0.03333333333333333,23.216666666666665,746,18,0.024128686327077747,26,15,0.8333333333333334,12,39.153194444444445,0.9550000000000001,12,5.0,1.0,1.0,15,6.0,0.20349204005476657,,external,True,False,0.023161140892708928,3.186352633162641,0.023161140892708928
containerd/containerd,2025-09-08,446,432,108,0.25,431,23.333333333333332,40.666666666666664,0.03333333333333333,23.25,419,15,0.03579952267303103,27,14,0.9333333333333333,6,42.1875,1.8877777777777778,6,14.0,5.5,1.0,17,7.0,0.19229222385328482,,external,True,False,0.03717340630634948,3.1918471524802814,0.03717340630634948
containerd/containerd,2025-09-15,366,365,89,0.24383561643835616,365,23.183333333333334,39.546666666666674,0.03333333333333333,23.166666666666668,346,15,0.04335260115606936,20,13,0.8666666666666667,12,61.17055555555555,16.380416666666665,12,6.0,2.0,1.0,11,5.0,0.20721729523126997,,external,True,False,0.03170054440910225,3.185663690662087,0.03170054440910225
containerd/containerd,2025-09-22,379,377,93,0.246684350132626,377,22.7,39.31,0.03333333333333333,22.733333333333334,359,15,0.04178272980501393,20,15,1.0,12,22.223750000000003,2.6063888888888886,12,22.5,2.5,1.0,17,6.0,0.2111444504006516,,external,False,True,0.021404521408328357,3.1654750481410856,0.021404521408328357
containerd/containerd,2025-09-29,177,177,55,0.3107344632768362,177,22.7,41.37,0.03333333333333333,22.733333333333334,162,11,0.06790123456790123,15,9,0.8181818181818182,10,47.19555555555556,13.178888888888888,10,9.5,1.0,1.0,10,4.0,0.2827731494781194,,external,False,True,0.015830708415455957,3.1654750481410856,0.015830708415455957
containerd/containerd,2025-10-06,278,274,79,0.28832116788321166,274,19.866666666666667,41.38166666666667,0.03333333333333333,21.525,256,21,0.08203125,22,20,0.9523809523809523,15,24.821944444444444,15.181944444444444,15,20.0,2.0,1.0,18,6.0,0.26010558459707056,,external,False,True,0.031587629620094294,3.0381529894379433,0.031587629620094294
containerd/containerd,2025-10-13,289,288,88,0.3055555555555556,288,22.8,41.665,0.03333333333333333,22.825,263,20,0.07604562737642585,26,14,0.7,7,49.48027777777778,25.15277777777778,7,20.0,2.0,1.0,15,5.0,0.2621975311598281,,external,False,True,0.03129530894158243,3.169685580677429,0.03129530894158243
containerd/containerd,2025-10-20,393,393,124,0.3155216284987277,393,22.633333333333333,41.25666666666667,0.05,22.533333333333335,368,21,0.057065217391304345,25,18,0.8571428571428571,20,25.00138888888889,7.320555555555556,20,24.0,3.0,1.0,23,4.0,0.2636404249946584,,external,False,True,0.03550961414751609,3.162658144869972,0.03550961414751609
containerd/containerd,2025-10-27,408,388,105,0.2706185567010309,387,22.033333333333335,41.87333333333335,0.03333333333333333,22.45,361,35,0.09695290858725762,47,28,0.8,28,11.953055555555554,2.8231944444444443,28,21.0,2.0,1.0,29,5.0,0.26034457900807384,,external,False,True,0.03415929076099662,3.1369424421055148,0.03415929076099662
containerd/containerd,2025-11-03,490,480,123,0.25625,480,22.441666666666666,40.568333333333335,0.03333333333333333,22.491666666666667,462,23,0.049783549783549784,28,20,0.8695652173913043,27,10.771944444444445,0.6952777777777778,27,20.0,2.0,1.0,34,6.0,0.23615160349854225,,external,False,True,0.03608167173282086,3.1545150657078107,0.03608167173282086
containerd/containerd,2025-11-10,258,252,55,0.21825396825396826,252,22.34166666666667,39.281666666666666,0.03333333333333333,22.325000000000003,255,3,0.011764705882352941,3,1,0.3333333333333333,3,62.35111111111111,0.205,3,2.0,1.0,1.0,12,5.0,0.23057508563187307,,external,False,True,0.02190670983822526,3.1502400324780626,0.02190670983822526
containerd/containerd,2025-11-17,472,463,110,0.23758099352051837,463,22.2,38.61666666666667,0.03333333333333333,22.183333333333334,454,16,0.03524229074889868,18,15,0.9375,19,26.273333333333333,7.843055555555556,19,99.0,3.0,1.0,28,7.0,0.24701055731111748,,external,False,True,0.021181830679607754,3.1441522786722644,0.021181830679607754
containerd/containerd,2025-11-24,544,541,178,0.3290203327171904,541,22.366666666666667,38.36666666666667,0.03333333333333333,22.35,517,20,0.03868471953578337,27,13,0.65,12,23.974027777777778,1.3630555555555555,12,20.0,1.5,1.0,30,7.0,0.2669496107266436,,external,False,True,0.012259403049986618,3.1513105053724346,0.012259403049986618
containerd/containerd,2025-12-01,479,477,176,0.3689727463312369,477,9.633333333333333,37.18666666666667,0.03333333333333333,9.783333333333333,448,25,0.05580357142857143,31,14,0.56,20,32.32111111111111,3.5663888888888886,20,22.5,2.0,1.0,32,5.0,0.25274907274637054,,external,False,True,0.030664695653215574,2.3639937211226894,0.030664695653215574
containerd/containerd,2025-12-08,506,496,98,0.1975806451612903,496,21.083333333333336,37.30833333333334,0.03333333333333333,21.141666666666666,471,30,0.06369426751592357,35,24,0.8,33,18.310555555555556,7.069166666666667,33,25.0,5.0,1.0,39,7.0,0.25679982502460597,,external,False,True,0.0021114542477908417,3.094823176198222,0.0021114542477908417
containerd/containerd,2025-12-15,529,525,104,0.1980952380952381,522,21.308333333333334,37.858333333333334,0.03333333333333333,21.316666666666666,503,24,0.04771371769383698,26,21,0.875,22,8.454444444444444,2.3801388888888892,22,29.0,2.0,1.0,29,5.0,0.25523422229051496,,external,False,True,0.0003670991716073139,3.1049603007383064,0.0003670991716073139
containerd/containerd,2025-12-22,170,169,28,0.16568047337278108,169,21.333333333333332,36.230000000000004,0.03333333333333333,21.383333333333333,157,10,0.06369426751592357,13,10,1.0,6,70.05583333333333,4.805277777777778,6,69.0,2.5,1.0,11,4.0,0.26110726643598614,,external,False,True,-0.011875177166967564,3.106080330722856,-0.011875177166967564
containerd/containerd,2025-12-29,222,222,40,0.18018018018018017,222,4.841666666666667,36.125,0.03333333333333333,4.775,219,3,0.0136986301369863,3,3,1.0,7,191.0186111111111,7.653611111111111,7,34.0,2.0,1.0,5,4.0,0.2515217920623326,,external,False,True,-0.012880539328453006,1.765016144252544,-0.012880539328453006
containerd/containerd,2026-01-05,660,657,121,0.1841704718417047,657,21.1,37.81333333333333,0.03333333333333333,21.066666666666666,643,15,0.02332814930015552,17,13,0.8666666666666667,19,25.419722222222223,11.976111111111111,19,55.0,3.0,1.0,24,4.0,0.25209366391184573,,external,False,True,0.0019912672333767924,3.095577608523707,0.0019912672333767924
containerd/containerd,2026-01-12,320,320,59,0.184375,320,18.016666666666666,38.50833333333333,0.03333333333333333,21.075000000000003,308,6,0.01948051948051948,12,6,1.0,13,98.96944444444445,8.9875,13,20.0,2.0,1.0,17,5.0,0.25,,external,False,True,0.017290747089016498,2.945315787639975,0.017290747089016498
containerd/containerd,2026-01-19,330,324,61,0.1882716049382716,324,7.625,38.26166666666666,0.03333333333333333,9.258333333333333,323,6,0.018575851393188854,7,4,0.6666666666666666,15,19.409444444444443,3.5533333333333332,15,24.0,2.0,1.0,14,5.0,0.21109274563820019,,external,False,True,0.020175847999701412,2.1546649629174235,0.020175847999701412
containerd/containerd,2026-01-26,413,404,74,0.18316831683168316,404,18.925,39.04166666666667,0.03333333333333333,19.791666666666668,403,10,0.02481389578163772,10,8,0.8,5,24.13361111111111,1.566111111111111,5,10.0,1.0,1.0,22,5.0,0.23945148297756333,,external,False,True,0.03864797507009818,2.991975224676279,0.03864797507009818
containerd/containerd,2026-02-02,492,487,98,0.20123203285420946,487,15.05,39.586666666666666,0.03333333333333333,20.766666666666666,475,13,0.02736842105263158,17,8,0.6153846153846154,15,39.15277777777778,13.379444444444445,15,20.0,2.0,1.0,25,5.0,0.2445221098552449,,external,False,True,0.01958325088473094,2.775708849576025,0.01958325088473094
containerd/containerd,2026-02-09,368,364,85,0.23351648351648352,364,21.141666666666666,39.04,0.03333333333333333,21.125,349,14,0.04011461318051576,19,9,0.6428571428571429,10,24.340555555555554,16.549166666666665,10,20.0,6.5,1.0,20,4.0,0.2535591918714556,,external,False,True,0.02116245883706642,3.0974612029777675,0.02116245883706642
containerd/containerd,2026-02-16,501,493,87,0.17647058823529413,493,18.916666666666668,39.53,0.03333333333333333,20.65,476,22,0.046218487394957986,25,18,0.8181818181818182,29,30.26,10.583055555555555,29,11.0,2.0,1.0,28,5.0,0.25266433201461347,,external,False,True,0.005239779355863252,2.99155690214351,0.005239779355863252
containerd/containerd,2026-02-23,355,346,87,0.2514450867052023,346,19.4,40.541666666666664,0.03333333333333333,21.15833333333333,336,17,0.050595238095238096,19,11,0.6470588235294118,10,91.83319444444444,25.592916666666667,10,46.0,2.0,1.0,22,6.0,0.24806982741519537,,external,False,True,0.021681082073703953,3.0155349008501706,0.021681082073703953
containerd/containerd,2026-03-02,543,542,133,0.24538745387453875,542,21.15833333333333,40.811666666666675,0.03333333333333333,21.34166666666667,516,24,0.046511627906976744,27,20,0.8333333333333334,13,42.61,2.0294444444444446,13,6.0,2.0,1.0,31,7.0,0.24617685662830807,,external,False,True,0.02971493895506902,3.0982136484609737,0.02971493895506902
containerd/containerd,2026-03-09,428,427,93,0.21779859484777517,427,20.983333333333334,40.60666666666667,0.03333333333333333,21.183333333333334,408,19,0.04656862745098039,20,17,0.8947368421052632,26,44.407222222222224,23.77375,26,27.5,2.0,1.0,30,5.0,0.2518014673770635,,external,False,True,0.03380509528616725,3.090284590495214,0.03380509528616725
containerd/containerd,2026-03-16,881,872,229,0.2626146788990826,872,14.35,41.69833333333334,0.03333333333333333,19.275,832,41,0.04927884615384615,49,33,0.8048780487804879,26,16.06986111111111,5.8975,26,8.0,1.5,1.0,54,6.0,0.24017310841436246,,external,False,True,0.046071790090035564,2.731115474033206,0.046071790090035564
