repo_full,week,attempts_total,outcome_n,failure_count,failure_rate,latency_n,feedback_latency_median_min,feedback_latency_p90_min,queue_latency_median_min,execution_span_median_min,logical_run_n,rerun_count,rerun_rate,additional_attempt_count,failed_then_passed_count,failed_then_passed_rate_among_reruns,merged_pr_count,pr_cycle_hours_median,qualified_review_latency_hours_median,reviewed_pr_n,churn_median,changed_files_median,commits_median,created_pr_count,workflow_count,workflow_concentration_hhi,release_count,split,external_calibration,external_evaluation_eligible,workflow_adjusted_latency_log,latency_log_raw,latency_log,low_outcome_support,low_latency_support,missing_core_metric_count,reporting_partition,mad_w13_t2.5_latency_log,mad_w13_t2.5_latency_log_score,mad_w13_t2.5_failure_rate,mad_w13_t2.5_failure_rate_score,mad_w13_t2.5_rerun_rate,mad_w13_t2.5_rerun_rate_score,mad_w13_t2.5_latency_log_k1,mad_w13_t2.5_latency_log_k2,mad_w13_t2.5_latency_log_k3,mad_w13_t2.5_latency_log_k4,mad_w13_t2.5_failure_rate_k1,mad_w13_t2.5_failure_rate_k2,mad_w13_t2.5_failure_rate_k3,mad_w13_t2.5_failure_rate_k4,mad_w13_t2.5_rerun_rate_k1,mad_w13_t2.5_rerun_rate_k2,mad_w13_t2.5_rerun_rate_k3,mad_w13_t2.5_rerun_rate_k4,mad_w13_t2.5_union_k1,mad_w13_t2.5_union_k2,mad_w13_t2.5_union_k3,mad_w13_t2.5_union_k4,mad_w13_t2.5_two_of_three_k1,mad_w13_t2.5_two_of_three_k2,mad_w13_t2.5_two_of_three_k3,mad_w13_t2.5_two_of_three_k4,mad_w13_t3_latency_log,mad_w13_t3_latency_log_score,mad_w13_t3_failure_rate,mad_w13_t3_failure_rate_score,mad_w13_t3_rerun_rate,mad_w13_t3_rerun_rate_score,mad_w13_t3_latency_log_k1,mad_w13_t3_latency_log_k2,mad_w13_t3_latency_log_k3,mad_w13_t3_latency_log_k4,mad_w13_t3_failure_rate_k1,mad_w13_t3_failure_rate_k2,mad_w13_t3_failure_rate_k3,mad_w13_t3_failure_rate_k4,mad_w13_t3_rerun_rate_k1,mad_w13_t3_rerun_rate_k2,mad_w13_t3_rerun_rate_k3,mad_w13_t3_rerun_rate_k4,mad_w13_t3_union_k1,mad_w13_t3_union_k2,mad_w13_t3_union_k3,mad_w13_t3_union_k4,mad_w13_t3_two_of_three_k1,mad_w13_t3_two_of_three_k2,mad_w13_t3_two_of_three_k3,mad_w13_t3_two_of_three_k4,mad_w13_t3.5_latency_log,mad_w13_t3.5_latency_log_score,mad_w13_t3.5_failure_rate,mad_w13_t3.5_failure_rate_score,mad_w13_t3.5_rerun_rate,mad_w13_t3.5_rerun_rate_score,mad_w13_t3.5_latency_log_k1,mad_w13_t3.5_latency_log_k2,mad_w13_t3.5_latency_log_k3,mad_w13_t3.5_latency_log_k4,mad_w13_t3.5_failure_rate_k1,mad_w13_t3.5_failure_rate_k2,mad_w13_t3.5_failure_rate_k3,mad_w13_t3.5_failure_rate_k4,mad_w13_t3.5_rerun_rate_k1,mad_w13_t3.5_rerun_rate_k2,mad_w13_t3.5_rerun_rate_k3,mad_w13_t3.5_rerun_rate_k4,mad_w13_t3.5_union_k1,mad_w13_t3.5_union_k2,mad_w13_t3.5_union_k3,mad_w13_t3.5_union_k4,mad_w13_t3.5_two_of_three_k1,mad_w13_t3.5_two_of_three_k2,mad_w13_t3.5_two_of_three_k3,mad_w13_t3.5_two_of_three_k4,mad_w26_t2.5_latency_log,mad_w26_t2.5_latency_log_score,mad_w26_t2.5_failure_rate,mad_w26_t2.5_failure_rate_score,mad_w26_t2.5_rerun_rate,mad_w26_t2.5_rerun_rate_score,mad_w26_t2.5_latency_log_k1,mad_w26_t2.5_latency_log_k2,mad_w26_t2.5_latency_log_k3,mad_w26_t2.5_latency_log_k4,mad_w26_t2.5_failure_rate_k1,mad_w26_t2.5_failure_rate_k2,mad_w26_t2.5_failure_rate_k3,mad_w26_t2.5_failure_rate_k4,mad_w26_t2.5_rerun_rate_k1,mad_w26_t2.5_rerun_rate_k2,mad_w26_t2.5_rerun_rate_k3,mad_w26_t2.5_rerun_rate_k4,mad_w26_t2.5_union_k1,mad_w26_t2.5_union_k2,mad_w26_t2.5_union_k3,mad_w26_t2.5_union_k4,mad_w26_t2.5_two_of_three_k1,mad_w26_t2.5_two_of_three_k2,mad_w26_t2.5_two_of_three_k3,mad_w26_t2.5_two_of_three_k4,mad_w26_t3_latency_log,mad_w26_t3_latency_log_score,mad_w26_t3_failure_rate,mad_w26_t3_failure_rate_score,mad_w26_t3_rerun_rate,mad_w26_t3_rerun_rate_score,mad_w26_t3_latency_log_k1,mad_w26_t3_latency_log_k2,mad_w26_t3_latency_log_k3,mad_w26_t3_latency_log_k4,mad_w26_t3_failure_rate_k1,mad_w26_t3_failure_rate_k2,mad_w26_t3_failure_rate_k3,mad_w26_t3_failure_rate_k4,mad_w26_t3_rerun_rate_k1,mad_w26_t3_rerun_rate_k2,mad_w26_t3_rerun_rate_k3,mad_w26_t3_rerun_rate_k4,mad_w26_t3_union_k1,mad_w26_t3_union_k2,mad_w26_t3_union_k3,mad_w26_t3_union_k4,mad_w26_t3_two_of_three_k1,mad_w26_t3_two_of_three_k2,mad_w26_t3_two_of_three_k3,mad_w26_t3_two_of_three_k4,mad_w26_t3.5_latency_log,mad_w26_t3.5_latency_log_score,mad_w26_t3.5_failure_rate,mad_w26_t3.5_failure_rate_score,mad_w26_t3.5_rerun_rate,mad_w26_t3.5_rerun_rate_score,mad_w26_t3.5_latency_log_k1,mad_w26_t3.5_latency_log_k2,mad_w26_t3.5_latency_log_k3,mad_w26_t3.5_latency_log_k4,mad_w26_t3.5_failure_rate_k1,mad_w26_t3.5_failure_rate_k2,mad_w26_t3.5_failure_rate_k3,mad_w26_t3.5_failure_rate_k4,mad_w26_t3.5_rerun_rate_k1,mad_w26_t3.5_rerun_rate_k2,mad_w26_t3.5_rerun_rate_k3,mad_w26_t3.5_rerun_rate_k4,mad_w26_t3.5_union_k1,mad_w26_t3.5_union_k2,mad_w26_t3.5_union_k3,mad_w26_t3.5_union_k4,mad_w26_t3.5_two_of_three_k1,mad_w26_t3.5_two_of_three_k2,mad_w26_t3.5_two_of_three_k3,mad_w26_t3.5_two_of_three_k4,z_latency_log,z_failure_rate,z_rerun_rate,mewma_stat,mewma_limit,mewma_alarm
prometheus/prometheus,2025-09-29,490,379,119,0.3139841688654353,379,0.7333333333333333,16.186666666666667,0.0333333333333333,0.6,485,4,0.0082474226804123,5,3,0.75,17,22.976944444444445,24.24597222222222,16,31.0,2.0,1.0,39,5.0,0.2533860891295293,,train,False,False,0.021135499214391,0.5500463369192718,0.021135499214391,False,False,0,train,False,-1.0594181386243446,False,0.7792995359177254,False,-0.014171825445605602,False,False,,,False,False,,,False,False,,,False,False,,,False,False,,,False,-1.0594181386243446,False,0.7792995359177254,False,-0.014171825445605602,False,False,,,False,False,,,False,False,,,False,False,,,False,False,,,False,-1.0594181386243446,False,0.7792995359177254,False,-0.014171825445605602,False,False,,,False,False,,,False,False,,,False,False,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6278824133669765,1.0154019156762375,-0.3191125755849268,0.43590485410760454,7.150034791553729,False
prometheus/prometheus,2025-10-06,684,519,96,0.1849710982658959,519,0.55,15.683333333333334,0.0333333333333333,0.5,681,3,0.0044052863436123,3,3,1.0,18,9.31486111111111,2.292777777777778,18,24.0,2.0,1.0,38,4.0,0.2520903867856776,,train,False,False,-0.0283759210322549,0.4382549309311553,-0.0283759210322549,False,False,0,train,False,-1.8949814499650264,False,-1.7733763337819723,False,-0.5131495432043843,False,False,False,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,False,-1.8949814499650264,False,-1.7733763337819723,False,-0.5131495432043843,False,False,False,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,False,-1.8949814499650264,False,-1.7733763337819723,False,-0.5131495432043843,False,False,False,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4539059016113205,-1.4869527333576436,-0.8506854449458804,0.03449733158565867,7.150034791553729,False
prometheus/prometheus,2025-10-13,560,433,81,0.1870669745958429,433,0.5333333333333333,15.61,0.0333333333333333,0.4833333333333333,554,5,0.0090252707581227,6,4,0.8,20,48.51486111111111,2.7731944444444445,20,46.5,3.0,2.0,29,5.0,0.2493494897959183,,train,False,False,-0.0261337299850472,0.4274440148269396,-0.0261337299850472,False,False,0,train,False,-1.5830191348440152,False,-1.7401971550875937,False,0.136551984287279,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.5830191348440152,False,-1.7401971550875937,False,0.136551984287279,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.5830191348440152,False,-1.7401971550875937,False,0.136551984287279,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4164983204735078,-1.4463008377499307,-0.21149459997196435,0.0006030558697296751,7.150034791553729,False
prometheus/prometheus,2025-10-20,445,319,59,0.1849529780564263,319,0.5833333333333334,15.66,0.1166666666666666,0.45,439,5,0.0113895216400911,6,4,0.8,34,272.85513888888886,81.06083333333333,32,28.0,2.0,1.0,23,5.0,0.2498522913773513,,train,False,False,-0.0119893708263811,0.4595323293784402,-0.0119893708263811,False,False,0,train,False,-1.2047510819610545,False,-1.7263742211021027,False,0.5177371945540405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.2047510819610545,False,-1.7263742211021027,False,0.5177371945540405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.2047510819610545,False,-1.7263742211021027,False,0.5177371945540405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1805209877082719,-1.4873041953467039,0.11560769808543217,0.0018290416349513623,7.150034791553729,False
prometheus/prometheus,2025-10-27,678,520,150,0.2884615384615384,520,0.5333333333333333,26.023333333333333,0.05,0.4166666666666667,665,8,0.0120300751879699,13,4,0.5,23,27.0175,2.9633333333333334,23,57.0,3.0,2.0,55,5.0,0.247539614169734,,train,False,False,0.1020656303727554,0.4274440148269396,0.1020656303727554,False,False,0,train,False,1.6637280850363168,False,-0.10347382063272371,False,0.6270814267307012,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6637280850363168,False,-0.10347382063272371,False,0.6270814267307012,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6637280850363168,False,-0.10347382063272371,False,0.6270814267307012,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7223149534321132,0.5203615872043336,0.20423049997925188,0.005633994150829631,7.150034791553729,False
prometheus/prometheus,2025-11-03,612,430,120,0.2790697674418604,430,0.5333333333333333,24.413333333333348,0.0333333333333333,0.3916666666666667,603,6,0.0099502487562189,9,4,0.6666666666666666,31,108.6288888888889,107.24555555555555,31,43.0,2.0,1.0,36,5.0,0.2710976547481737,,train,False,False,0.0886026779506865,0.4274440148269396,0.0886026779506865,False,False,0,train,False,1.3428581075201786,False,-0.34096852574170644,False,0.2076305220525692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3428581075201786,False,-0.34096852574170644,False,0.2076305220525692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3428581075201786,False,-0.34096852574170644,False,0.2076305220525692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4977058659459115,0.33819754937050533,-0.08352069029200121,0.0018786860028275972,7.150034791553729,False
prometheus/prometheus,2025-11-10,640,503,149,0.2962226640159046,503,0.4666666666666667,16.98,0.0333333333333333,0.4166666666666667,605,16,0.0264462809917355,35,9,0.5625,24,158.18694444444444,22.95319444444445,24,32.0,2.0,2.0,26,5.0,0.254814453125,,train,False,False,-0.038564943668143,0.3829922522561058,-0.038564943668143,False,False,0,train,False,-1.687998023466882,False,-0.028970756667038137,True,3.289792527159342,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,-1.687998023466882,False,-0.028970756667038137,True,3.289792527159342,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,-1.687998023466882,False,-0.028970756667038137,False,3.289792527159342,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6238944007812066,0.6708974090590633,2.198762503179381,0.22656138250625543,7.150034791553729,False
prometheus/prometheus,2025-11-17,656,509,117,0.2298624754420432,509,0.4666666666666667,19.116666666666667,0.0333333333333333,0.3833333333333333,649,6,0.0092449922958397,7,5,0.8333333333333334,22,4.526666666666666,2.2461111111111114,22,20.0,1.5,1.0,53,5.0,0.2541595404521118,,train,False,False,0.1042953807181496,0.3829922522561058,0.1042953807181496,False,False,0,train,False,1.6111201823590489,False,-2.6094329780967622,False,-0.14064881784669234,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6111201823590489,False,-2.6094329780967622,False,-0.14064881784669234,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6111201823590489,False,-2.6094329780967622,False,-0.14064881784669234,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7595149801944503,-0.6162336205093465,-0.18109536422753358,0.11787065972352874,7.150034791553729,False
prometheus/prometheus,2025-11-24,398,306,57,0.1862745098039215,306,0.45,17.55,0.0333333333333333,0.3833333333333333,396,2,0.005050505050505,2,2,1.0,11,73.56111111111112,9.381388888888887,11,16.0,2.0,1.0,18,4.0,0.2535542031766874,,train,False,False,-0.0443102466138947,0.371563556432483,-0.0443102466138947,False,False,0,train,False,-1.1671617027854415,False,-3.372193200161105,False,-1.0568934443153144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.1671617027854415,False,-3.372193200161105,False,-1.0568934443153144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.1671617027854415,False,-3.372193200161105,False,-1.0568934443153144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7197461286579045,-1.461671590085681,-0.7614172021447999,0.014975624283970819,7.150034791553729,False
prometheus/prometheus,2025-12-01,523,390,108,0.2769230769230769,390,0.4333333333333333,17.868333333333336,0.0333333333333333,0.4,517,5,0.0096711798839458,6,3,0.6,9,41.91444444444444,10.560833333333331,9,138.0,5.0,1.0,22,5.0,0.2658182496188704,,train,False,False,-0.0209757916185716,0.360002734031407,-0.0209757916185716,False,False,0,train,False,-0.6114634345913753,False,-0.04147064991347206,False,0.17730457897452762,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6114634345913753,False,-0.04147064991347206,False,0.17730457897452762,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6114634345913753,False,-0.04147064991347206,False,0.17730457897452762,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.330445886097741,0.29656005500848776,-0.12213083532061034,0.005398396277379383,7.150034791553729,False
prometheus/prometheus,2025-12-08,533,405,106,0.2617283950617284,405,0.4666666666666667,20.71,0.0333333333333333,0.4333333333333333,525,7,0.0133333333333333,8,2,0.2857142857142857,11,46.92944444444444,31.819166666666668,11,46.0,2.0,1.0,23,4.0,0.2510375269721812,,train,False,False,0.0368438822673114,0.3829922522561058,0.0368438822673114,False,False,0,train,False,0.22414495423249847,False,-0.27653455339648586,False,1.2858524220105643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22414495423249847,False,-0.27653455339648586,False,1.2858524220105643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22414495423249847,False,-0.27653455339648586,False,1.2858524220105643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3658116971683101,0.001841987919307852,0.38454077819958443,0.018411010615056414,7.150034791553729,False
prometheus/prometheus,2025-12-15,725,544,172,0.3161764705882353,544,0.4666666666666667,18.595,0.0333333333333333,0.4166666666666667,717,8,0.0111576011157601,8,5,0.625,34,143.86888888888888,7.217083333333333,34,27.5,2.0,1.0,30,5.0,0.2496247324613555,,train,False,False,0.0059479419050315,0.3829922522561058,0.0059479419050315,False,False,0,train,False,-0.21671322417726147,False,0.7785259004179811,False,0.5834563362980908,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21671322417726147,False,0.7785259004179811,False,0.5834563362980908,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21671322417726147,False,0.7785259004179811,False,0.5834563362980908,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8812639363386969,1.0579240910080843,0.08352069029200121,0.01956830419485574,7.150034791553729,False
prometheus/prometheus,2025-12-22,316,250,66,0.264,250,0.3833333333333333,18.81833333333333,0.0333333333333333,0.35,315,1,0.0031746031746031,1,1,1.0,13,32.564166666666665,28.75805555555556,13,31.0,2.0,1.0,18,4.0,0.27950248357635,,train,False,False,-0.0049449109556722,0.3244960455744973,-0.0049449109556722,False,False,0,train,False,-0.22901327038242514,False,-0.235192637663711,False,-2.683838589988407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.22901327038242514,False,-0.235192637663711,False,-2.683838589988407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.22901327038242514,False,-0.235192637663711,False,-2.683838589988407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5649974069454105,False,0.03652226764599282,False,-1.2712983180867838,False,,,,False,,,,False,,,,False,,,,False,,,,False,-0.5649974069454105,False,0.03652226764599282,False,-1.2712983180867838,False,,,,False,,,,False,,,,False,,,,False,,,,False,-0.5649974069454105,False,0.03652226764599282,False,-1.2712983180867838,False,,,,False,,,,False,,,,False,,,,False,,,,-1.0629947829213173,0.045902338949140475,-1.0209547238255865,0.003482263136644873,7.150034791553729,False
prometheus/prometheus,2025-12-29,452,342,100,0.2923976608187134,342,0.4666666666666667,21.19833333333333,0.0333333333333333,0.3833333333333333,444,7,0.0157657657657657,8,5,0.7142857142857143,19,58.52777777777778,53.83833333333333,19,7.0,2.0,1.0,30,4.0,0.2639498002975957,,train,False,False,0.0695794451944251,0.3829922522561058,0.0695794451944251,False,False,0,train,False,1.927346588930645,False,0.5610822712248565,False,2.3922725764085095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.927346588930645,False,0.5610822712248565,False,2.3922725764085095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.927346588930645,False,0.5610822712248565,False,2.3922725764085095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4177748161415531,False,0.4689838105869628,False,1.2939436832839932,False,False,,,False,False,,,False,False,,,False,False,,,False,False,,,False,0.4177748161415531,False,0.4689838105869628,False,1.2939436832839932,False,False,,,False,False,,,False,False,,,False,False,,,False,False,,,False,0.4177748161415531,False,0.4689838105869628,False,1.2939436832839932,False,False,,,False,False,,,False,False,,,False,False,,,False,False,,,0.1803318742338557,0.5967071391229949,0.7210762299091528,0.03146294688676581,7.150034791553729,False
prometheus/prometheus,2026-01-05,646,499,148,0.2965931863727455,499,0.4333333333333333,21.25333333333333,0.0333333333333333,0.3833333333333333,636,10,0.0157232704402515,10,9,0.9,30,30.84972222222222,21.00541666666667,30,33.0,2.0,1.0,35,4.0,0.2551447823711528,,train,False,False,0.0423767631558266,0.360002734031407,0.0423767631558266,False,False,0,train,False,0.9493753972264664,False,0.6822466019403141,False,1.8721993915904707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9493753972264664,False,0.6822466019403141,False,1.8721993915904707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9493753972264664,False,0.6822466019403141,False,1.8721993915904707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08977667428019483,False,0.47059118314988313,False,1.1290833290243292,False,False,False,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,False,0.08977667428019483,False,0.47059118314988313,False,1.1290833290243292,False,False,False,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,False,0.08977667428019483,False,0.47059118314988313,False,1.1290833290243292,False,False,False,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,-0.2735039114331311,0.6780841098941273,0.7151968544425277,0.10909399702873132,7.150034791553729,False
prometheus/prometheus,2026-01-12,722,551,135,0.2450090744101633,551,0.45,21.316666666666663,0.0333333333333333,0.4166666666666667,715,7,0.0097902097902097,7,5,0.7142857142857143,18,12.929305555555556,4.300138888888889,18,29.5,2.0,1.5,46,4.0,0.2515979773021999,,train,False,False,0.0402325807525233,0.371563556432483,0.0402325807525233,False,False,0,train,False,0.634790566936634,False,-1.1153450946560735,False,-0.4325281072741881,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.634790566936634,False,-1.1153450946560735,False,-0.4325281072741881,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.634790566936634,False,-1.1153450946560735,False,-0.4325281072741881,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06951808036934208,False,-0.8137333942449814,False,0.05985383864726479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06951808036934208,False,-0.8137333942449814,False,0.05985383864726479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06951808036934208,False,-0.8137333942449814,False,0.05985383864726479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.30927636593727587,-0.32244817560216593,-0.10566263553122829,0.04019693357414869,7.150034791553729,False
prometheus/prometheus,2026-01-19,1013,779,187,0.2400513478818998,779,0.4833333333333333,21.75,0.0333333333333333,0.4166666666666667,988,23,0.0232793522267206,25,21,0.9130434782608696,35,48.81666666666667,21.506944444444443,35,41.0,2.0,1.0,39,4.0,0.2517996548326835,,train,False,False,0.0594147895667574,0.3942918075100391,0.0594147895667574,False,False,0,train,False,0.31175208371374175,False,-1.2886099793005965,True,4.274794211896545,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.31175208371374175,False,-1.2886099793005965,True,4.274794211896545,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.31175208371374175,False,-1.2886099793005965,True,4.274794211896545,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.40256776913218173,False,-0.8554244046018787,True,2.525907052029862,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.40256776913218173,False,-0.8554244046018787,False,2.525907052029862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40256776913218173,False,-0.8554244046018787,False,2.525907052029862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01074990190218192,-0.4186088976823913,1.760606939943224,0.21111982184091538,7.150034791553729,False
prometheus/prometheus,2026-01-26,935,723,159,0.2199170124481327,723,0.4833333333333333,24.846666666666668,0.0333333333333333,0.4333333333333333,910,23,0.0252747252747252,25,21,0.9130434782608696,28,47.266666666666666,16.851944444444445,28,26.0,2.0,1.0,40,4.0,0.2534256055363322,,train,False,False,0.0648517606204202,0.3942918075100391,0.0648517606204202,False,False,0,train,False,0.3675593464560661,False,-1.9922739039720725,True,4.376397848365001,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,0.3675593464560661,False,-1.9922739039720725,True,4.376397848365001,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,0.3675593464560661,False,-1.9922739039720725,True,4.376397848365001,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,0.5405359554461816,False,-1.2262681689897579,False,2.4184626535273046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5405359554461816,False,-1.2262681689897579,False,2.4184626535273046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5405359554461816,False,-1.2262681689897579,False,2.4184626535273046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10145757647215774,-0.8091371414003159,2.036673712070506,0.5986720754471638,7.150034791553729,False
