repo_full,week,attempts_total,outcome_n,failure_count,failure_rate,latency_n,feedback_latency_median_min,feedback_latency_p90_min,queue_latency_median_min,execution_span_median_min,logical_run_n,rerun_count,rerun_rate,additional_attempt_count,failed_then_passed_count,failed_then_passed_rate_among_reruns,merged_pr_count,pr_cycle_hours_median,qualified_review_latency_hours_median,reviewed_pr_n,churn_median,changed_files_median,commits_median,created_pr_count,workflow_count,workflow_concentration_hhi,release_count,split,external_calibration,external_evaluation_eligible,workflow_adjusted_latency_log,latency_log_raw,latency_log,low_outcome_support,low_latency_support,missing_core_metric_count
prometheus/prometheus,2026-02-02,1145,886,246,0.2776523702031602,886,0.5,26.383333333333333,0.0333333333333333,0.4333333333333333,1123,19,0.0169189670525378,22,17,0.8947368421052632,28,67.53736111111111,15.44097222222222,28,156.0,3.0,1.0,51,4.0,0.2542979729600885,,train,False,False,0.1155645409974569,0.4054651081081644,0.1155645409974569,False,False,0
prometheus/prometheus,2026-02-09,881,672,169,0.2514880952380952,672,0.4833333333333333,26.75,0.0333333333333333,0.4333333333333333,860,19,0.0220930232558139,21,13,0.6842105263157895,31,43.65805555555556,19.879166666666663,31,22.0,2.0,1.0,38,4.0,0.2509827213683759,,train,False,False,0.1232321556776025,0.3942918075100391,0.1232321556776025,False,False,0
prometheus/prometheus,2026-02-16,901,688,195,0.2834302325581395,688,0.5333333333333333,28.335000000000008,0.0333333333333333,0.4333333333333333,877,20,0.0228050171037628,24,16,0.8,47,12.262777777777778,11.397222222222222,47,16.0,2.0,1.0,69,4.0,0.2507695851569534,,train,False,False,0.1334575746755961,0.4274440148269396,0.1334575746755961,False,False,0
prometheus/prometheus,2026-02-23,748,602,114,0.1893687707641196,602,0.4333333333333333,25.683333333333334,0.0333333333333333,0.3666666666666666,737,11,0.0149253731343283,11,8,0.7272727272727273,24,36.93361111111111,21.62472222222222,23,52.5,2.0,1.0,30,5.0,0.2773635219766078,,train,False,False,0.0581261024573378,0.360002734031407,0.0581261024573378,False,False,0
prometheus/prometheus,2026-03-02,634,496,109,0.219758064516129,496,0.4833333333333333,28.75,0.0333333333333333,0.4416666666666666,611,19,0.0310965630114566,23,16,0.8421052631578947,27,47.08166666666666,16.84777777777778,27,49.0,2.0,1.0,35,4.0,0.2574460886266159,,purge,False,False,0.1487726732945583,0.3942918075100391,0.1487726732945583,False,False,0
prometheus/prometheus,2026-03-09,937,729,191,0.262002743484225,729,0.5,29.183333333333334,0.0333333333333333,0.45,907,17,0.0187431091510474,30,14,0.8235294117647058,16,107.41222222222224,16.263333333333335,16,48.0,2.0,1.0,36,4.0,0.2542925775283637,,purge,False,False,0.1570876308088286,0.4054651081081644,0.1570876308088286,False,False,0
prometheus/prometheus,2026-03-16,663,514,112,0.2178988326848249,514,0.4833333333333333,29.385,0.0333333333333333,0.4333333333333333,648,14,0.0216049382716049,15,10,0.7142857142857143,19,65.83555555555556,18.16333333333333,19,44.0,2.0,2.0,27,5.0,0.2538554811645043,,purge,False,False,0.1513766404951502,0.3942918075100391,0.1513766404951502,False,False,0
prometheus/prometheus,2026-03-23,792,611,133,0.2176759410801964,611,0.5,29.616666666666667,0.0333333333333333,0.4333333333333333,770,19,0.0246753246753246,22,16,0.8421052631578947,16,21.339166666666667,2.1220833333333333,16,140.0,3.0,1.0,40,5.0,0.2523785838179777,,purge,False,False,0.1610927183054395,0.4054651081081644,0.1610927183054395,False,False,0
prometheus/prometheus,2026-03-30,893,692,183,0.2644508670520231,691,0.5,29.666666666666668,0.0333333333333333,0.45,868,23,0.0264976958525345,25,12,0.5217391304347826,38,54.85,12.10263888888889,38,43.0,2.5,1.0,46,4.0,0.2559448942816406,,holdout,False,False,0.1591821503653585,0.4054651081081644,0.1591821503653585,False,False,0
prometheus/prometheus,2026-04-06,603,473,103,0.2177589852008456,472,0.5,29.8,0.0333333333333333,0.45,586,13,0.0221843003412969,17,12,0.9230769230769232,31,21.53,18.516944444444444,31,26.0,3.0,1.0,38,4.0,0.2580381673720947,,holdout,False,False,0.155640947823059,0.4054651081081644,0.155640947823059,False,False,0
prometheus/prometheus,2026-04-13,646,498,105,0.2108433734939759,498,0.5,27.415,0.0333333333333333,0.45,640,6,0.009375,6,5,0.8333333333333334,21,39.84166666666667,3.3022222222222224,21,49.0,3.0,1.0,24,4.0,0.2538603839776093,,holdout,False,False,0.1347646806729158,0.4054651081081644,0.1347646806729158,False,False,0
prometheus/prometheus,2026-04-20,611,490,69,0.1408163265306122,490,0.55,27.433333333333334,0.0333333333333333,0.5,601,10,0.016638935108153,10,10,1.0,19,47.21055555555556,3.202777777777778,19,47.0,2.0,1.0,31,7.0,0.2039612022897185,,holdout,False,False,0.1357994453673725,0.4382549309311553,0.1357994453673725,False,False,0
prometheus/prometheus,2026-04-27,388,320,76,0.2375,320,0.5416666666666667,28.19,0.0333333333333333,0.4833333333333333,379,9,0.0237467018469656,9,8,0.8888888888888888,14,0.7808333333333333,0.4430555555555555,14,20.0,2.0,1.0,31,6.0,0.2029572749495164,,holdout,False,False,0.1359253024315904,0.4328640822962789,0.1359253024315904,False,False,0
prometheus/prometheus,2026-05-04,445,365,66,0.1808219178082191,365,0.65,28.69333333333333,0.05,0.5166666666666667,427,16,0.0374707259953161,18,15,0.9375,18,13.400833333333331,2.1733333333333333,17,32.0,3.0,1.0,30,5.0,0.2054336573664941,,holdout,False,False,0.1798865569787189,0.5007752879124893,0.1798865569787189,False,False,0
prometheus/prometheus,2026-05-11,561,420,85,0.2023809523809523,419,0.6333333333333333,28.53666666666667,0.05,0.4666666666666667,536,16,0.0298507462686567,25,12,0.75,21,9.626111111111111,2.662777777777778,21,49.0,2.0,1.0,34,5.0,0.2511271888434518,,holdout,False,False,0.175791702777296,0.4906229164484712,0.175791702777296,False,False,0
prometheus/prometheus,2026-05-18,726,571,106,0.1856392294220665,571,0.5166666666666667,24.58333333333333,0.0333333333333333,0.4166666666666667,708,12,0.0169491525423728,18,12,1.0,45,53.543055555555554,53.461666666666666,43,18.0,2.0,1.0,55,5.0,0.2470004325751884,,holdout,False,False,0.0961613506599183,0.4165149442947494,0.0961613506599183,False,False,0
prometheus/prometheus,2026-05-25,452,366,84,0.2295081967213114,366,0.45,21.433333333333334,0.0333333333333333,0.3833333333333333,441,11,0.0249433106575963,11,10,0.9090909090909092,15,1.741111111111111,1.0891666666666666,15,27.0,1.0,1.0,39,6.0,0.2678165870467538,,holdout,False,False,0.020544270300612,0.371563556432483,0.020544270300612,False,False,0
prometheus/prometheus,2026-06-01,809,657,96,0.1461187214611872,657,0.4333333333333333,23.39,0.0333333333333333,0.1333333333333333,796,13,0.0163316582914572,13,11,0.8461538461538461,28,17.48097222222222,10.856944444444444,27,32.0,2.0,1.0,52,5.0,0.2877929229419952,,holdout,False,False,0.0717275150987693,0.360002734031407,0.0717275150987693,False,False,0
prometheus/prometheus,2026-06-08,889,746,91,0.1219839142091152,746,0.1666666666666666,23.35,0.0333333333333333,0.1166666666666666,880,9,0.0102272727272727,9,8,0.8888888888888888,13,106.78722222222224,96.53222222222222,13,56.0,2.0,1.0,35,5.0,0.337947492221515,,holdout,False,False,0.056494959602811,0.1541506798272582,0.056494959602811,False,False,0
prometheus/prometheus,2026-06-15,973,789,135,0.1711026615969581,789,0.45,23.28666666666667,0.05,0.1333333333333333,957,16,0.0167189132706374,16,10,0.625,27,16.627222222222223,1.9452777777777777,26,57.0,2.0,1.0,54,5.0,0.2828169412788665,,holdout,False,False,0.0864222243685279,0.371563556432483,0.0864222243685279,False,False,0
prometheus/prometheus,2026-06-22,727,608,90,0.1480263157894736,608,0.1666666666666666,17.70833333333334,0.0333333333333333,0.1166666666666666,723,4,0.0055325034578146,4,4,1.0,26,47.72541666666666,23.232777777777777,26,18.0,2.0,1.0,26,5.0,0.3301824497804283,,holdout,False,False,-0.0012076180303478,0.1541506798272582,-0.0012076180303478,False,False,0
prometheus/prometheus,2026-06-29,956,787,113,0.1435832274459974,787,0.4,15.7,0.0333333333333333,0.1166666666666666,938,17,0.0181236673773987,18,11,0.6470588235294118,44,18.59777777777778,2.5758333333333336,44,43.0,2.0,1.0,64,6.0,0.298419145323086,,holdout,False,False,-0.0278534944564163,0.3364722366212129,-0.0278534944564163,False,False,0
prometheus/prometheus,2026-07-06,1309,1100,118,0.1072727272727272,1100,0.1833333333333333,18.350000000000016,0.0333333333333333,0.1166666666666666,1298,11,0.0084745762711864,11,9,0.8181818181818182,34,20.45888888888889,17.779444444444444,34,37.5,2.0,1.0,59,8.0,0.3415415753078091,,holdout,False,False,0.0163927112956431,0.1683353148192147,0.0163927112956431,False,False,0
prometheus/prometheus,2026-07-13,1353,1130,112,0.0991150442477876,1130,0.1666666666666666,16.018333333333334,0.0333333333333333,0.1166666666666666,1337,16,0.0119670905011219,16,15,0.9375,29,106.98055555555555,46.35027777777778,29,29.0,2.0,1.0,53,6.0,0.3278346167859986,,holdout,False,False,-0.028765130267574,0.1541506798272582,-0.028765130267574,False,False,0
prometheus/prometheus,2026-07-20,876,737,70,0.0949796472184531,737,0.2333333333333333,27.309999999999995,0.05,0.1166666666666666,870,5,0.0057471264367816,6,5,1.0,14,145.5548611111111,108.23222222222222,14,33.5,3.0,1.0,30,6.0,0.3404797648089073,,holdout,False,False,0.0890110234326671,0.209720530982069,0.0890110234326671,False,False,0
prometheus/prometheus,2026-07-27,807,662,93,0.1404833836858006,662,0.2666666666666666,25.15,0.05,0.1166666666666666,799,7,0.0087609511889862,8,6,0.8571428571428571,12,27.675833333333333,26.550555555555555,12,16.5,3.0,1.5,44,6.0,0.3004027645339954,,holdout,False,False,0.0790114354450749,0.2363887780642304,0.0790114354450749,False,False,0
prometheus/prometheus,2026-08-03,656,538,64,0.1189591078066914,538,0.3416666666666667,16.02166666666667,0.05,0.1166666666666666,651,4,0.0061443932411674,5,4,1.0,32,189.21027777777775,50.709583333333335,32,14.5,1.5,1.0,39,5.0,0.3032049375371803,,holdout,False,False,-0.009724617204327,0.293912622202417,-0.009724617204327,False,False,0
tektoncd/pipeline,2025-06-23,45,36,5,0.1388888888888889,36,5.699999999999999,30.23333333333333,0.05,4.941666666666666,36,9,0.25,9,1,0.1111111111111111,4,68.29916666666666,18.910694444444445,4,13.0,3.0,1.0,7,4.0,0.2503703703703703,,train,False,False,-0.0590063052536681,1.9021075263969205,-0.0590063052536681,False,False,0
tektoncd/pipeline,2025-06-30,56,56,4,0.0714285714285714,56,4.908333333333333,31.3,0.0333333333333333,4.841666666666667,53,3,0.0566037735849056,3,3,1.0,7,15.945277777777775,85.55277777777778,2,10.0,4.0,1.0,11,4.0,0.2557397959183673,,train,False,False,-0.0939077132995987,1.7763637837500814,-0.0939077132995987,False,False,0
tektoncd/pipeline,2025-07-07,140,108,24,0.2222222222222222,108,0.7083333333333333,37.55833333333333,0.05,0.6416666666666666,109,30,0.2752293577981651,31,0,0.0,7,12.718055555555557,11.328611111111112,7,10.0,3.0,1.0,15,4.0,0.2509183673469387,,train,False,False,-0.0241027519576362,0.5355182363563621,-0.0241027519576362,False,False,0
tektoncd/pipeline,2025-07-14,211,186,31,0.1666666666666666,186,1.2333333333333334,37.91666666666666,0.05,0.6666666666666666,185,25,0.1351351351351351,26,2,0.08,10,61.79944444444445,61.11277777777778,9,36.5,3.5,1.0,12,4.0,0.2533860425417218,,train,False,False,-0.0254444576320369,0.8034952377288107,-0.0254444576320369,False,False,0
tektoncd/pipeline,2025-07-21,274,246,42,0.1707317073170731,246,0.7416666666666667,33.06666666666666,0.05,0.5,255,19,0.0745098039215686,19,10,0.5263157894736842,16,26.495555555555555,35.66638888888889,9,17.0,2.0,1.0,22,4.0,0.2696201182801428,,train,False,False,-0.0622892177842044,0.554842509182765,-0.0622892177842044,False,False,0
tektoncd/pipeline,2025-07-28,312,284,55,0.1936619718309859,284,1.55,33.995000000000005,0.05,0.5333333333333333,294,15,0.0510204081632653,18,8,0.5333333333333333,14,56.92180555555555,21.0275,13,74.5,3.5,1.0,14,4.0,0.2553007889546351,,train,False,False,-0.0494630860139205,0.9360933591703348,-0.0494630860139205,False,False,0
tektoncd/pipeline,2025-08-04,104,94,21,0.2234042553191489,94,2.575,36.81333333333333,0.05,9.341666666666669,84,16,0.1904761904761904,20,6,0.375,5,1.4797222222222222,1.4622222222222223,3,8.0,4.0,1.0,16,4.0,0.2688609467455621,,train,False,False,-0.0591037284912836,1.273965176145971,-0.0591037284912836,False,False,0
tektoncd/pipeline,2025-08-11,180,151,21,0.1390728476821192,151,9.416666666666666,41.88333333333333,0.0833333333333333,0.75,153,23,0.1503267973856209,27,11,0.4782608695652174,14,113.10847222222222,15.00388888888889,13,14.0,2.0,1.0,12,4.0,0.2561111111111111,,train,False,False,-0.0195107093031107,2.3434070875143007,-0.0195107093031107,False,False,0
tektoncd/pipeline,2025-08-18,175,162,33,0.2037037037037037,162,9.083333333333334,36.75833333333334,0.0333333333333333,9.033333333333331,152,21,0.1381578947368421,23,12,0.5714285714285714,13,28.29861111111111,28.230833333333333,13,24.0,2.0,1.0,11,4.0,0.2590367346938775,,train,False,False,-0.0611341286684152,2.310883895808741,-0.0611341286684152,False,False,0
tektoncd/pipeline,2025-08-25,88,77,25,0.3246753246753247,77,9.133333333333333,42.64666666666669,0.0333333333333333,9.1,68,11,0.1617647058823529,20,2,0.1818181818181818,4,163.26097222222222,24.519861111111112,4,138.5,4.0,1.0,9,4.0,0.2729855371900826,,train,False,False,-0.0262140182105537,2.3158303197440664,-0.0262140182105537,False,False,0
tektoncd/pipeline,2025-09-01,276,250,72,0.288,250,7.825000000000001,41.80166666666666,0.0333333333333333,7.774999999999999,232,28,0.1206896551724138,44,7,0.25,6,26.207083333333333,4.191805555555556,4,649.0,2.0,1.0,21,4.0,0.2672495274102079,,train,False,False,-0.0014255566659763,2.1775886028193607,-0.0014255566659763,False,False,0
tektoncd/pipeline,2025-09-08,88,75,31,0.4133333333333333,75,27.28333333333333,50.83666666666669,0.0333333333333333,10.55,55,16,0.2909090909090909,33,3,0.1875,6,60.97708333333333,73.0638888888889,4,12.5,2.0,1.0,8,4.0,0.3207644628099173,,train,False,False,-0.0044072165360751,3.3422727030121258,-0.0044072165360751,False,False,0
tektoncd/pipeline,2025-09-15,79,69,19,0.2753623188405797,69,9.266666666666667,39.57333333333334,0.0333333333333333,9.166666666666666,63,8,0.1269841269841269,16,3,0.375,1,174.07083333333333,,0,3.0,1.0,1.0,6,4.0,0.2683864765261977,,train,False,False,-0.0070362382147699,2.328902401311419,-0.0070362382147699,False,False,0
tektoncd/pipeline,2025-09-22,66,60,28,0.4666666666666667,60,17.708333333333332,49.84,0.0333333333333333,10.325,41,9,0.2195121951219512,25,1,0.1111111111111111,0,,,0,,,,3,4.0,0.3365472910927456,,train,False,False,0.0147167076372001,2.928969057394309,0.0147167076372001,False,False,0
tektoncd/pipeline,2025-09-29,189,178,51,0.2865168539325842,169,1.2166666666666666,44.52666666666667,0.05,0.4666666666666667,164,20,0.1219512195121951,25,6,0.3,4,344.4780555555556,6.462083333333334,4,21.0,1.5,1.0,11,7.0,0.2099325326838553,,train,False,False,-0.0800354060707265,0.796004565999653,-0.0800354060707265,False,False,0
tektoncd/pipeline,2025-10-06,498,459,101,0.2200435729847494,459,2.15,42.97666666666666,0.05,0.2666666666666666,435,40,0.0919540229885057,63,16,0.4,14,128.0963888888889,8.947222222222223,11,20.0,2.5,1.0,11,6.0,0.2427460847405686,,train,False,False,-0.1051032886952468,1.1474024528375415,-0.1051032886952468,False,False,0
tektoncd/pipeline,2025-10-13,310,302,58,0.1920529801324503,302,0.5833333333333334,38.7266666666667,0.05,0.25,279,16,0.057347670250896,31,5,0.3125,4,361.18347222222224,19.409444444444446,4,106.0,11.0,1.0,8,5.0,0.269573361082206,,train,False,False,-0.1848584687060838,0.4595323293784402,-0.1848584687060838,False,False,0
tektoncd/pipeline,2025-10-20,475,439,49,0.1116173120728929,438,1.3583333333333334,35.76833333333334,0.15,0.2833333333333333,449,20,0.0445434298440979,26,7,0.35,12,103.19180555555556,14.543333333333331,11,5.0,1.0,1.0,12,6.0,0.2156808864265928,,train,False,False,-0.0891497086738984,0.8579551548611917,-0.0891497086738984,False,False,0
tektoncd/pipeline,2025-10-27,684,639,96,0.1502347417840375,637,2.966666666666667,35.32,0.0833333333333333,0.45,629,34,0.054054054054054,55,17,0.5,17,22.411666666666665,69.24666666666667,9,68.0,4.0,1.0,19,6.0,0.2078887520946615,,train,False,False,-0.1273815500840247,1.377926111449374,-0.1273815500840247,False,False,0
tektoncd/pipeline,2025-11-03,239,210,67,0.319047619047619,183,0.5333333333333333,39.81,0.05,0.4666666666666667,208,16,0.0769230769230769,31,7,0.4375,7,40.60777777777778,4.642222222222222,4,42.0,1.0,1.0,8,6.0,0.2394390854501847,,train,False,False,-0.1419147196534744,0.4274440148269396,-0.1419147196534744,False,False,0
tektoncd/pipeline,2025-11-10,292,283,130,0.4593639575971731,229,5.316666666666666,42.14333333333334,0.05,0.8333333333333334,237,18,0.0759493670886076,55,5,0.2777777777777778,2,58.97833333333334,40.39652777777778,2,2.0,1.0,1.0,10,6.0,0.2632060424094577,,train,False,False,0.0092871168614948,1.8431916428603257,0.0092871168614948,False,False,0
tektoncd/pipeline,2025-11-17,285,228,50,0.219298245614035,227,0.7333333333333333,38.223333333333336,0.05,0.6666666666666666,211,61,0.2890995260663507,74,11,0.180327868852459,11,182.85083333333333,15.101388888888888,6,10.0,1.0,1.0,6,6.0,0.1918990458602646,,train,False,False,-0.0191365640834815,0.5500463369192718,-0.0191365640834815,False,False,0
tektoncd/pipeline,2025-11-24,713,688,168,0.2441860465116279,683,4.516666666666667,38.31,0.05,0.6333333333333333,584,46,0.0787671232876712,129,30,0.6521739130434783,16,47.01805555555556,10.280833333333334,14,6.0,2.0,1.0,24,7.0,0.2559971202020579,,train,False,False,0.0294064009592525,1.7077738131549622,0.0294064009592525,False,False,0
tektoncd/pipeline,2025-12-01,446,403,67,0.1662531017369727,395,0.75,36.10333333333334,0.05,0.6333333333333333,385,50,0.1298701298701298,61,8,0.16,15,45.69055555555556,1.8670833333333332,12,8.0,1.0,1.0,23,6.0,0.2620704216855355,,train,False,False,-0.0001564856166249,0.5596157879354227,-0.0001564856166249,False,False,0
tektoncd/pipeline,2025-12-08,276,266,35,0.131578947368421,266,2.05,40.875,0.05,0.6333333333333333,249,21,0.0843373493975903,27,11,0.5238095238095238,11,15.546666666666669,2.6444444444444444,11,10.0,1.0,1.0,13,6.0,0.300908422600294,,train,False,False,0.0313807104311421,1.1151415906193205,0.0313807104311421,False,False,0
tektoncd/pipeline,2025-12-15,816,771,83,0.1076523994811932,757,1.6,37.17666666666666,0.0666666666666666,0.6333333333333333,766,36,0.0469973890339425,50,18,0.5,28,19.83458333333333,1.958888888888889,27,13.0,3.0,1.0,30,6.0,0.2498948721645521,,train,False,False,0.0429642075421604,0.9555114450274363,0.0429642075421604,False,False,0
tektoncd/pipeline,2025-12-22,118,117,8,0.0683760683760683,117,1.0666666666666669,10.683333333333348,0.0666666666666666,0.6333333333333333,116,2,0.0172413793103448,2,2,1.0,8,85.33402777777778,4.7941666666666665,7,7.0,2.5,1.0,5,6.0,0.3600976730824476,,train,False,False,0.0194609595283641,0.7259370033829362,0.0194609595283641,False,False,0
tektoncd/pipeline,2025-12-29,77,59,9,0.1525423728813559,59,0.6833333333333333,16.123333333333413,0.0333333333333333,0.65,60,17,0.2833333333333333,17,0,0.0,0,,,0,,,,7,6.0,0.2491145218417945,,train,False,False,0.0025766796266766,0.5207759546191588,0.0025766796266766,False,False,0
tektoncd/pipeline,2026-01-05,88,68,8,0.1176470588235294,68,0.6666666666666666,9.460000000000004,0.0333333333333333,0.6333333333333333,68,20,0.2941176470588235,20,0,0.0,7,406.4272222222222,164.14638888888888,7,322.0,5.0,1.0,4,6.0,0.4065082644628099,,train,False,False,-0.001982288747457,0.5108256237659907,-0.001982288747457,False,False,0
tektoncd/pipeline,2026-01-12,221,197,12,0.0609137055837563,197,0.7166666666666667,11.66,0.05,0.6333333333333333,200,20,0.1,21,1,0.05,5,9.786111111111111,9.716666666666669,3,12.0,3.0,1.0,7,6.0,0.2471489117749432,,train,False,False,0.010024724318578,0.540384426007535,0.010024724318578,False,False,0
tektoncd/pipeline,2026-01-19,89,80,1,0.0125,80,0.9333333333333332,16.920000000000005,0.05,0.6166666666666667,79,10,0.1265822784810126,10,1,0.1,5,2.484722222222222,2.406388888888889,5,6.0,2.0,1.0,4,6.0,0.3993182678954678,,train,False,False,0.0944721561635234,0.659245628884264,0.0944721561635234,False,False,0
tektoncd/pipeline,2026-01-26,614,589,76,0.1290322580645161,572,1.7666666666666666,40.545,0.05,0.6333333333333333,576,28,0.0486111111111111,38,9,0.3214285714285714,16,14.43736111111111,21.63222222222222,12,40.0,4.5,1.0,35,6.0,0.2569258029262909,,train,False,False,0.0566952410662517,1.0176432261344426,0.0566952410662517,False,False,0
tektoncd/pipeline,2026-02-02,464,443,41,0.09255079006772,427,5.283333333333333,39.760000000000005,0.2333333333333333,0.6166666666666667,446,17,0.0381165919282511,18,4,0.2352941176470588,18,64.80805555555555,31.82958333333333,18,18.5,2.0,1.0,21,6.0,0.3081339179548156,,train,False,False,0.7527569489023167,1.83790062522591,0.7527569489023167,False,False,0
tektoncd/pipeline,2026-02-09,546,516,26,0.0503875968992248,516,0.9333333333333332,28.916666666666664,0.05,0.6166666666666667,508,35,0.0688976377952756,38,15,0.4285714285714285,16,8.719722222222222,8.616666666666667,13,10.0,3.0,1.0,24,6.0,0.3125427685867245,,train,False,False,0.0177243733724503,0.659245628884264,0.0177243733724503,False,False,0
tektoncd/pipeline,2026-02-16,465,418,66,0.1578947368421052,397,0.6833333333333333,40.02666666666668,0.05,0.6,401,56,0.1396508728179551,64,16,0.2857142857142857,29,7.761111111111111,1.2491666666666663,28,6.0,1.0,1.0,24,6.0,0.2587721123829344,,train,False,False,0.0025621017162278,0.5207759546191588,0.0025621017162278,False,False,0
tektoncd/pipeline,2026-02-23,727,678,76,0.1120943952802359,675,1.8166666666666669,40.303333333333335,0.05,0.6333333333333333,681,41,0.0602055800293685,46,8,0.1951219512195122,25,15.487777777777778,12.279583333333331,24,29.0,3.0,1.0,38,6.0,0.2775949853272006,,train,False,False,0.0653651725206875,1.0355541527009726,0.0653651725206875,False,False,0
tektoncd/pipeline,2026-03-02,677,597,70,0.117252931323283,597,4.533333333333333,45.29666666666667,0.3333333333333333,0.65,590,83,0.1406779661016949,87,12,0.144578313253012,17,15.473055555555556,14.893055555555556,17,10.0,3.0,1.0,48,6.0,0.2905925656024385,,purge,False,False,0.3338071032711158,1.7107904066943878,0.3338071032711158,False,False,0
tektoncd/pipeline,2026-03-09,671,540,37,0.0685185185185185,537,1.4833333333333334,39.36333333333335,0.05,0.65,547,123,0.2248628884826325,124,2,0.016260162601626,12,14.886805555555554,4.611527777777778,12,6.0,1.5,1.0,35,6.0,0.2770227500383128,,purge,False,False,0.0299910250207638,0.9096017437233584,0.0299910250207638,False,False,0
tektoncd/pipeline,2026-03-16,1311,1097,119,0.1084776663628076,1091,4.666666666666667,43.95,0.4333333333333333,0.65,1097,201,0.1832269826800364,214,12,0.0597014925373134,42,24.294027777777774,20.719166666666663,31,31.0,3.5,1.0,56,6.0,0.2568171332054475,,purge,False,False,0.3139216041420012,1.7346010553881064,0.3139216041420012,False,False,0
tektoncd/pipeline,2026-03-23,779,684,90,0.131578947368421,663,0.9333333333333332,34.273333333333404,0.05,0.65,709,67,0.0944992947813822,70,8,0.1194029850746268,20,38.046388888888885,21.65277777777778,14,122.0,3.5,1.0,28,7.0,0.2157220754695216,,purge,False,False,0.0155579968509355,0.659245628884264,0.0155579968509355,False,False,0
tektoncd/pipeline,2026-03-30,867,807,82,0.1016109045848822,804,4.816666666666666,39.136666666666684,0.425,0.6166666666666667,808,36,0.0445544554455445,59,10,0.2777777777777778,19,12.401666666666667,15.9125,12,96.0,5.0,1.0,29,7.0,0.2052856966112315,,holdout,False,False,0.2081347660028228,1.7607273599803264,0.2081347660028228,False,False,0
tektoncd/pipeline,2026-04-06,401,382,85,0.2225130890052356,368,0.75,27.48000000000005,0.05,0.6333333333333333,371,16,0.0431266846361186,30,2,0.125,3,26.995833333333334,244.31444444444443,1,6.0,1.0,1.0,16,7.0,0.2059004608180296,,holdout,False,False,-0.0050195316322097,0.5596157879354227,-0.0050195316322097,False,False,0
tektoncd/pipeline,2026-04-13,1174,1073,103,0.0959925442684063,1062,4.25,40.986666666666665,0.6,0.6166666666666667,1065,105,0.0985915492957746,109,25,0.238095238095238,32,85.63,62.91166666666667,31,16.5,3.0,1.0,43,7.0,0.2187863678972861,,holdout,False,False,0.2911214446571284,1.6582280766035324,0.2911214446571284,False,False,0
tektoncd/pipeline,2026-04-20,1076,1038,229,0.220616570327553,887,7.8,534.4733333333334,3.3833333333333333,0.6,1026,45,0.043859649122807,50,17,0.3777777777777777,33,11.924444444444443,1.7225,30,10.0,3.0,1.0,78,7.0,0.2937666698912397,,holdout,False,False,1.287197013577207,2.174751721484161,1.287197013577207,False,False,0
tektoncd/pipeline,2026-04-27,638,610,193,0.3163934426229508,491,1.7833333333333334,93.5,0.2833333333333333,0.6,596,37,0.0620805369127516,42,17,0.4594594594594595,30,68.64875,25.58416666666667,29,18.0,3.0,1.0,36,7.0,0.2703786322854531,,holdout,False,False,0.3146575374853289,1.0236492501946544,0.3146575374853289,False,False,0
tektoncd/pipeline,2026-05-04,791,742,135,0.1819407008086253,695,4.683333333333334,65.31000000000002,0.7,0.6166666666666667,721,65,0.0901525658807212,70,22,0.3384615384615385,47,87.52055555555556,87.41305555555556,46,10.0,2.0,1.0,39,7.0,0.2942825497338101,,holdout,False,False,0.6000776099420397,1.737537915061416,0.6000776099420397,False,False,0
tektoncd/pipeline,2026-05-11,1043,1009,163,0.1615460852329038,941,5.066666666666666,71.95,1.1,0.6,992,38,0.0383064516129032,51,22,0.5789473684210527,28,88.60708333333334,10.233888888888888,26,17.0,3.0,1.0,49,7.0,0.2943285327283474,,holdout,False,False,0.678027547984966,1.80280930541464,0.678027547984966,False,False,0
tektoncd/pipeline,2026-05-18,782,759,99,0.1304347826086956,717,1.4833333333333334,60.32333333333332,0.0833333333333333,0.6,762,19,0.0249343832020997,20,7,0.3684210526315789,26,88.36263888888888,88.22083333333333,26,10.0,3.0,1.0,33,8.0,0.2924300599812926,,holdout,False,False,0.1947656461531409,0.9096017437233584,0.1947656461531409,False,False,0
tektoncd/pipeline,2026-05-25,1187,1101,168,0.1525885558583106,1057,3.8333333333333335,60.13333333333333,0.4333333333333333,0.6,1079,88,0.0815569972196478,108,28,0.3181818181818182,54,93.61,70.91569444444444,52,10.0,2.5,1.0,44,7.0,0.2291356303793767,,holdout,False,False,0.3052771127205786,1.5755363607584192,0.3052771127205786,False,False,0
tektoncd/pipeline,2026-06-01,995,917,134,0.1461286804798255,900,3.625,64.32500000000003,0.0666666666666666,0.6166666666666667,872,100,0.1146788990825688,123,27,0.27,44,27.420972222222225,14.9325,40,35.0,3.0,1.0,42,7.0,0.2340213630968914,,holdout,False,False,0.1519375967210656,1.5314763709643886,0.1519375967210656,False,False,0
tektoncd/pipeline,2026-06-08,1352,1184,147,0.1241554054054054,1124,3.2583333333333333,44.53333333333333,0.2583333333333333,0.6166666666666667,1163,179,0.1539122957867583,189,24,0.1340782122905028,55,10.858888888888888,2.7291666666666665,45,42.0,2.0,1.0,64,7.0,0.2287669374321627,,holdout,False,False,0.2121937598457609,1.4488778474216584,0.2121937598457609,False,False,0
