repo_full,workflow_key,week,attempts_total,outcome_n,failure_count,failure_rate,latency_n,feedback_latency_median_min,feedback_latency_p90_min,queue_latency_median_min,execution_span_median_min,logical_run_n,rerun_count,rerun_rate,additional_attempt_count,failed_then_passed_count,failed_then_passed_rate_among_reruns,split,external_calibration,external_evaluation_eligible,latency_log_raw,workflow_training_latency_log_median,workflow_latency_residual
docker/cli,11960887,2025-09-29,33,32,4,0.125,32,1.7416666666666667,2.116666666666667,0.016666666666666666,1.7333333333333334,33,0,0.0,0,0,,train,False,False,1.0085660079833259,0.9963334395476915,0.012232568435634361
docker/cli,11960887,2025-10-06,80,73,4,0.0547945205479452,73,1.7666666666666666,4.3599999999999985,0.016666666666666666,1.75,78,2,0.02564102564102564,2,1,0.5,train,False,False,1.0176432261344426,0.9963334395476915,0.02130978658675109
docker/cli,11960887,2025-10-13,28,28,3,0.10714285714285714,28,1.7,1.805,0.016666666666666666,1.6916666666666667,28,0,0.0,0,0,,train,False,False,0.9932517730102833,0.9963334395476915,-0.0030816665374081564
docker/cli,11960887,2025-10-20,34,30,7,0.23333333333333334,30,1.9,2.19,0.016666666666666666,1.8833333333333333,33,1,0.030303030303030304,1,0,0.0,train,False,False,1.0647107369924282,0.9963334395476915,0.06837729744473675
docker/cli,11960887,2025-10-27,73,70,6,0.08571428571428572,70,1.8333333333333333,2.118333333333333,0.016666666666666666,1.8166666666666667,72,1,0.013888888888888888,1,1,1.0,train,False,False,1.041453874828161,0.9963334395476915,0.045120435280469495
docker/cli,11960887,2025-11-03,98,96,3,0.03125,96,1.7166666666666666,1.8833333333333333,0.0,1.7083333333333333,96,2,0.020833333333333332,2,0,0.0,train,False,False,0.9994056385846616,0.9963334395476915,0.0030721990369700913
docker/cli,11960887,2025-11-10,24,20,0,0.0,20,1.6833333333333333,1.7750000000000001,0.016666666666666666,1.6583333333333332,24,0,0.0,0,0,,train,False,False,0.9870598027623623,0.9963334395476915,-0.00927363678532922
docker/cli,11960887,2025-11-17,7,7,0,0.0,7,1.7333333333333334,1.8133333333333332,0.016666666666666666,1.7166666666666666,7,0,0.0,0,0,,train,False,False,1.0055218656020977,0.9963334395476915,0.009188426054406174
docker/cli,11960887,2025-11-24,15,14,0,0.0,14,1.7,2.8933333333333344,0.016666666666666666,1.6833333333333333,15,0,0.0,0,0,,train,False,False,0.9932517730102833,0.9963334395476915,-0.0030816665374081564
docker/cli,11960887,2025-12-01,8,8,1,0.125,8,1.7,6.641666666666663,0.016666666666666666,1.6833333333333333,8,0,0.0,0,0,,train,False,False,0.9932517730102833,0.9963334395476915,-0.0030816665374081564
docker/cli,11960887,2025-12-08,18,18,0,0.0,18,1.7083333333333335,1.9366666666666668,0.016666666666666666,1.7000000000000002,18,0,0.0,0,0,,train,False,False,0.9963334395476915,0.9963334395476915,0.0
docker/cli,11960887,2025-12-15,15,15,4,0.26666666666666666,15,2.0166666666666666,6.04,0.0,3.8666666666666667,12,3,0.25,3,3,1.0,train,False,False,1.104152469043725,0.9963334395476915,0.1078190294960335
docker/cli,11960887,2025-12-22,10,10,1,0.1,10,1.675,5.5616666666666665,0.016666666666666666,1.6666666666666665,10,0,0.0,0,0,,train,False,False,0.9839493803479699,0.9963334395476915,-0.012384059199721631
docker/cli,11960887,2025-12-29,2,1,0,0.0,1,1.8666666666666667,1.8666666666666667,0.016666666666666666,1.85,1,1,1.0,1,0,0.0,train,False,False,1.0531499145913523,0.9963334395476915,0.05681647504366083
docker/cli,11960887,2026-01-05,4,3,0,0.0,3,1.8,1.8133333333333332,0.0,1.8,3,1,0.3333333333333333,1,0,0.0,train,False,False,1.0296194171811581,0.9963334395476915,0.033285977633466635
docker/cli,11960887,2026-01-12,27,25,2,0.08,25,1.6333333333333333,1.876666666666667,0.016666666666666666,1.6333333333333333,26,1,0.038461538461538464,1,0,0.0,train,False,False,0.9682504708048661,0.9963334395476915,-0.028082968742825343
docker/cli,11960887,2026-01-19,7,6,0,0.0,6,1.6833333333333333,1.775,0.016666666666666666,1.6749999999999998,6,1,0.16666666666666666,1,0,0.0,train,False,False,0.9870598027623623,0.9963334395476915,-0.00927363678532922
docker/cli,11960887,2026-01-26,15,15,1,0.06666666666666667,15,1.6166666666666667,1.7833333333333334,0.016666666666666666,1.6,15,0,0.0,0,0,,train,False,False,0.9619012431262074,0.9963334395476915,-0.034432196421484096
docker/cli,11960887,2026-02-02,19,17,0,0.0,17,1.7,1.7666666666666666,0.016666666666666666,1.6666666666666667,18,1,0.05555555555555555,1,0,0.0,train,False,False,0.9932517730102833,0.9963334395476915,-0.0030816665374081564
docker/cli,11960887,2026-02-09,57,46,0,0.0,46,1.6666666666666667,2.291666666666667,0.016666666666666666,1.6583333333333332,54,3,0.05555555555555555,3,0,0.0,train,False,False,0.9808292530117262,0.9963334395476915,-0.015504186535965303
docker/cli,11960887,2026-02-16,6,6,0,0.0,6,1.6583333333333332,2.025,0.016666666666666666,1.6416666666666666,6,0,0.0,0,0,,train,False,False,0.9776993600027986,0.9963334395476915,-0.018634079544892934
docker/cli,11960887,2026-02-23,16,15,1,0.06666666666666667,15,1.7166666666666666,3.4533333333333323,0.016666666666666666,1.7,15,1,0.06666666666666667,1,0,0.0,train,False,False,0.9994056385846616,0.9963334395476915,0.0030721990369700913
docker/cli,11960887,2026-03-02,21,17,0,0.0,17,1.7666666666666666,2.6500000000000004,0.016666666666666666,1.7666666666666666,17,4,0.23529411764705882,4,0,0.0,purge,False,False,1.0176432261344426,0.9963334395476915,0.02130978658675109
docker/cli,11960887,2026-03-09,14,9,0,0.0,9,1.6833333333333333,1.7333333333333334,0.0,1.6833333333333333,9,5,0.5555555555555556,5,0,0.0,purge,False,False,0.9870598027623623,0.9963334395476915,-0.00927363678532922
docker/cli,11960887,2026-03-16,40,37,2,0.05405405405405406,37,1.7166666666666666,1.9966666666666666,0.016666666666666666,1.7,38,2,0.05263157894736842,2,0,0.0,purge,False,False,0.9994056385846616,0.9963334395476915,0.0030721990369700913
docker/cli,11960887,2026-03-23,20,17,3,0.17647058823529413,17,1.6333333333333333,2.106666666666667,0.016666666666666666,1.6666666666666667,17,3,0.17647058823529413,3,2,0.6666666666666666,purge,False,False,0.9682504708048661,0.9963334395476915,-0.028082968742825343
docker/cli,11960887,2026-03-30,48,46,1,0.021739130434782608,46,1.6333333333333333,1.7416666666666667,0.016666666666666666,1.6166666666666667,45,3,0.06666666666666667,3,1,0.3333333333333333,holdout,False,False,0.9682504708048661,0.9963334395476915,-0.028082968742825343
docker/cli,11960887,2026-04-06,11,9,0,0.0,9,1.6666666666666667,1.9866666666666668,0.0,1.6666666666666667,9,2,0.2222222222222222,2,0,0.0,holdout,False,False,0.9808292530117262,0.9963334395476915,-0.015504186535965303
docker/cli,11960887,2026-04-13,19,14,0,0.0,14,1.7416666666666667,2.1100000000000003,0.016666666666666666,1.725,14,5,0.35714285714285715,5,0,0.0,holdout,False,False,1.0085660079833259,0.9963334395476915,0.012232568435634361
docker/cli,11960887,2026-04-20,40,33,2,0.06060606060606061,33,1.8,2.466666666666667,0.016666666666666666,1.8,34,6,0.17647058823529413,6,1,0.16666666666666666,holdout,False,False,1.0296194171811581,0.9963334395476915,0.033285977633466635
docker/cli,11960887,2026-04-27,2,2,1,0.5,2,2.658333333333333,3.3583333333333334,0.008333333333333333,2.65,2,0,0.0,0,0,,holdout,False,False,1.2970076702931252,0.9963334395476915,0.30067423074543376
docker/cli,11960887,2026-05-04,27,24,1,0.041666666666666664,24,1.9916666666666667,2.283333333333333,0.016666666666666666,2.0166666666666666,23,4,0.17391304347826086,4,1,0.25,holdout,False,False,1.0958306457062328,0.9963334395476915,0.0994972061585413
docker/cli,11960887,2026-05-11,64,45,0,0.0,45,1.8666666666666667,2.22,0.016666666666666666,1.85,48,16,0.3333333333333333,16,0,0.0,holdout,False,False,1.0531499145913523,0.9963334395476915,0.05681647504366083
docker/cli,11960887,2026-05-18,12,11,0,0.0,11,1.8166666666666667,2.066666666666667,0.016666666666666666,1.6666666666666667,12,0,0.0,0,0,,holdout,False,False,1.0355541527009726,0.9963334395476915,0.03922071315328113
docker/cli,11960887,2026-05-25,26,19,4,0.21052631578947367,19,1.9166666666666667,2.283333333333333,0.016666666666666666,1.9666666666666666,15,11,0.7333333333333333,11,4,0.36363636363636365,holdout,False,False,1.0704414117014134,0.9963334395476915,0.07410797215372189
docker/cli,11960887,2026-06-01,32,25,4,0.16,25,2.033333333333333,2.656666666666667,0.016666666666666666,2.05,25,7,0.28,7,2,0.2857142857142857,holdout,False,False,1.1096621248546947,0.9963334395476915,0.11332868530700324
docker/cli,11960887,2026-06-08,48,37,7,0.1891891891891892,36,2.3583333333333334,4.725,0.016666666666666666,2.6166666666666667,39,9,0.23076923076923078,9,4,0.4444444444444444,holdout,False,False,1.211444819164637,0.9963334395476915,0.2151113796169455
docker/cli,11960887,2026-06-15,7,5,0,0.0,5,2.066666666666667,3.7800000000000002,0.016666666666666666,2.05,5,2,0.4,2,0,0.0,holdout,False,False,1.120591195386885,0.9963334395476915,0.12425775583919352
docker/cli,11960887,2026-06-22,16,15,2,0.13333333333333333,15,2.0166666666666666,2.4299999999999997,0.016666666666666666,2.0166666666666666,13,2,0.15384615384615385,3,1,0.5,holdout,False,False,1.104152469043725,0.9963334395476915,0.1078190294960335
docker/cli,11960887,2026-06-29,11,11,0,0.0,11,2.15,2.433333333333333,0.016666666666666666,2.1,11,0,0.0,0,0,,holdout,False,False,1.1474024528375417,0.9963334395476915,0.15106901328985023
docker/cli,11960887,2026-07-06,42,35,1,0.02857142857142857,35,2.1166666666666667,4.696666666666668,0.016666666666666666,2.1,39,3,0.07692307692307693,3,1,0.3333333333333333,holdout,False,False,1.136764054632486,0.9963334395476915,0.14043061508479449
docker/cli,11960887,2026-07-13,13,10,0,0.0,10,2.033333333333333,2.1466666666666665,0.016666666666666666,2.0166666666666666,12,1,0.08333333333333333,1,0,0.0,holdout,False,False,1.1096621248546947,0.9963334395476915,0.11332868530700324
docker/cli,11960887,2026-07-20,26,18,3,0.16666666666666666,18,2.1,3.3383333333333343,0.016666666666666666,2.1416666666666666,20,6,0.3,6,2,0.3333333333333333,holdout,False,False,1.1314021114911006,0.9963334395476915,0.1350686719434091
docker/cli,11960887,2026-07-27,34,25,1,0.04,25,3.0,6.81666666666667,0.016666666666666666,3.0,30,3,0.1,4,1,0.3333333333333333,holdout,False,False,1.3862943611198906,0.9963334395476915,0.3899609215721991
docker/cli,11960887,2026-08-03,23,11,1,0.09090909090909091,11,6.7,20.433333333333334,0.016666666666666666,6.683333333333334,21,2,0.09523809523809523,2,0,0.0,holdout,False,False,2.0412203288596382,0.9963334395476915,1.0448868893119467
docker/cli,13745641,2025-06-23,8,7,3,0.42857142857142855,7,4.166666666666667,4.8966666666666665,0.05,4.183333333333334,7,1,0.14285714285714285,1,1,1.0,train,False,False,1.6422277352570913,1.6470534877722576,-0.0048257525151662595
docker/cli,13745641,2025-06-30,20,17,8,0.47058823529411764,17,4.2,4.493333333333333,0.03333333333333333,4.283333333333333,16,4,0.25,4,4,1.0,train,False,False,1.6486586255873816,1.6470534877722576,0.001605137815124058
docker/cli,13745641,2025-07-07,50,46,23,0.5,46,4.266666666666667,4.675000000000001,0.03333333333333333,4.324999999999999,38,11,0.2894736842105263,12,10,0.9090909090909091,train,False,False,1.6613976513648114,1.6470534877722576,0.01434416359255386
docker/cli,13745641,2025-07-14,41,39,18,0.46153846153846156,39,4.283333333333333,4.47,0.05,4.283333333333333,33,8,0.24242424242424243,8,7,0.875,train,False,False,1.66455721165518,1.6470534877722576,0.017503723882922317
docker/cli,13745641,2025-07-21,89,75,41,0.5466666666666666,75,4.316666666666666,4.720000000000001,0.03333333333333333,4.366666666666666,68,17,0.25,21,13,0.7647058823529411,train,False,False,1.6708465405627437,1.6470534877722576,0.023793052790486158
docker/cli,13745641,2025-07-28,82,68,41,0.6029411764705882,68,4.333333333333333,4.676666666666667,0.03333333333333333,4.35,61,19,0.3114754098360656,21,12,0.631578947368421,train,False,False,1.6739764335716716,1.6470534877722576,0.02692294579941401
docker/cli,13745641,2025-08-04,65,60,38,0.6333333333333333,60,4.3,4.6049999999999995,0.03333333333333333,4.533333333333333,37,19,0.5135135135135135,28,15,0.7894736842105263,train,False,False,1.667706820558076,1.6470534877722576,0.02065333278581849
docker/cli,13745641,2025-08-11,87,81,36,0.4444444444444444,81,4.35,4.683333333333334,0.03333333333333333,4.433333333333334,62,25,0.4032258064516129,25,24,0.96,train,False,False,1.6770965609079151,1.6470534877722576,0.030043073135657572
docker/cli,13745641,2025-08-18,218,198,78,0.3939393939393939,198,4.366666666666666,4.655,0.03333333333333333,4.4,164,49,0.29878048780487804,54,48,0.9795918367346939,train,False,False,1.6802069833223074,1.6470534877722576,0.03315349555004987
docker/cli,13745641,2025-08-25,121,111,45,0.40540540540540543,111,4.316666666666666,4.733333333333333,0.05,4.383333333333334,87,30,0.3448275862068966,34,29,0.9666666666666667,train,False,False,1.6708465405627437,1.6470534877722576,0.023793052790486158
docker/cli,13745641,2025-09-01,74,71,31,0.43661971830985913,71,4.35,4.616666666666666,0.03333333333333333,4.366666666666666,59,15,0.2542372881355932,15,15,1.0,train,False,False,1.6770965609079151,1.6470534877722576,0.030043073135657572
docker/cli,13745641,2025-09-08,45,43,18,0.4186046511627907,43,4.433333333333334,4.916666666666667,0.05,4.483333333333333,36,9,0.25,9,8,0.8888888888888888,train,False,False,1.692552819144607,1.6470534877722576,0.045499331372349516
docker/cli,13745641,2025-09-15,5,5,2,0.4,5,4.4,4.46,0.05,4.35,4,1,0.25,1,1,1.0,train,False,False,1.6863989535702288,1.6470534877722576,0.03934546579797127
docker/cli,13745641,2025-09-22,136,129,69,0.5348837209302325,129,4.283333333333333,4.653333333333333,0.05,4.35,99,32,0.32323232323232326,37,24,0.75,train,False,False,1.66455721165518,1.6470534877722576,0.017503723882922317
docker/cli,13745641,2025-09-29,44,43,15,0.3488372093023256,43,4.266666666666667,4.51,0.03333333333333333,4.333333333333333,33,11,0.3333333333333333,11,11,1.0,train,False,False,1.6613976513648114,1.6470534877722576,0.01434416359255386
docker/cli,13745641,2025-10-06,88,80,37,0.4625,80,4.308333333333334,4.701666666666667,0.05,4.275,78,9,0.11538461538461539,10,9,1.0,train,False,False,1.6692779127901174,1.6470534877722576,0.022224425017859817
docker/cli,13745641,2025-10-13,35,32,18,0.5625,32,4.316666666666666,4.648333333333333,0.05,4.333333333333333,28,7,0.25,7,5,0.7142857142857143,train,False,False,1.6708465405627437,1.6470534877722576,0.023793052790486158
docker/cli,13745641,2025-10-20,36,29,13,0.4482758620689655,29,4.533333333333333,4.906666666666667,0.13333333333333333,4.35,33,3,0.09090909090909091,3,2,0.6666666666666666,train,False,False,1.7107904066943878,1.6470534877722576,0.06373691892213018
docker/cli,13745641,2025-10-27,85,78,31,0.3974358974358974,78,4.425000000000001,4.8,0.03333333333333333,4.45,72,13,0.18055555555555555,13,12,0.9230769230769231,train,False,False,1.6910178994265235,1.6470534877722576,0.0439644116542659
docker/cli,13745641,2025-11-03,123,117,49,0.4188034188034188,117,4.166666666666667,4.423333333333334,0.03333333333333333,4.183333333333334,96,26,0.2708333333333333,27,24,0.9230769230769231,train,False,False,1.6422277352570913,1.6470534877722576,-0.0048257525151662595
docker/cli,13745641,2025-11-10,31,25,8,0.32,25,4.183333333333334,4.75,0.05,4.2,24,6,0.25,7,6,1.0,train,False,False,1.6454483499571335,1.6470534877722576,-0.001605137815124058
docker/cli,13745641,2025-11-17,11,11,4,0.36363636363636365,11,4.15,5.283333333333333,0.05,5.233333333333333,7,4,0.5714285714285714,4,4,1.0,train,False,False,1.6389967146756448,1.6470534877722576,-0.00805677309661279
docker/cli,13745641,2025-11-24,19,18,6,0.3333333333333333,18,4.125,6.5116666666666685,0.04166666666666667,4.125,15,4,0.26666666666666666,4,4,1.0,train,False,False,1.634130525024472,1.6470534877722576,-0.012922962747785594
docker/cli,13745641,2025-12-01,11,11,4,0.36363636363636365,11,4.066666666666666,5.533333333333333,0.05,4.1,8,3,0.375,3,3,1.0,train,False,False,1.622683139184121,1.6470534877722576,-0.02437034858813658
docker/cli,13745641,2025-12-08,24,22,9,0.4090909090909091,22,4.116666666666666,4.525,0.05,4.116666666666667,18,5,0.2777777777777778,6,4,0.8,train,False,False,1.6325031853650964,1.6470534877722576,-0.014550302407161153
docker/cli,13745641,2025-12-15,15,15,6,0.4,15,4.066666666666666,6.753333333333332,0.03333333333333333,4.2,12,3,0.25,3,3,1.0,train,False,False,1.622683139184121,1.6470534877722576,-0.02437034858813658
docker/cli,13745641,2025-12-22,13,13,4,0.3076923076923077,13,4.05,4.123333333333334,0.05,4.033333333333333,10,3,0.3,3,3,1.0,train,False,False,1.6193882432872684,1.6470534877722576,-0.027665244484989193
docker/cli,13745641,2025-12-29,2,1,0,0.0,1,4.016666666666667,4.016666666666667,0.03333333333333333,3.9833333333333334,1,1,1.0,1,0,0.0,train,False,False,1.612765702526775,1.6470534877722576,-0.034287785245482594
docker/cli,13745641,2026-01-05,5,4,1,0.25,4,4.1083333333333325,4.128333333333334,0.05,4.074999999999999,3,2,0.6666666666666666,2,1,0.5,train,False,False,1.6308731931541653,1.6470534877722576,-0.016180294618092228
docker/cli,13745641,2026-01-12,38,36,16,0.4444444444444444,36,4.041666666666666,4.266666666666667,0.03333333333333333,4.116666666666666,26,11,0.4230769230769231,12,11,1.0,train,False,False,1.6177367152487954,1.6470534877722576,-0.02931677252346221
docker/cli,13745641,2026-01-19,8,7,1,0.14285714285714285,7,4.066666666666666,4.743333333333334,0.03333333333333333,4.033333333333333,6,2,0.3333333333333333,2,1,0.5,train,False,False,1.622683139184121,1.6470534877722576,-0.02437034858813658
docker/cli,13745641,2026-01-26,20,20,7,0.35,20,4.041666666666666,4.133333333333334,0.03333333333333333,4.041666666666666,15,5,0.3333333333333333,5,5,1.0,train,False,False,1.6177367152487954,1.6470534877722576,-0.02931677252346221
docker/cli,13745641,2026-02-02,26,22,9,0.4090909090909091,22,4.074999999999999,4.451666666666667,0.03333333333333333,4.1,18,7,0.3888888888888889,8,6,0.8571428571428571,train,False,False,1.624326524927851,1.6470534877722576,-0.022726962844406673
docker/cli,13745641,2026-02-09,70,56,27,0.48214285714285715,56,4.091666666666667,4.308333333333334,0.05,4.066666666666666,54,14,0.25925925925925924,16,11,0.7857142857142857,train,False,False,1.6276052163895494,1.6470534877722576,-0.019448271382708215
docker/cli,13745641,2026-02-16,10,10,5,0.5,10,4.083333333333333,4.233333333333333,0.04166666666666667,4.133333333333333,6,3,0.5,4,3,1.0,train,False,False,1.6259672143853108,1.6470534877722576,-0.021086273386946797
docker/cli,13745641,2026-02-23,22,21,7,0.3333333333333333,21,4.05,4.166666666666667,0.03333333333333333,4.05,15,7,0.4666666666666667,7,6,0.8571428571428571,train,False,False,1.6193882432872684,1.6470534877722576,-0.027665244484989193
docker/cli,13745641,2026-03-02,26,21,4,0.19047619047619047,21,4.066666666666666,4.333333333333333,0.03333333333333333,4.183333333333334,17,9,0.5294117647058824,9,4,0.4444444444444444,purge,False,False,1.622683139184121,1.6470534877722576,-0.02437034858813658
docker/cli,13745641,2026-03-09,17,11,4,0.36363636363636365,11,4.133333333333334,4.55,0.03333333333333333,4.133333333333334,9,6,0.6666666666666666,8,3,0.5,purge,False,False,1.6357552207514738,1.6470534877722576,-0.011298267020783737
docker/cli,13745641,2026-03-16,47,43,21,0.4883720930232558,43,4.15,4.373333333333334,0.05,4.133333333333334,38,8,0.21052631578947367,9,6,0.75,purge,False,False,1.6389967146756448,1.6470534877722576,-0.00805677309661279
docker/cli,13745641,2026-03-23,24,19,9,0.47368421052631576,19,4.133333333333334,5.1099999999999985,0.05,4.383333333333334,17,5,0.29411764705882354,7,5,1.0,purge,False,False,1.6357552207514738,1.6470534877722576,-0.011298267020783737
docker/cli,13745641,2026-03-30,55,51,13,0.2549019607843137,51,4.15,4.5,0.05,4.166666666666667,45,10,0.2222222222222222,10,7,0.7,holdout,False,False,1.6389967146756448,1.6470534877722576,-0.00805677309661279
docker/cli,13745641,2026-04-06,11,9,0,0.0,9,4.166666666666667,4.413333333333334,0.05,4.116666666666666,9,2,0.2222222222222222,2,0,0.0,holdout,False,False,1.6422277352570913,1.6470534877722576,-0.0048257525151662595
docker/cli,13745641,2026-04-13,20,14,2,0.14285714285714285,14,4.158333333333333,5.165,0.03333333333333333,4.158333333333333,14,6,0.42857142857142855,6,1,0.16666666666666666,holdout,False,False,1.6406135299025502,1.6470534877722576,-0.006439957869707413
docker/cli,13745641,2026-04-20,45,38,10,0.2631578947368421,38,4.308333333333334,5.13,0.05,4.408333333333333,34,11,0.3235294117647059,11,6,0.5454545454545454,holdout,False,False,1.6692779127901174,1.6470534877722576,0.022224425017859817
docker/cli,13745641,2026-04-27,2,2,0,0.0,2,4.358333333333333,4.418333333333334,0.04166666666666667,4.316666666666666,2,0,0.0,0,0,,holdout,False,False,1.6786529814555735,1.6470534877722576,0.03159949368331594
docker/cli,13745641,2026-05-04,29,25,5,0.2,24,4.416666666666666,4.678333333333334,0.05,4.425000000000001,23,6,0.2608695652173913,6,3,0.5,holdout,False,False,1.6894806201076367,1.6470534877722576,0.04242713233537909
docker/cli,13745641,2026-05-11,67,46,6,0.13043478260869565,46,4.425000000000001,4.9,0.05,4.383333333333334,48,18,0.375,19,3,0.16666666666666666,holdout,False,False,1.6910178994265235,1.6470534877722576,0.0439644116542659
docker/cli,13745641,2026-05-18,12,11,0,0.0,11,4.166666666666667,4.75,0.05,4.133333333333334,12,0,0.0,0,0,,holdout,False,False,1.6422277352570913,1.6470534877722576,-0.0048257525151662595
docker/cli,13745641,2026-05-25,27,20,8,0.4,20,4.216666666666667,5.093333333333333,0.04166666666666667,4.241666666666667,15,11,0.7333333333333333,12,5,0.45454545454545453,holdout,False,False,1.6518586283180525,1.6470534877722576,0.00480514054579495
docker/cli,13745641,2026-06-01,33,26,4,0.15384615384615385,26,4.15,4.333333333333333,0.05,4.125,25,8,0.32,8,3,0.375,holdout,False,False,1.6389967146756448,1.6470534877722576,-0.00805677309661279
docker/cli,13745641,2026-06-08,51,40,15,0.375,40,4.225,4.71,0.05,4.233333333333333,39,11,0.28205128205128205,12,7,0.6363636363636364,holdout,False,False,1.6534547978508747,1.6470534877722576,0.006401310078617106
docker/cli,13745641,2026-06-15,7,5,0,0.0,5,4.166666666666667,20.893333333333338,0.05,4.133333333333334,5,2,0.4,2,0,0.0,holdout,False,False,1.6422277352570913,1.6470534877722576,-0.0048257525151662595
docker/cli,13745641,2026-06-22,16,14,4,0.2857142857142857,14,4.1416666666666675,4.465,0.05,4.15,13,2,0.15384615384615385,3,1,0.5,holdout,False,False,1.637377281123342,1.6470534877722576,-0.009676206648915553
docker/cli,13745641,2026-06-29,11,11,2,0.18181818181818182,11,4.216666666666667,4.333333333333333,0.05,4.183333333333334,11,0,0.0,0,0,,holdout,False,False,1.6518586283180525,1.6470534877722576,0.00480514054579495
docker/cli,13745641,2026-07-06,46,38,8,0.21052631578947367,38,4.241666666666667,5.550000000000001,0.05,4.233333333333333,39,7,0.1794871794871795,7,5,0.7142857142857143,holdout,False,False,1.6566395139183947,1.6470534877722576,0.009586026146137128
docker/cli,13745641,2026-07-13,13,10,1,0.1,10,4.233333333333333,4.573333333333333,0.05,4.183333333333334,12,1,0.08333333333333333,1,0,0.0,holdout,False,False,1.6550484236861527,1.6470534877722576,0.007994935913895107
docker/cli,13745641,2026-07-20,24,16,1,0.0625,15,4.333333333333333,4.863333333333333,0.03333333333333333,4.3,20,4,0.2,4,0,0.0,holdout,False,False,1.6739764335716716,1.6470534877722576,0.02692294579941401
docker/cli,13745641,2026-07-27,34,25,2,0.08,25,4.383333333333334,4.876666666666667,0.05,4.35,30,4,0.13333333333333333,4,1,0.25,holdout,False,False,1.683307761000556,1.6470534877722576,0.03625427322829844
docker/cli,13745641,2026-08-03,23,11,1,0.09090909090909091,11,4.466666666666667,17.15,0.05,4.416666666666667,21,2,0.09523809523809523,2,0,0.0,holdout,False,False,1.698669046162043,1.6470534877722576,0.05161555838978549
docker/cli,15373816,2025-06-23,8,7,2,0.2857142857142857,7,2.1,2.48,0.05,2.066666666666667,7,1,0.14285714285714285,1,1,1.0,train,False,False,1.1314021114911006,1.2431935174792172,-0.11179140598811665
docker/cli,15373816,2025-06-30,16,14,0,0.0,14,1.9666666666666668,2.8216666666666668,0.05,1.9166666666666665,16,0,0.0,0,0,,train,False,False,1.0874389880699844,1.2431935174792172,-0.15575452940923284
docker/cli,15373816,2025-07-07,42,39,7,0.1794871794871795,39,2.3666666666666667,3.046666666666667,0.05,2.3666666666666667,38,4,0.10526315789473684,4,4,1.0,train,False,False,1.213923135179104,1.2431935174792172,-0.02927038230011325
docker/cli,15373816,2025-07-14,39,38,13,0.34210526315789475,38,2.25,2.9933333333333336,0.05,2.4416666666666664,33,5,0.15151515151515152,6,4,0.8,train,False,False,1.1786549963416462,1.2431935174792172,-0.06453852113757108
docker/cli,15373816,2025-07-21,74,63,19,0.30158730158730157,63,2.1333333333333333,2.5933333333333337,0.05,2.066666666666667,68,6,0.08823529411764706,6,1,0.16666666666666666,train,False,False,1.1420974006078486,1.2431935174792172,-0.10109611687136866
docker/cli,15373816,2025-07-28,67,64,21,0.328125,64,2.05,2.8000000000000003,0.05,2.033333333333333,61,6,0.09836065573770492,6,4,0.6666666666666666,train,False,False,1.1151415906193203,1.2431935174792172,-0.12805192685989697
docker/cli,15373816,2025-08-04,40,37,5,0.13513513513513514,37,2.1166666666666667,2.783333333333333,0.05,2.066666666666667,37,3,0.08108108108108109,3,3,1.0,train,False,False,1.136764054632486,1.2431935174792172,-0.10642946284673127
docker/cli,15373816,2025-08-11,63,61,8,0.13114754098360656,61,2.4166666666666665,3.4166666666666665,0.05,2.3666666666666667,62,1,0.016129032258064516,1,1,1.0,train,False,False,1.2286654169163074,1.2431935174792172,-0.014528100562909874
docker/cli,15373816,2025-08-18,177,167,38,0.2275449101796407,167,2.2,2.963333333333334,0.05,2.183333333333333,164,11,0.06707317073170732,13,9,0.8181818181818182,train,False,False,1.1631508098056809,1.2431935174792172,-0.08004270767353638
docker/cli,15373816,2025-08-25,90,86,12,0.13953488372093023,86,2.1333333333333333,2.833333333333333,0.05,2.0833333333333335,87,3,0.034482758620689655,3,3,1.0,train,False,False,1.1420974006078486,1.2431935174792172,-0.10109611687136866
docker/cli,15373816,2025-09-01,62,62,21,0.3387096774193548,62,2.275,3.131666666666667,0.05,2.283333333333333,59,3,0.05084745762711865,3,3,1.0,train,False,False,1.1863178690872151,1.2431935174792172,-0.0568756483920021
docker/cli,15373816,2025-09-08,39,38,14,0.3684210526315789,38,2.4,3.4716666666666667,0.05,2.3583333333333334,36,2,0.05555555555555555,3,1,0.5,train,False,False,1.2237754316221157,1.2431935174792172,-0.019418085857101586
docker/cli,15373816,2025-09-15,4,4,0,0.0,4,2.1,2.811666666666667,0.05,2.05,4,0,0.0,0,0,,train,False,False,1.1314021114911006,1.2431935174792172,-0.11179140598811665
docker/cli,15373816,2025-09-22,107,104,28,0.2692307692307692,104,2.183333333333333,2.895,0.05,2.15,99,8,0.08080808080808081,8,6,0.75,train,False,False,1.157928865824529,1.2431935174792172,-0.08526465165468822
docker/cli,15373816,2025-09-29,51,48,21,0.4375,48,2.3499999999999996,15.033333333333333,0.03333333333333333,2.783333333333333,33,7,0.21212121212121213,18,7,1.0,train,False,False,1.2089603458369749,1.2431935174792172,-0.03423317164224238
docker/cli,15373816,2025-10-06,80,75,47,0.6266666666666667,75,3.15,3.960000000000001,0.05,3.1,78,2,0.02564102564102564,2,2,1.0,train,False,False,1.423108334242607,1.2431935174792172,0.17991481676338972
