repo_full,detector_family,detector_variant,metric,affected_metrics,magnitude_level,magnitude,duration_weeks,volume_condition,missingness_condition,scenario_count,mean_precision,precision_valid_observations,mean_recall,recall_valid_observations,mean_false_alarm_rate,false_alarm_rate_valid_observations,mean_episode_detection_rate,episode_detection_rate_valid_observations,mean_detection_delay_weeks,detection_delay_weeks_valid_observations,mean_boundary_overlap,boundary_overlap_valid_observations,mean_alarm_duration_weeks,alarm_duration_weeks_valid_observations,mean_unevaluable_fraction,unevaluable_fraction_valid_observations
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5, ""rerun_rate"": 0.2}",2,observed,none,100,1.0,100,0.5,100,0.0,100,1.0,100,1.0,100,0.5,100,1.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5, ""rerun_rate"": 0.2}",4,observed,none,100,1.0,100,0.75,100,0.0,100,1.0,100,1.0,100,0.75,100,3.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5, ""rerun_rate"": 0.2}",8,observed,none,100,1.0,100,0.445,100,0.0,100,1.0,100,1.0,100,0.445,100,3.56,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1, ""rerun_rate"": 0.05}",1,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1, ""rerun_rate"": 0.05}",2,observed,none,100,1.0,22,0.11,100,0.0,100,0.22,100,1.0,22,0.11,100,0.22,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1, ""rerun_rate"": 0.05}",4,observed,none,100,1.0,11,0.0525,100,0.0,100,0.11,100,1.0909090909090908,11,0.0525,100,0.21,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1, ""rerun_rate"": 0.05}",8,observed,none,100,1.0,1,0.00125,100,0.0,100,0.01,100,1.0,1,0.00125,100,0.01,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,controlled,100,,0,,0,0.0,100,0.0,100,,0,,0,0.0,100,0.5377777777777777,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,100,1.0,100,0.5,100,0.0,100,1.0,100,1.0,100,0.5,100,1.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,controlled,100,,0,0.0,19,0.0,100,0.0,100,,0,0.0,19,0.0,100,0.5455555555555556,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,none,100,1.0,100,0.5,100,0.0,100,1.0,100,1.0,100,0.5,100,1.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,100,1.0,100,0.5475,100,0.0,100,1.0,100,1.0,100,0.5475,100,2.19,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,100,1.0,12,0.1463414634146341,41,0.0,100,0.12,100,1.0,12,0.1463414634146341,41,0.12,100,0.5647222222222221,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,none,100,1.0,100,0.525,100,0.0,100,1.0,100,1.0,100,0.525,100,2.1,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,low_volume,none,100,1.0,100,0.2375,100,0.0,100,1.0,100,1.0,100,0.2375,100,1.9,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,controlled,100,1.0,16,0.238095238095238,35,0.0,100,0.16,100,1.0,16,0.238095238095238,35,0.18,100,0.6244444444444447,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,none,100,1.0,100,0.21125,100,0.0,100,1.0,100,1.0,100,0.21125,100,1.69,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",1,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",2,observed,none,100,1.0,100,0.5,100,0.0,100,1.0,100,1.0,100,0.5,100,1.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",4,observed,none,100,1.0,100,0.75,100,0.0,100,1.0,100,1.0,100,0.75,100,3.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",8,observed,none,100,1.0,100,0.415,100,0.0,100,1.0,100,1.0,100,0.415,100,3.32,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",1,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",2,observed,none,100,1.0,17,0.085,100,0.0,100,0.17,100,1.0,17,0.085,100,0.17,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",4,observed,none,100,1.0,13,0.065,100,0.0,100,0.13,100,1.0,13,0.065,100,0.26,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",8,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,controlled,100,,0,,0,0.0,100,0.0,100,,0,,0,0.0,100,0.5294444444444442,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,100,1.0,100,0.5,100,0.0,100,1.0,100,1.0,100,0.5,100,1.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,controlled,100,,0,0.0,38,0.0,100,0.0,100,,0,0.0,38,0.0,100,0.5466666666666667,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,none,100,1.0,100,0.5,100,0.0,100,1.0,100,1.0,100,0.5,100,1.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,100,1.0,100,0.5475,100,0.0,100,1.0,100,1.0,100,0.5475,100,2.19,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,100,1.0,17,0.1633986928104575,51,0.0,100,0.17,100,1.0,17,0.1633986928104575,51,0.17,100,0.5577777777777781,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,none,100,1.0,100,0.56,100,0.0,100,1.0,100,1.0,100,0.56,100,2.24,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,low_volume,none,100,1.0,100,0.205,100,0.0,100,1.0,100,1.01,100,0.205,100,1.64,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,controlled,100,1.0,20,0.1679245283018867,53,0.0,100,0.2,100,1.0,20,0.1679245283018867,53,0.25,100,0.6130555555555557,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,none,100,1.0,100,0.21,100,0.0,100,1.0,100,1.0,100,0.21,100,1.68,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,rerun_rate,high,"{""rerun_rate"": 0.2}",1,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,rerun_rate,high,"{""rerun_rate"": 0.2}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,rerun_rate,high,"{""rerun_rate"": 0.2}",8,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,rerun_rate,low,"{""rerun_rate"": 0.05}",1,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,rerun_rate,low,"{""rerun_rate"": 0.05}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,rerun_rate,low,"{""rerun_rate"": 0.05}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,rerun_rate,low,"{""rerun_rate"": 0.05}",8,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",1,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",1,observed,controlled,100,,0,,0,0.0,100,0.0,100,,0,,0,0.0,100,0.5305555555555553,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",1,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,controlled,100,,0,0.0,54,0.0,100,0.0,100,,0,0.0,54,0.0,100,0.5402777777777779,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",4,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",4,observed,controlled,100,,0,0.0,75,0.0,100,0.0,100,,0,0.0,75,0.0,100,0.5491666666666667,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",8,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",8,observed,controlled,100,,0,0.0,70,0.0,100,0.0,100,,0,0.0,70,0.0,100,0.5811111111111115,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",8,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate,high,"{""failure_rate"": 0.2}",1,observed,none,100,0.155,100,0.2,100,0.047142857142857,100,0.2,100,0.0,20,0.155,100,1.19,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,0.6116666666666666,100,0.595,100,0.0404999999999999,100,0.93,100,0.7204301075268817,93,0.4533333333333334,100,2.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate,high,"{""failure_rate"": 0.2}",4,observed,none,100,0.7874999999999999,100,0.635,100,0.0305555555555555,100,0.97,100,0.7216494845360825,97,0.581666666666667,100,3.09,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate,high,"{""failure_rate"": 0.2}",8,observed,none,100,1.0,100,0.38375,100,0.0,100,1.0,100,1.18,100,0.38375,100,3.07,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate,low,"{""failure_rate"": 0.05}",1,observed,none,100,0.07,100,0.07,100,0.0442857142857142,100,0.07,100,0.0,7,0.07,100,1.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate,low,"{""failure_rate"": 0.05}",2,observed,none,100,0.24,100,0.12,100,0.0379999999999999,100,0.24,100,0.2916666666666667,24,0.12,100,1.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate,low,"{""failure_rate"": 0.05}",4,observed,none,100,0.56,100,0.1425,100,0.0244444444444444,100,0.56,100,1.7142857142857142,56,0.1425,100,1.01,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate,low,"{""failure_rate"": 0.05}",8,observed,none,100,1.0,100,0.12875,100,0.0,100,1.0,100,4.05,100,0.12875,100,1.03,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate,medium,"{""failure_rate"": 0.1}",1,low_volume,none,100,0.0967741935483871,93,0.12,100,0.0419047619047618,100,0.12,100,0.0,12,0.09,100,1.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate,medium,"{""failure_rate"": 0.1}",1,observed,controlled,100,0.0,43,,0,0.022036340852130295,100,0.0,100,,0,0.0,43,0.43,100,0.5388888888888888,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate,medium,"{""failure_rate"": 0.1}",1,observed,none,100,0.11,100,0.12,100,0.0433333333333332,100,0.12,100,0.0,12,0.11,100,1.03,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,0.3103448275862069,87,0.205,100,0.0354999999999999,100,0.34,100,0.6470588235294118,34,0.1791666666666666,100,1.12,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate,medium,"{""failure_rate"": 0.1}",2,observed,controlled,100,0.1875,32,0.1176470588235294,51,0.0135877192982456,100,0.06,100,0.0,6,0.0895522388059701,67,0.32,100,0.5572222222222221,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate,medium,"{""failure_rate"": 0.1}",2,observed,none,100,0.3083333333333333,100,0.2,100,0.0364999999999999,100,0.33,100,0.6666666666666666,33,0.1925,100,1.13,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate,medium,"{""failure_rate"": 0.1}",4,low_volume,none,100,0.710093896713615,71,0.2175,100,0.015,100,0.54,100,1.037037037037037,54,0.2108333333333333,100,1.14,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate,medium,"{""failure_rate"": 0.1}",4,observed,controlled,100,0.6666666666666666,39,0.2511737089201877,71,0.0083333333333333,100,0.28,100,0.5714285714285714,28,0.2274774774774774,74,0.55,100,0.5380555555555557,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate,medium,"{""failure_rate"": 0.1}",4,observed,none,100,0.625,100,0.2525,100,0.022222222222222195,100,0.65,100,1.2615384615384615,65,0.2499999999999999,100,1.41,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate,medium,"{""failure_rate"": 0.1}",8,low_volume,none,100,0.971813725490196,68,0.1275,100,0.0035714285714285006,100,0.68,100,3.014705882352941,68,0.1262499999999999,100,1.07,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate,medium,"{""failure_rate"": 0.1}",8,observed,controlled,100,1.0,9,0.0360294117647058,68,0.0,100,0.09,100,3.111111111111111,9,0.0360294117647058,68,0.11,100,0.5908333333333339,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate,medium,"{""failure_rate"": 0.1}",8,observed,none,100,1.0,100,0.135,100,0.0,100,1.0,100,3.84,100,0.135,100,1.08,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",1,observed,none,100,0.15,100,0.19,100,0.042380952380952304,100,0.19,100,0.0,19,0.15,100,1.08,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",2,observed,none,100,0.7199999999999999,100,0.61,100,0.0299999999999999,100,1.0,100,0.78,100,0.49000000000000005,100,1.82,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",4,observed,none,100,0.9639999999999996,100,0.8175,100,0.01,100,1.0,100,0.73,100,0.7814999999999996,100,3.45,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,100,1.0,100,0.75,100,0.0,100,1.0,100,1.0,100,0.75,100,6.0,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""rerun_rate"": 0.05}",1,observed,none,100,0.135,100,0.19,100,0.0438095238095237,100,0.19,100,0.0,19,0.135,100,1.11,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""rerun_rate"": 0.05}",2,observed,none,100,0.69,100,0.61,100,0.0329999999999999,100,1.0,100,0.78,100,0.4800000000000002,100,1.88,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""rerun_rate"": 0.05}",4,observed,none,100,0.9709999999999998,100,0.8,100,0.0077777777777777,100,1.0,100,0.78,100,0.7729999999999998,100,3.34,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""rerun_rate"": 0.05}",8,observed,none,100,1.0,100,0.63125,100,0.0,100,1.0,100,1.0,100,0.63125,100,5.05,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",1,low_volume,none,100,0.105,100,0.16,100,0.0452380952380951,100,0.16,100,0.0,16,0.105,100,1.11,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",1,observed,controlled,100,0.0,37,,0,0.0188876357560568,100,0.0,100,,0,0.0,37,0.37,100,0.5452777777777778,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",1,observed,none,100,0.215,100,0.29,100,0.04095238095238081,100,0.29,100,0.0,29,0.215,100,1.15,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",2,low_volume,none,100,0.6433333333333333,100,0.57,100,0.0369999999999999,100,1.0,100,0.86,100,0.4333333333333334,100,1.88,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",2,observed,controlled,100,0.1363636363636363,33,0.10909090909090902,55,0.0157631578947368,100,0.06,100,0.0,6,0.0671641791044776,67,0.36,100,0.5444444444444446,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",2,observed,none,100,0.7066666666666667,100,0.605,100,0.0309999999999999,100,1.0,100,0.79,100,0.4850000000000002,100,1.83,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",4,low_volume,none,100,0.9699999999999998,100,0.815,100,0.0083333333333333,100,1.0,100,0.74,100,0.7849999999999997,100,3.41,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",4,observed,controlled,100,0.6861702127659575,47,0.5208333333333334,48,0.011111111111111098,100,0.36,100,0.6388888888888888,36,0.3601694915254236,59,0.65,100,0.5566666666666666,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",4,observed,none,100,0.9559999999999996,100,0.8375,100,0.0122222222222222,100,1.0,100,0.65,100,0.7934999999999997,100,3.57,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,100,1.0,100,0.6975,100,0.0,100,1.0,100,1.0,100,0.6975,100,5.58,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,controlled,100,1.0,18,0.2662698412698412,42,0.0,100,0.18,100,1.0,18,0.2662698412698412,42,0.37,100,0.6161111111111113,100
prometheus/prometheus,causal_rolling_mad,union,composite,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,100,1.0,100,0.68625,100,0.0,100,1.0,100,1.0,100,0.68625,100,5.49,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,100,0.12,100,0.13,100,0.0495238095238094,100,0.13,100,0.0,13,0.12,100,1.17,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,latency_log,high,"{""latency_log"": 0.5}",2,observed,none,100,0.5750000000000001,100,0.6,100,0.0494999999999999,100,1.0,100,0.8,100,0.42333333333333345,100,2.19,100,0.3888888888888885,100
prometheus/prometheus,causal_rolling_mad,union,composite,latency_log,high,"{""latency_log"": 0.5}",4,observed,none,100,0.8884999999999995,100,0.8175,100,0.0288888888888888,100,1.0,100,0.73,100,0.7389999999999998,100,3.79,100,0.3888888888888885,100
