repo_full,detector_family,detector_variant,scenario_type,affected_metrics,dimensionality,magnitude_level,duration_weeks,volume_condition,missingness_condition,scenario_detector_rows,strict_incremental_episode_detected_n,strict_incremental_episode_detected_proportion,strict_incremental_episode_detected_ci95_low,strict_incremental_episode_detected_ci95_high,total_operational_episode_detected_n,total_operational_episode_detected_proportion,total_operational_episode_detected_ci95_low,total_operational_episode_detected_ci95_high,incremental_detected_within_0w_post_n,incremental_detected_within_0w_post_proportion,incremental_detected_within_0w_post_ci95_low,incremental_detected_within_0w_post_ci95_high,incremental_detected_within_1w_post_n,incremental_detected_within_1w_post_proportion,incremental_detected_within_1w_post_ci95_low,incremental_detected_within_1w_post_ci95_high,incremental_detected_within_2w_post_n,incremental_detected_within_2w_post_proportion,incremental_detected_within_2w_post_ci95_low,incremental_detected_within_2w_post_ci95_high,incremental_detected_within_4w_post_n,incremental_detected_within_4w_post_proportion,incremental_detected_within_4w_post_ci95_low,incremental_detected_within_4w_post_ci95_high,strict_incremental_detection_delay_weeks_n,strict_incremental_detection_delay_weeks_mean,strict_incremental_detection_delay_weeks_sd,strict_incremental_detection_delay_weeks_ci95_low,strict_incremental_detection_delay_weeks_ci95_high,reference_alarm_burden_n,reference_alarm_burden_mean,reference_alarm_burden_sd,reference_alarm_burden_ci95_low,reference_alarm_burden_ci95_high,incremental_alarm_duration_weeks_n,incremental_alarm_duration_weeks_mean,incremental_alarm_duration_weeks_sd,incremental_alarm_duration_weeks_ci95_low,incremental_alarm_duration_weeks_ci95_high,incremental_spillover_weeks_n,incremental_spillover_weeks_mean,incremental_spillover_weeks_sd,incremental_spillover_weeks_ci95_low,incremental_spillover_weeks_ci95_high,reference_alarm_overlap_fraction_n,reference_alarm_overlap_fraction_mean,reference_alarm_overlap_fraction_sd,reference_alarm_overlap_fraction_ci95_low,reference_alarm_overlap_fraction_ci95_high,incremental_boundary_overlap_n,incremental_boundary_overlap_mean,incremental_boundary_overlap_sd,incremental_boundary_overlap_ci95_low,incremental_boundary_overlap_ci95_high,pair_unevaluable_fraction_n,pair_unevaluable_fraction_mean,pair_unevaluable_fraction_sd,pair_unevaluable_fraction_ci95_low,pair_unevaluable_fraction_ci95_high,injection_relative_precision_n,injection_relative_precision_mean,injection_relative_precision_sd,injection_relative_precision_ci95_low,injection_relative_precision_ci95_high,injection_relative_false_alarm_rate_n,injection_relative_false_alarm_rate_mean,injection_relative_false_alarm_rate_sd,injection_relative_false_alarm_rate_ci95_low,injection_relative_false_alarm_rate_ci95_high
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,latency_log+rerun_rate,2,medium,4,observed,controlled,100,100,0.05,0.02154367915436796,0.11175046923191913,100,0.11,0.06254196357064568,0.18631296503080313,100,0.05,0.02154367915436796,0.11175046923191913,100,0.05,0.02154367915436796,0.11175046923191913,100,0.05,0.02154367915436796,0.11175046923191913,100,0.05,0.02154367915436796,0.11175046923191913,5,0.8,0.8366600265340756,0.06664862794348203,1.5333513720565182,100,0.04747852022840732,0.02223626496994612,0.04312029237922892,0.05183674807758572,100,0.07,0.3258245174347936,0.006139568054766162,0.13386043194523384,100,0.0,0.0,0.0,0.0,100,0.03583333333333333,0.11800281055832228,0.01270520745645188,0.05896145921021478,84,0.0367063492063492,0.1668428739594912,0.001027066876359277,0.07238563153633912,100,0.247391304347826,0.1417901516949595,0.21960094527936685,0.27518166341628514,81,0.08436213991769546,0.22534457687389467,0.03528800049722312,0.13343627933816782,100,0.04472394886846507,0.026051312289655373,0.039617985484692045,0.049829912252238096
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,latency_log+rerun_rate,2,medium,4,observed,none,100,100,0.06,0.027786123963188192,0.1247681544589592,100,0.17,0.10893566114059931,0.25548004767601123,100,0.06,0.027786123963188192,0.1247681544589592,100,0.06,0.027786123963188192,0.1247681544589592,100,0.06,0.027786123963188192,0.1247681544589592,100,0.06,0.027786123963188192,0.1247681544589592,6,0.8333333333333334,1.169045194450012,-0.10208045403702115,1.7687471207036878,100,0.04444444444444439,6.973850769498386e-18,0.04444444444444439,0.04444444444444439,100,0.16,0.6624106572118831,0.03016989688892016,0.2898301031110798,100,0.0,0.0,0.0,0.0,100,0.045,0.09653072991634229,0.026080324596260595,0.0639196754037394,100,0.04,0.16560266430297077,0.00754247422223004,0.07245752577776995,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,86,0.14534883720930233,0.30932829571192444,0.07997281173564279,0.21072486268296187,100,0.03608594657375141,0.019457737722228922,0.0322723000581319,0.03989959308937092
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,latency_log+rerun_rate,2,medium,8,low_volume,none,100,100,0.21,0.141656540619153,0.29979968834089865,100,0.27,0.1926958414957634,0.36432116767944994,100,0.21,0.141656540619153,0.29979968834089865,100,0.21,0.141656540619153,0.29979968834089865,100,0.21,0.141656540619153,0.29979968834089865,100,0.21,0.141656540619153,0.29979968834089865,21,2.857142857142857,1.5583874449479593,2.1906217848516922,3.523663929434022,100,0.04444444444444439,6.973850769498386e-18,0.04444444444444439,0.04444444444444439,100,0.27,0.5835281060112275,0.15563059282511235,0.38436940717488766,100,0.0,0.0,0.0,0.0,100,0.06,0.09313561308244246,0.04174575526803553,0.07825424473196446,100,0.03375,0.07294101325140344,0.019453824103139044,0.04804617589686096,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,83,0.25,0.39539181623660785,0.16493777844122995,0.3350622215587701,100,0.03324324324324321,0.0245537756808438,0.02843079164135028,0.038055694845136136
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,latency_log+rerun_rate,2,medium,8,observed,controlled,100,100,0.05,0.02154367915436796,0.11175046923191913,100,0.14,0.08526343659939134,0.22137188210963837,100,0.05,0.02154367915436796,0.11175046923191913,100,0.05,0.02154367915436796,0.11175046923191913,100,0.05,0.02154367915436796,0.11175046923191913,100,0.05,0.02154367915436796,0.11175046923191913,5,1.6,1.51657508881031,0.27068775018083246,2.9293122498191675,100,0.052976434370840694,0.025743096197259757,0.04793088023112278,0.058021988510558606,100,0.06,0.27779797906341425,0.005552596605769608,0.11444740339423039,100,0.0,0.0,0.0,0.0,100,0.060940476190476184,0.18047341224869728,0.02556833737302653,0.09631261500792584,72,0.019692460317460317,0.08227505121681222,0.0006882422958027039,0.038696678339117926,100,0.3341304347826087,0.12005449457365173,0.310600186227957,0.35766068333726037,85,0.14313725490196078,0.33644671148188965,0.07161274083556109,0.21466176896836048,100,0.05060901677757971,0.031791153249346525,0.04437806523800844,0.05683996831715098
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,latency_log+rerun_rate,2,medium,8,observed,none,100,100,0.17,0.10893566114059931,0.25548004767601123,100,0.33,0.24563122734128034,0.4269465620490947,100,0.17,0.10893566114059931,0.25548004767601123,100,0.17,0.10893566114059931,0.25548004767601123,100,0.17,0.10893566114059931,0.25548004767601123,100,0.17,0.10893566114059931,0.25548004767601123,17,2.1176470588235294,1.536324873731809,1.3873379921921578,2.847956125454901,100,0.04444444444444439,6.973850769498386e-18,0.04444444444444439,0.04444444444444439,100,0.2,0.4714045207910317,0.10760641171002149,0.2923935882899785,100,0.0,0.0,0.0,0.0,100,0.06,0.09313561308244246,0.04174575526803553,0.07825424473196446,100,0.025,0.05892556509887896,0.013450801463752686,0.036549198536247315,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,87,0.31609195402298845,0.4358265208818969,0.22451164195739948,0.40767226608857743,100,0.033513513513513477,0.025516049051075015,0.028512459796727032,0.038514567230299925
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,high,1,observed,none,100,100,0.01,0.0017674320641406505,0.054486196178705315,100,0.06,0.027786123963188192,0.1247681544589592,100,0.01,0.0017674320641406505,0.054486196178705315,100,0.05,0.02154367915436796,0.11175046923191913,100,0.05,0.02154367915436796,0.11175046923191913,100,0.05,0.02154367915436796,0.11175046923191913,1,0.0,,,,100,0.04444444444444439,6.973850769498386e-18,0.04444444444444439,0.04444444444444439,100,0.05,0.2190429135575903,0.007068377835840273,0.09293162216415973,100,0.04,0.19694638556693236,0.0013992177403473471,0.07860078225965265,100,0.05,0.2190429135575903,0.007068377835840273,0.09293162216415973,97,0.010309278350515464,0.10153461651336187,-0.009896535923093334,0.03051509262412426,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,100,0.028333333333333332,0.11374405671379247,0.006039907871881873,0.05062675879478479,100,0.04110606060606055,0.009513008797854739,0.03924154514321975,0.042970576068901346
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,high,2,observed,none,100,100,0.35,0.26364248243097527,0.44745556703112027,100,0.38,0.29097599252478734,0.47790244704488916,100,0.35,0.26364248243097527,0.44745556703112027,100,0.35,0.26364248243097527,0.44745556703112027,100,0.35,0.26364248243097527,0.44745556703112027,100,0.35,0.26364248243097527,0.44745556703112027,35,0.8571428571428571,0.35503580124836315,0.7395214914444163,0.9747642228412979,100,0.04444444444444439,6.973850769498386e-18,0.04444444444444439,0.04444444444444439,100,0.4,0.6030226891555273,0.28180972473946747,0.5181902752605326,100,0.04,0.1969463855669324,0.0013992177403473402,0.07860078225965267,100,0.03,0.11934162828797101,0.006609470669921031,0.05339052933007897,100,0.1716666666666667,0.23742799723717053,0.12513163431603372,0.21820169901729966,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,91,0.18388278388278387,0.24405841424648644,0.13373852926607938,0.23402703849948836,100,0.037891120507399546,0.016091304843288322,0.03473728271168954,0.04104495830310955
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,high,4,observed,none,100,100,0.46,0.36560808309024106,0.5573513967663177,100,0.46,0.36560808309024106,0.5573513967663177,100,0.46,0.36560808309024106,0.5573513967663177,100,0.46,0.36560808309024106,0.5573513967663177,100,0.46,0.36560808309024106,0.5573513967663177,100,0.46,0.36560808309024106,0.5573513967663177,46,1.108695652173913,0.7372097807744856,0.8956560886369507,1.3217352157108755,100,0.04444444444444439,6.973850769498386e-18,0.04444444444444439,0.04444444444444439,100,0.83,1.054619467970425,0.6232983825383174,1.0367016174616825,100,0.03,0.1714466079977653,-0.0036029176947176764,0.06360291769471768,100,0.055,0.10408329997330665,0.03460004806602402,0.07539995193397597,100,0.19699999999999998,0.2482077168564078,0.14835218142765252,0.24564781857234744,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,88,0.32499999999999996,0.36158972114370397,0.24945202441411926,0.4005479755858806,100,0.03536585365853655,0.02002738197315479,0.031440558921335536,0.03929114839573756
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,high,8,observed,none,100,100,0.44,0.34672026630160796,0.5377189534832302,100,0.44,0.34672026630160796,0.5377189534832302,100,0.44,0.34672026630160796,0.5377189534832302,100,0.44,0.34672026630160796,0.5377189534832302,100,0.44,0.34672026630160796,0.5377189534832302,100,0.44,0.34672026630160796,0.5377189534832302,44,1.3409090909090908,0.6800540955973203,1.1399696390323413,1.5418485427858404,100,0.04444444444444439,6.973850769498386e-18,0.04444444444444439,0.04444444444444439,100,0.81,1.1950656125007608,0.5757714440336209,1.044228555966379,100,0.0,0.0,0.0,0.0,100,0.04875,0.07924637136006525,0.03321799662287857,0.06428200337712144,100,0.10125,0.1493832015625951,0.07197143050420261,0.1305285694957974,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,85,0.3254901960784313,0.37766327835881564,0.245203536873585,0.40577685528327767,100,0.03594594594594591,0.02431218795119793,0.031180844668974254,0.040711047222917573
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,low,1,observed,none,100,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.02,0.00550196755016235,0.07001179072854388,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,0,,,,,100,0.04444444444444439,6.973850769498386e-18,0.04444444444444439,0.04444444444444439,100,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,100,0.03,0.1714466079977653,-0.0036029176947176764,0.06360291769471768,96,0.0,0.0,0.0,0.0,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,100,0.01,0.07035264706814484,-0.003788865447062131,0.02378886544706213,100,0.04382323232323225,0.005820258457156261,0.04268248262755816,0.04496398201890634
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,low,2,observed,none,100,100,0.01,0.0017674320641406505,0.054486196178705315,100,0.08,0.041093461484380624,0.14998107700948735,100,0.01,0.0017674320641406505,0.054486196178705315,100,0.02,0.00550196755016235,0.07001179072854388,100,0.02,0.00550196755016235,0.07001179072854388,100,0.02,0.00550196755016235,0.07001179072854388,1,1.0,,,,100,0.04444444444444439,6.973850769498386e-18,0.04444444444444439,0.04444444444444439,100,0.03,0.1714466079977653,-0.0036029176947176764,0.06360291769471768,100,0.02,0.14070529413628965,-0.0075777308941242585,0.04757773089412426,100,0.035,0.1282161999881214,0.00987008657886972,0.06012991342113029,100,0.005,0.049999999999999996,-0.004799819922700268,0.01479981992270027,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,95,0.04035087719298245,0.1347350729322694,0.013257262507014495,0.06744449187895041,100,0.04205073995771667,0.012657892770977681,0.03956983856258805,0.044531641352845285
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,low,4,observed,none,100,100,0.03,0.010254524024038925,0.0845193642905276,100,0.14,0.08526343659939134,0.22137188210963837,100,0.03,0.010254524024038925,0.0845193642905276,100,0.04,0.01566330399154762,0.0983707143588792,100,0.04,0.01566330399154762,0.0983707143588792,100,0.04,0.01566330399154762,0.0983707143588792,3,2.0,1.0,0.8684142659238283,3.1315857340761717,100,0.04444444444444439,6.973850769498386e-18,0.04444444444444439,0.04444444444444439,100,0.04,0.19694638556693236,0.0013992177403473471,0.07860078225965265,100,0.01,0.09999999999999999,-0.009599639845400536,0.02959963984540054,100,0.05,0.10050378152592122,0.030301620789911242,0.06969837921008876,100,0.0075,0.04286165199944132,-0.0009007294236794191,0.01590072942367942,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,90,0.09259259259259257,0.2331876365764902,0.04441641301094254,0.1407687721742426,100,0.03705574912891982,0.017495881221078136,0.03362661942180944,0.0404848788360302
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,low,8,observed,none,100,100,0.03,0.010254524024038925,0.0845193642905276,100,0.24,0.16691325556948772,0.33232336349814473,100,0.03,0.010254524024038925,0.0845193642905276,100,0.03,0.010254524024038925,0.0845193642905276,100,0.03,0.010254524024038925,0.0845193642905276,100,0.03,0.010254524024038925,0.0845193642905276,3,3.0,0.0,3.0,3.0,100,0.04444444444444439,6.973850769498386e-18,0.04444444444444439,0.04444444444444439,100,0.03,0.1714466079977653,-0.0036029176947176764,0.06360291769471768,100,0.0,0.0,0.0,0.0,100,0.045,0.07849596270902194,0.029615074015851783,0.06038492598414821,100,0.00375,0.02143082599972066,-0.00045036471183970955,0.00795036471183971,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,92,0.20108695652173914,0.36358851431265815,0.12679114465041286,0.2753827683930654,100,0.03918207681365572,0.022196555117724587,0.03483163195249588,0.04353252167481556
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,medium,1,low_volume,none,100,100,0.03,0.010254524024038925,0.0845193642905276,100,0.04,0.01566330399154762,0.0983707143588792,100,0.03,0.010254524024038925,0.0845193642905276,100,0.06,0.027786123963188192,0.1247681544589592,100,0.06,0.027786123963188192,0.1247681544589592,100,0.06,0.027786123963188192,0.1247681544589592,3,0.0,0.0,0.0,0.0,100,0.04444444444444439,6.973850769498386e-18,0.04444444444444439,0.04444444444444439,100,0.06,0.23868325657594203,0.013218941339842062,0.10678105866015794,100,0.03,0.1714466079977653,-0.0036029176947176764,0.06360291769471768,100,0.02,0.14070529413628968,-0.007577730894124262,0.04757773089412426,95,0.031578947368421054,0.17580402404729137,-0.003773143101551635,0.06693103783839374,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,100,0.015,0.0752660824341427,0.00024811891716574816,0.02975188108283425,100,0.04426767676767671,0.0074847008766531446,0.04280070235234716,0.045734651183006264
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,medium,1,observed,controlled,100,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,0,,,,,100,0.04494220408980037,0.02656734339880343,0.039735100467144104,0.05014930771245663,100,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0,,,,,100,0.2993478260869564,0.09060500305629814,0.28158957180600785,0.317106080367905,77,0.0,0.0,0.0,0.0,100,0.04494220408980037,0.02656734339880343,0.039735100467144104,0.05014930771245663
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,medium,1,observed,none,100,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.04,0.01566330399154762,0.0983707143588792,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.01,0.0017674320641406505,0.054486196178705315,100,0.01,0.0017674320641406505,0.054486196178705315,100,0.01,0.0017674320641406505,0.054486196178705315,0,,,,,100,0.04444444444444439,6.973850769498386e-18,0.04444444444444439,0.04444444444444439,100,0.01,0.09999999999999999,-0.009599639845400536,0.02959963984540054,100,0.01,0.09999999999999999,-0.009599639845400536,0.02959963984540054,100,0.04,0.19694638556693236,0.0013992177403473471,0.07860078225965265,96,0.0,0.0,0.0,0.0,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,100,0.02,0.09847319278346618,0.0006996088701736736,0.03930039112982633,100,0.04177777777777772,0.00835855696019609,0.040139530717306623,0.043416024838248815
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,medium,2,low_volume,none,100,100,0.07,0.03431926106727268,0.137495147390735,100,0.11,0.06254196357064568,0.18631296503080313,100,0.07,0.03431926106727268,0.137495147390735,100,0.1,0.0552291370606751,0.17436566150491345,100,0.1,0.0552291370606751,0.17436566150491345,100,0.1,0.0552291370606751,0.17436566150491345,7,0.5714285714285714,0.5345224838248488,0.1754560501858063,0.9674010926713366,100,0.04444444444444439,6.973850769498386e-18,0.04444444444444439,0.04444444444444439,100,0.1,0.30151134457776363,0.04090486236973372,0.15909513763026628,100,0.03,0.1714466079977653,-0.0036029176947176764,0.06360291769471768,100,0.035,0.1282161999881214,0.00987008657886972,0.06012991342113029,100,0.035,0.1282161999881214,0.00987008657886972,0.06012991342113029,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,96,0.052083333333333336,0.15162376489809026,0.02175282069532525,0.08241384597134142,100,0.04161733615221983,0.012513346929481046,0.03916476522143606,0.0440699070830036
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,medium,2,observed,controlled,100,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,0,,,,,100,0.038597098607683414,0.028837590604794783,0.03294503470905257,0.044249162506314256,100,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,47,0.0,0.0,0.0,0.0,100,0.3089130434782608,0.07806390820415084,0.29361279862100315,0.3242132883355185,67,0.0,0.0,0.0,0.0,100,0.039231003676121874,0.029286194513793083,0.033491015026994975,0.044970992325248774
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,medium,2,observed,none,100,100,0.1,0.0552291370606751,0.17436566150491345,100,0.2,0.1333669333310325,0.2888291655931589,100,0.1,0.0552291370606751,0.17436566150491345,100,0.11,0.06254196357064568,0.18631296503080313,100,0.11,0.06254196357064568,0.18631296503080313,100,0.11,0.06254196357064568,0.18631296503080313,10,1.0,0.0,1.0,1.0,100,0.04444444444444439,6.973850769498386e-18,0.04444444444444439,0.04444444444444439,100,0.11,0.31446603773522014,0.04836578916779549,0.1716342108322045,100,0.01,0.09999999999999999,-0.009599639845400536,0.02959963984540054,100,0.06,0.16329931618554522,0.02799392215763126,0.09200607784236874,100,0.05,0.15075567228888181,0.02045243118486686,0.07954756881513314,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,90,0.10185185185185185,0.1978259560615421,0.06098133690923709,0.1427223667944666,100,0.03764270613107819,0.015774982045685323,0.034550866464447265,0.04073454579770911
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,medium,4,low_volume,none,100,100,0.15,0.0930598528365663,0.23283559590832364,100,0.19,0.12514751509768735,0.27778845379064376,100,0.15,0.0930598528365663,0.23283559590832364,100,0.15,0.0930598528365663,0.23283559590832364,100,0.15,0.0930598528365663,0.23283559590832364,100,0.15,0.0930598528365663,0.23283559590832364,15,1.7333333333333334,0.7037315505489968,1.3772025755775021,2.0894640910891646,100,0.04444444444444439,6.973850769498386e-18,0.04444444444444439,0.04444444444444439,100,0.25,0.6871842709362768,0.1153143578222483,0.3846856421777517,100,0.01,0.1,-0.00959963984540054,0.02959963984540054,100,0.045,0.09653072991634229,0.026080324596260595,0.0639196754037394,100,0.059500000000000004,0.1666204481369971,0.026842992256356175,0.09215700774364383,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,84,0.14126984126984127,0.2856505315495482,0.0801835885519544,0.20235609398772814,100,0.03609756097560972,0.019450506080036546,0.03228533183581482,0.03990979011540462
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,medium,4,observed,controlled,100,100,0.02,0.00550196755016235,0.07001179072854388,100,0.05,0.02154367915436796,0.11175046923191913,100,0.02,0.00550196755016235,0.07001179072854388,100,0.02,0.00550196755016235,0.07001179072854388,100,0.02,0.00550196755016235,0.07001179072854388,100,0.02,0.00550196755016235,0.07001179072854388,2,1.0,0.0,1.0,1.0,100,0.04583083601411091,0.026701560470155202,0.04059742632885865,0.051064245699363166,100,0.02,0.14070529413628965,-0.0075777308941242585,0.04757773089412426,100,0.0,0.0,0.0,0.0,100,0.018333333333333333,0.11579762911688178,-0.004362584923088164,0.04102925158975483,67,0.014925373134328358,0.08572989886014554,-0.005602454907676647,0.03545320117633336,100,0.30369565217391303,0.08136707624110888,0.28774799827792324,0.3196433060699028,78,0.05128205128205128,0.2068587508193521,0.005375497919782611,0.09718860464431994,100,0.04679181204276278,0.028688595123465256,0.04116895072185845,0.05241467336366711
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,medium,4,observed,none,100,100,0.11,0.06254196357064568,0.18631296503080313,100,0.21,0.141656540619153,0.29979968834089865,100,0.11,0.06254196357064568,0.18631296503080313,100,0.12,0.06999406437019488,0.19812099426711421,100,0.12,0.06999406437019488,0.19812099426711421,100,0.12,0.06999406437019488,0.19812099426711421,11,1.8181818181818181,0.873862897505303,1.3017713362012264,2.33459230016241,100,0.04444444444444439,6.973850769498386e-18,0.04444444444444439,0.04444444444444439,100,0.15,0.4578165130223676,0.06026961229484468,0.2397303877051553,100,0.01,0.09999999999999999,-0.009599639845400536,0.02959963984540054,100,0.05,0.10050378152592122,0.030301620789911242,0.06969837921008876,100,0.035,0.11247895426040888,0.012954530063087055,0.05704546993691295,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,81,0.18271604938271604,0.334211805393223,0.109933482518402,0.2554986162470301,100,0.0329210220673635,0.02119601339943918,0.02876667977949058,0.037075364355236416
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,medium,8,low_volume,none,100,100,0.31,0.22779697212376038,0.40626055719489407,100,0.35,0.26364248243097527,0.44745556703112027,100,0.31,0.22779697212376038,0.40626055719489407,100,0.31,0.22779697212376038,0.40626055719489407,100,0.31,0.22779697212376038,0.40626055719489407,100,0.31,0.22779697212376038,0.40626055719489407,31,2.6451612903225805,2.122080537220869,1.898146662151024,3.392175918494137,100,0.04444444444444439,6.973850769498386e-18,0.04444444444444439,0.04444444444444439,100,0.4,0.6963106238227914,0.2635256255254711,0.536474374474529,100,0.0,0.0,0.0,0.0,100,0.05125,0.07964369835001818,0.03564012196383922,0.06685987803616078,100,0.05,0.08703882797784893,0.03294070319068389,0.06705929680931612,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,89,0.27078651685393257,0.38395273490941795,0.1910181219786227,0.35055491172924247,100,0.03594594594594591,0.02338401523335522,0.03136276317881469,0.04052912871307714
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,medium,8,observed,controlled,100,100,0.06,0.027786123963188192,0.1247681544589592,100,0.15,0.0930598528365663,0.23283559590832364,100,0.06,0.027786123963188192,0.1247681544589592,100,0.06,0.027786123963188192,0.1247681544589592,100,0.06,0.027786123963188192,0.1247681544589592,100,0.06,0.027786123963188192,0.1247681544589592,6,1.0,0.8944271909999159,0.28432234251313715,1.7156776574868629,100,0.0523017229289945,0.02548735318518993,0.04730629349857205,0.05729715235941695,100,0.1,0.46056618647183833,0.009730686201823824,0.1902693137981762,100,0.0,0.0,0.0,0.0,100,0.0625,0.19797480538953327,0.02369765115901886,0.10130234884098113,69,0.044685990338164255,0.1657941069387398,0.005566549779463088,0.08380543089686543,100,0.368695652173913,0.0881516466044066,0.351418246921659,0.38597305742616694,86,0.14244186046511628,0.32761424167955383,0.07320113044951262,0.21168259048071994,100,0.05099603488957863,0.030993567636659565,0.04492140725755273,0.057070662521604525
helm/helm,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,medium,8,observed,none,100,100,0.17,0.10893566114059931,0.25548004767601123,100,0.29,0.2101483574912227,0.3853889117557111,100,0.17,0.10893566114059931,0.25548004767601123,100,0.17,0.10893566114059931,0.25548004767601123,100,0.17,0.10893566114059931,0.25548004767601123,100,0.17,0.10893566114059931,0.25548004767601123,17,1.7058823529411764,1.611082938676379,0.9400362110685383,2.4717284948138145,100,0.04444444444444439,6.973850769498386e-18,0.04444444444444439,0.04444444444444439,100,0.23,0.6005889365506749,0.11228673148474655,0.34771326851525347,100,0.0,0.0,0.0,0.0,100,0.0525,0.08176555546564862,0.036474245611141654,0.06852575438885834,100,0.02875,0.07507361706883436,0.014035841435593319,0.043464158564406684,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,81,0.28703703703703703,0.4162497914580726,0.19638874816702254,0.3776853259070515,100,0.032432432432432406,0.025481325448163852,0.027438184416757896,0.037426680448106917
