repo_full,detector_family,detector_variant,affected_metrics,dimensionality,duration_weeks,contrast,metric,altered_scenarios,observed_scenarios,difference_in_means,ci95_low,ci95_high,interpretation
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,2,low_volume_minus_observed,incremental_boundary_overlap,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,2,low_volume_minus_observed,pair_unevaluable_fraction,100,100,0.0,-9.665086451891758e-19,9.665086451891758e-19,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,2,low_volume_minus_observed,injection_relative_precision,0,0,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,2,low_volume_minus_observed,injection_relative_false_alarm_rate,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,4,low_volume_minus_observed,strict_incremental_episode_detected,100,100,0.01,-0.00959963984540054,0.02959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,4,low_volume_minus_observed,total_operational_episode_detected,100,100,0.01,-0.00959963984540054,0.02959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,4,low_volume_minus_observed,incremental_detected_within_0w_post,100,100,0.01,-0.00959963984540054,0.02959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,4,low_volume_minus_observed,incremental_detected_within_1w_post,100,100,0.03,-0.0036029176947176764,0.06360291769471768,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,4,low_volume_minus_observed,incremental_detected_within_2w_post,100,100,0.03,-0.0036029176947176764,0.06360291769471768,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,4,low_volume_minus_observed,incremental_detected_within_4w_post,100,100,0.03,-0.0036029176947176764,0.06360291769471768,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,4,low_volume_minus_observed,strict_incremental_detection_delay_weeks,1,0,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,4,low_volume_minus_observed,reference_alarm_burden,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,4,low_volume_minus_observed,incremental_alarm_duration_weeks,100,100,0.03,-0.0036029176947176764,0.06360291769471768,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,4,low_volume_minus_observed,incremental_spillover_weeks,100,100,0.02,-0.0075777308941242585,0.04757773089412426,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,4,low_volume_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,4,low_volume_minus_observed,incremental_boundary_overlap,100,100,0.0025,-0.002399909961350135,0.007399909961350135,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,4,low_volume_minus_observed,pair_unevaluable_fraction,100,100,0.0,-9.665086451891758e-19,9.665086451891758e-19,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,4,low_volume_minus_observed,injection_relative_precision,3,0,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,4,low_volume_minus_observed,injection_relative_false_alarm_rate,100,100,0.00048780487804878,-0.00018482270473473803,0.001160432460832298,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,8,low_volume_minus_observed,strict_incremental_episode_detected,100,100,0.08,0.02655963682577743,0.1334403631742226,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,8,low_volume_minus_observed,total_operational_episode_detected,100,100,0.08,0.02655963682577743,0.1334403631742226,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,8,low_volume_minus_observed,incremental_detected_within_0w_post,100,100,0.08,0.02655963682577743,0.1334403631742226,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,8,low_volume_minus_observed,incremental_detected_within_1w_post,100,100,0.11,0.04836578916779549,0.1716342108322045,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,8,low_volume_minus_observed,incremental_detected_within_2w_post,100,100,0.11,0.04836578916779549,0.1716342108322045,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,8,low_volume_minus_observed,incremental_detected_within_4w_post,100,100,0.11,0.04836578916779549,0.1716342108322045,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,8,low_volume_minus_observed,strict_incremental_detection_delay_weeks,8,0,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,8,low_volume_minus_observed,reference_alarm_burden,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,8,low_volume_minus_observed,incremental_alarm_duration_weeks,100,100,0.12,0.05018876621620284,0.18981123378379716,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,8,low_volume_minus_observed,incremental_spillover_weeks,100,100,0.03,-0.0036029176947176764,0.06360291769471768,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,8,low_volume_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,8,low_volume_minus_observed,incremental_boundary_overlap,100,100,0.01125,0.003389908554215143,0.019110091445784856,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,8,low_volume_minus_observed,pair_unevaluable_fraction,100,100,0.0,-9.665086451891758e-19,9.665086451891758e-19,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,8,low_volume_minus_observed,injection_relative_precision,11,0,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate,1,8,low_volume_minus_observed,injection_relative_false_alarm_rate,100,100,0.00081081081081081,-9.737615391128837e-05,0.0017189977755329084,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,1,low_volume_minus_observed,strict_incremental_episode_detected,100,100,0.0,-0.027718076486993558,0.027718076486993558,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,1,low_volume_minus_observed,total_operational_episode_detected,100,100,0.0,-0.027718076486993558,0.027718076486993558,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,1,low_volume_minus_observed,incremental_detected_within_0w_post,100,100,0.0,-0.027718076486993558,0.027718076486993558,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,1,low_volume_minus_observed,incremental_detected_within_1w_post,100,100,0.0,-0.027718076486993558,0.027718076486993558,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,1,low_volume_minus_observed,incremental_detected_within_2w_post,100,100,0.0,-0.027718076486993558,0.027718076486993558,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,1,low_volume_minus_observed,incremental_detected_within_4w_post,100,100,0.0,-0.027718076486993558,0.027718076486993558,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,1,low_volume_minus_observed,strict_incremental_detection_delay_weeks,1,1,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,1,low_volume_minus_observed,reference_alarm_burden,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,1,low_volume_minus_observed,incremental_alarm_duration_weeks,100,100,0.0,-0.027718076486993558,0.027718076486993558,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,1,low_volume_minus_observed,incremental_spillover_weeks,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,1,low_volume_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,1,low_volume_minus_observed,incremental_boundary_overlap,97,100,0.0003092783505154635,-0.02784069167662641,0.028459248377657335,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,1,low_volume_minus_observed,pair_unevaluable_fraction,100,100,0.0,-9.665086451891758e-19,9.665086451891758e-19,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,1,low_volume_minus_observed,injection_relative_precision,1,1,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,1,low_volume_minus_observed,injection_relative_false_alarm_rate,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,2,low_volume_minus_observed,strict_incremental_episode_detected,100,100,-0.07999999999999996,-0.20591563931296267,0.04591563931296275,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,2,low_volume_minus_observed,total_operational_episode_detected,100,100,-0.07999999999999996,-0.20591563931296267,0.04591563931296275,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,2,low_volume_minus_observed,incremental_detected_within_0w_post,100,100,-0.07999999999999996,-0.20591563931296267,0.04591563931296275,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,2,low_volume_minus_observed,incremental_detected_within_1w_post,100,100,-0.07999999999999996,-0.20591563931296267,0.04591563931296275,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,2,low_volume_minus_observed,incremental_detected_within_2w_post,100,100,-0.07999999999999996,-0.20591563931296267,0.04591563931296275,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,2,low_volume_minus_observed,incremental_detected_within_4w_post,100,100,-0.07999999999999996,-0.20591563931296267,0.04591563931296275,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,2,low_volume_minus_observed,strict_incremental_detection_delay_weeks,67,75,0.00855721393034825,-0.0629299313378612,0.08004435919855771,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,2,low_volume_minus_observed,reference_alarm_burden,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,2,low_volume_minus_observed,incremental_alarm_duration_weeks,100,100,-0.08000000000000007,-0.23143429294949489,0.07143429294949474,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,2,low_volume_minus_observed,incremental_spillover_weeks,100,100,0.009999999999999998,-0.033470533915132744,0.053470533915132734,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,2,low_volume_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,2,low_volume_minus_observed,incremental_boundary_overlap,100,100,-0.06666666666666676,-0.14281674969087882,0.00948341635754528,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,2,low_volume_minus_observed,pair_unevaluable_fraction,100,100,0.0,-9.665086451891758e-19,9.665086451891758e-19,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,2,low_volume_minus_observed,injection_relative_precision,67,75,-0.009054726368159183,-0.04002587105340631,0.02191641831708795,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,2,low_volume_minus_observed,injection_relative_false_alarm_rate,100,100,0.0002325581395348829,-0.0007783845096542474,0.0012435007887240132,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,4,low_volume_minus_observed,strict_incremental_episode_detected,100,100,0.0,-0.10464271484291575,0.10464271484291575,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,4,low_volume_minus_observed,total_operational_episode_detected,100,100,0.0,-0.10464271484291575,0.10464271484291575,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,4,low_volume_minus_observed,incremental_detected_within_0w_post,100,100,0.0,-0.10464271484291575,0.10464271484291575,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,4,low_volume_minus_observed,incremental_detected_within_1w_post,100,100,0.0,-0.10464271484291575,0.10464271484291575,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,4,low_volume_minus_observed,incremental_detected_within_2w_post,100,100,0.0,-0.10464271484291575,0.10464271484291575,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,4,low_volume_minus_observed,incremental_detected_within_4w_post,100,100,0.0,-0.10464271484291575,0.10464271484291575,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,4,low_volume_minus_observed,strict_incremental_detection_delay_weeks,83,83,0.2168674698795181,0.05033969344161596,0.3833952463174203,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,4,low_volume_minus_observed,reference_alarm_burden,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,4,low_volume_minus_observed,incremental_alarm_duration_weeks,100,100,-0.25,-0.5830541001753606,0.08305410017536063,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,4,low_volume_minus_observed,incremental_spillover_weeks,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,4,low_volume_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,4,low_volume_minus_observed,incremental_boundary_overlap,100,100,-0.0566666666666667,-0.1424743455220982,0.029141012188764817,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,4,low_volume_minus_observed,pair_unevaluable_fraction,100,100,0.0,-9.665086451891758e-19,9.665086451891758e-19,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,4,low_volume_minus_observed,injection_relative_precision,83,83,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,4,low_volume_minus_observed,injection_relative_false_alarm_rate,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,strict_incremental_episode_detected,100,100,-0.010000000000000009,-0.11584098810467369,0.09584098810467367,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,total_operational_episode_detected,100,100,-0.010000000000000009,-0.11584098810467369,0.09584098810467367,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,incremental_detected_within_0w_post,100,100,-0.010000000000000009,-0.11584098810467369,0.09584098810467367,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,incremental_detected_within_1w_post,100,100,-0.010000000000000009,-0.11584098810467369,0.09584098810467367,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,incremental_detected_within_2w_post,100,100,-0.010000000000000009,-0.11584098810467369,0.09584098810467367,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,incremental_detected_within_4w_post,100,100,-0.010000000000000009,-0.11584098810467369,0.09584098810467367,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,strict_incremental_detection_delay_weeks,82,83,0.232001175433441,0.03782896592542795,0.42617338494145407,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,reference_alarm_burden,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,incremental_alarm_duration_weeks,100,100,-0.29000000000000004,-0.8275853340825852,0.2475853340825851,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,incremental_spillover_weeks,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,incremental_boundary_overlap,100,100,-0.037321428571428616,-0.10530591218665045,0.030663055043793214,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,pair_unevaluable_fraction,100,100,0.0,-9.665086451891758e-19,9.665086451891758e-19,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,injection_relative_precision,82,83,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,failure_rate+rerun_rate,2,8,low_volume_minus_observed,injection_relative_false_alarm_rate,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,1,low_volume_minus_observed,strict_incremental_episode_detected,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,1,low_volume_minus_observed,total_operational_episode_detected,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,1,low_volume_minus_observed,incremental_detected_within_0w_post,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,1,low_volume_minus_observed,incremental_detected_within_1w_post,100,100,0.02,-0.007577730894124262,0.04757773089412426,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,1,low_volume_minus_observed,incremental_detected_within_2w_post,100,100,0.02,-0.007577730894124262,0.04757773089412426,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,1,low_volume_minus_observed,incremental_detected_within_4w_post,100,100,0.02,-0.007577730894124262,0.04757773089412426,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,1,low_volume_minus_observed,strict_incremental_detection_delay_weeks,0,0,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,1,low_volume_minus_observed,reference_alarm_burden,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,1,low_volume_minus_observed,incremental_alarm_duration_weeks,100,100,0.02,-0.007577730894124262,0.04757773089412426,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,1,low_volume_minus_observed,incremental_spillover_weeks,100,100,0.02,-0.007577730894124262,0.04757773089412426,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,1,low_volume_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,1,low_volume_minus_observed,incremental_boundary_overlap,100,98,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,1,low_volume_minus_observed,pair_unevaluable_fraction,100,100,0.0,-9.665086451891758e-19,9.665086451891758e-19,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,1,low_volume_minus_observed,injection_relative_precision,2,0,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,1,low_volume_minus_observed,injection_relative_false_alarm_rate,100,100,0.000454545454545454,-0.000172221156684642,0.00108131206577555,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,2,low_volume_minus_observed,strict_incremental_episode_detected,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,2,low_volume_minus_observed,total_operational_episode_detected,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
