detector_family,detector_variant,scenario_type,affected_metrics,dimensionality,magnitude_level,duration_weeks,volume_condition,missingness_condition,metric,repositories_observed,cross_repository_mean,cross_repository_minimum,cross_repository_maximum,cross_repository_range,cross_repository_sd,interpretation
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,high,4,observed,none,strict_incremental_episode_detected_proportion,3,0.6566666666666666,0.13,1.0,0.87,0.46306946923040965,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,high,4,observed,none,strict_incremental_detection_delay_weeks_mean,3,1.2152014652014653,1.0,1.5384615384615385,0.5384615384615385,0.2850310582765756,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,high,4,observed,none,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,high,4,observed,none,incremental_spillover_weeks_mean,3,0.013333333333333334,0.0,0.04,0.04,0.023094010767585032,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,high,4,observed,none,pair_unevaluable_fraction_mean,3,0.3043478260869565,0.021739130434782605,0.8695652173913042,0.8478260869565216,0.4894926195303348,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,high,8,observed,none,strict_incremental_episode_detected_proportion,3,0.7033333333333335,0.18,1.0,0.8200000000000001,0.4545693933090231,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,high,8,observed,none,strict_incremental_detection_delay_weeks_mean,3,1.8022700119474313,1.0,3.2777777777777777,2.2777777777777777,1.2794548472590006,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,high,8,observed,none,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,high,8,observed,none,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,high,8,observed,none,pair_unevaluable_fraction_mean,3,0.3043478260869565,0.021739130434782605,0.8695652173913042,0.8478260869565216,0.4894926195303348,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,1,observed,none,strict_incremental_episode_detected_proportion,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,1,observed,none,strict_incremental_detection_delay_weeks_mean,0,,,,,,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,1,observed,none,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,1,observed,none,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,1,observed,none,pair_unevaluable_fraction_mean,3,0.30442028985507247,0.021739130434782605,0.8697826086956522,0.8480434782608696,0.48961813045841956,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,2,observed,none,strict_incremental_episode_detected_proportion,3,0.19666666666666668,0.04,0.46,0.42000000000000004,0.2294195574342635,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,2,observed,none,strict_incremental_detection_delay_weeks_mean,3,0.8518518518518517,0.5555555555555556,1.0,0.4444444444444444,0.25660011963983365,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,2,observed,none,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,2,observed,none,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,2,observed,none,pair_unevaluable_fraction_mean,3,0.3043478260869565,0.021739130434782605,0.8695652173913042,0.8478260869565216,0.4894926195303348,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,4,observed,none,strict_incremental_episode_detected_proportion,3,0.23666666666666666,0.01,0.51,0.5,0.2532455988429677,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,4,observed,none,strict_incremental_detection_delay_weeks_mean,3,1.8593051255589954,1.1568627450980393,3.0,1.8431372549019607,0.9966632688434359,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,4,observed,none,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,4,observed,none,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,4,observed,none,pair_unevaluable_fraction_mean,3,0.3043478260869565,0.021739130434782605,0.8695652173913042,0.8478260869565216,0.4894926195303348,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,8,observed,none,strict_incremental_episode_detected_proportion,3,0.25333333333333335,0.0,0.63,0.63,0.33261589458913915,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,8,observed,none,strict_incremental_detection_delay_weeks_mean,2,1.6056166056166057,1.3650793650793651,1.8461538461538463,0.48107448107448114,0.34017102782356506,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,8,observed,none,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,8,observed,none,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,low,8,observed,none,pair_unevaluable_fraction_mean,3,0.3043478260869565,0.021739130434782605,0.8695652173913042,0.8478260869565216,0.4894926195303348,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,low_volume,none,strict_incremental_episode_detected_proportion,3,0.006666666666666667,0.0,0.02,0.02,0.011547005383792516,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,low_volume,none,strict_incremental_detection_delay_weeks_mean,1,0.0,0.0,0.0,0.0,,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,low_volume,none,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,low_volume,none,incremental_spillover_weeks_mean,3,0.006666666666666667,0.0,0.02,0.02,0.011547005383792516,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,low_volume,none,pair_unevaluable_fraction_mean,3,0.3045652173913043,0.021739130434782605,0.8702173913043477,0.8484782608695651,0.4898691523145889,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,controlled,strict_incremental_episode_detected_proportion,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,controlled,strict_incremental_detection_delay_weeks_mean,0,,,,,,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,controlled,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,controlled,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,controlled,pair_unevaluable_fraction_mean,3,0.5096376811594202,0.3058695652173913,0.9165217391304349,0.6106521739130436,0.35237208147911375,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,none,strict_incremental_episode_detected_proportion,3,0.013333333333333334,0.0,0.04,0.04,0.023094010767585032,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,none,strict_incremental_detection_delay_weeks_mean,1,0.0,0.0,0.0,0.0,,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,none,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,none,incremental_spillover_weeks_mean,3,0.01,0.0,0.03,0.03,0.017320508075688773,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,1,observed,none,pair_unevaluable_fraction_mean,3,0.3043478260869565,0.021739130434782605,0.8695652173913042,0.8478260869565216,0.4894926195303348,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,low_volume,none,strict_incremental_episode_detected_proportion,3,0.36000000000000004,0.06,0.71,0.6499999999999999,0.32787192621510003,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,low_volume,none,strict_incremental_detection_delay_weeks_mean,3,0.978494623655914,0.9354838709677419,1.0,0.06451612903225812,0.037248404463846856,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,low_volume,none,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,low_volume,none,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,low_volume,none,pair_unevaluable_fraction_mean,3,0.3047826086956522,0.021739130434782605,0.8708695652173915,0.8491304347826089,0.4902456850988432,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,controlled,strict_incremental_episode_detected_proportion,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,controlled,strict_incremental_detection_delay_weeks_mean,0,,,,,,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,controlled,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,controlled,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,controlled,pair_unevaluable_fraction_mean,3,0.5071014492753623,0.30434782608695643,0.9093478260869565,0.6050000000000001,0.34835939640136254,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,none,strict_incremental_episode_detected_proportion,3,0.4166666666666667,0.1,0.82,0.72,0.3677408507812714,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,none,strict_incremental_detection_delay_weeks_mean,3,0.9494949494949495,0.8484848484848485,1.0,0.1515151515151515,0.08747731351357965,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,none,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,none,incremental_spillover_weeks_mean,3,0.01,0.0,0.03,0.03,0.017320508075688773,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,2,observed,none,pair_unevaluable_fraction_mean,3,0.3044202898550724,0.021739130434782605,0.869782608695652,0.8480434782608695,0.48961813045841956,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,low_volume,none,strict_incremental_episode_detected_proportion,3,0.4466666666666667,0.06,0.85,0.79,0.39526362510776697,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,low_volume,none,strict_incremental_detection_delay_weeks_mean,3,1.2780969752241982,1.0823529411764705,1.4186046511627908,0.33625170998632026,0.17479872585362732,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,low_volume,none,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,low_volume,none,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,low_volume,none,pair_unevaluable_fraction_mean,3,0.3048550724637681,0.021739130434782605,0.8710869565217391,0.8493478260869565,0.49037119602692775,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,observed,controlled,strict_incremental_episode_detected_proportion,3,0.03666666666666667,0.01,0.06,0.049999999999999996,0.02516611478423583,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,observed,controlled,strict_incremental_detection_delay_weeks_mean,3,0.8333333333333334,0.5,1.0,0.5,0.28867513459481287,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,observed,controlled,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,observed,controlled,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,observed,controlled,pair_unevaluable_fraction_mean,3,0.542536231884058,0.3421739130434782,0.9267391304347826,0.5845652173913044,0.33283200327951845,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,observed,none,strict_incremental_episode_detected_proportion,3,0.4666666666666666,0.12,0.89,0.77,0.3906831623366092,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,observed,none,strict_incremental_detection_delay_weeks_mean,3,1.211034284067992,1.0561797752808988,1.4102564102564104,0.35407663497551156,0.181159956845596,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,observed,none,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,observed,none,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,4,observed,none,pair_unevaluable_fraction_mean,3,0.3043478260869565,0.021739130434782605,0.8695652173913042,0.8478260869565216,0.4894926195303348,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,8,low_volume,none,strict_incremental_episode_detected_proportion,3,0.5233333333333333,0.02,0.9,0.88,0.45346811721810537,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,8,low_volume,none,strict_incremental_detection_delay_weeks_mean,3,2.1196581196581197,1.3666666666666667,3.5,2.1333333333333333,1.1970606487560898,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,8,low_volume,none,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,8,low_volume,none,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,8,low_volume,none,pair_unevaluable_fraction_mean,3,0.3047101449275362,0.021739130434782605,0.8706521739130434,0.8489130434782608,0.49012017417075837,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,8,observed,controlled,strict_incremental_episode_detected_proportion,3,0.043333333333333335,0.0,0.1,0.1,0.05131601439446885,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,8,observed,controlled,strict_incremental_detection_delay_weeks_mean,2,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666667,0.4714045207910317,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,8,observed,controlled,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,8,observed,controlled,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,8,observed,controlled,pair_unevaluable_fraction_mean,3,0.5930434782608694,0.42499999999999993,0.9278260869565217,0.5028260869565218,0.2899309773801559,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,8,observed,none,strict_incremental_episode_detected_proportion,3,0.44,0.02,0.91,0.89,0.4471017781221632,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,8,observed,none,strict_incremental_detection_delay_weeks_mean,3,1.65995115995116,1.043956043956044,2.5,1.456043956043956,0.7534361644690214,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,8,observed,none,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,8,observed,none,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+failure_rate+rerun_rate,3,medium,8,observed,none,pair_unevaluable_fraction_mean,3,0.3043478260869565,0.021739130434782605,0.8695652173913042,0.8478260869565216,0.4894926195303348,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,1,observed,none,strict_incremental_episode_detected_proportion,3,0.0033333333333333335,0.0,0.01,0.01,0.005773502691896258,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,1,observed,none,strict_incremental_detection_delay_weeks_mean,1,0.0,0.0,0.0,0.0,,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,1,observed,none,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,1,observed,none,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,1,observed,none,pair_unevaluable_fraction_mean,3,0.3043478260869565,0.021739130434782605,0.8695652173913042,0.8478260869565216,0.4894926195303348,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,2,observed,none,strict_incremental_episode_detected_proportion,3,0.49333333333333335,0.13,1.0,0.87,0.4523641600893392,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,2,observed,none,strict_incremental_detection_delay_weeks_mean,3,0.9619047619047619,0.8857142857142857,1.0,0.11428571428571432,0.06598288790738582,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,2,observed,none,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,2,observed,none,incremental_spillover_weeks_mean,3,0.01,0.0,0.03,0.03,0.017320508075688773,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,2,observed,none,pair_unevaluable_fraction_mean,3,0.3043478260869565,0.021739130434782605,0.8695652173913042,0.8478260869565216,0.4894926195303348,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,4,observed,none,strict_incremental_episode_detected_proportion,3,0.5299999999999999,0.18,1.0,0.8200000000000001,0.422965719651132,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,4,observed,none,strict_incremental_detection_delay_weeks_mean,3,1.2895212285456188,1.0,1.7222222222222223,0.7222222222222223,0.38180697796808827,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,4,observed,none,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,4,observed,none,incremental_spillover_weeks_mean,3,0.01,0.0,0.03,0.03,0.017320508075688773,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,4,observed,none,pair_unevaluable_fraction_mean,3,0.3043478260869565,0.021739130434782605,0.8695652173913042,0.8478260869565216,0.4894926195303348,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,8,observed,none,strict_incremental_episode_detected_proportion,3,0.5466666666666667,0.06,1.0,0.94,0.47088569030427474,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,8,observed,none,strict_incremental_detection_delay_weeks_mean,3,2.0191570881226055,1.0,3.3333333333333335,2.3333333333333335,1.1943150080267144,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,8,observed,none,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,8,observed,none,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,8,observed,none,pair_unevaluable_fraction_mean,3,0.3043478260869565,0.021739130434782605,0.8695652173913042,0.8478260869565216,0.4894926195303348,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,low,1,observed,none,strict_incremental_episode_detected_proportion,3,0.013333333333333334,0.0,0.04,0.04,0.023094010767585032,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,low,1,observed,none,strict_incremental_detection_delay_weeks_mean,1,0.0,0.0,0.0,0.0,,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,low,1,observed,none,reference_alarm_burden_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,low,1,observed,none,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,low,1,observed,none,pair_unevaluable_fraction_mean,3,0.3043478260869565,0.021739130434782605,0.8695652173913042,0.8478260869565216,0.4894926195303348,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,low,2,observed,none,strict_incremental_episode_detected_proportion,3,0.1366666666666667,0.03,0.35,0.31999999999999995,0.18475208614068023,descriptive stability across three repositories; not population-level transportability
