repo_full,detector_family,detector_variant,dimensionality,magnitude_level,duration_weeks,scenario_detector_rows,strict_incremental_episode_detected_n,strict_incremental_episode_detected_proportion,strict_incremental_episode_detected_ci95_low,strict_incremental_episode_detected_ci95_high,total_operational_episode_detected_n,total_operational_episode_detected_proportion,total_operational_episode_detected_ci95_low,total_operational_episode_detected_ci95_high,incremental_detected_within_0w_post_n,incremental_detected_within_0w_post_proportion,incremental_detected_within_0w_post_ci95_low,incremental_detected_within_0w_post_ci95_high,incremental_detected_within_1w_post_n,incremental_detected_within_1w_post_proportion,incremental_detected_within_1w_post_ci95_low,incremental_detected_within_1w_post_ci95_high,incremental_detected_within_2w_post_n,incremental_detected_within_2w_post_proportion,incremental_detected_within_2w_post_ci95_low,incremental_detected_within_2w_post_ci95_high,incremental_detected_within_4w_post_n,incremental_detected_within_4w_post_proportion,incremental_detected_within_4w_post_ci95_low,incremental_detected_within_4w_post_ci95_high,strict_incremental_detection_delay_weeks_n,strict_incremental_detection_delay_weeks_mean,strict_incremental_detection_delay_weeks_sd,strict_incremental_detection_delay_weeks_ci95_low,strict_incremental_detection_delay_weeks_ci95_high,reference_alarm_burden_n,reference_alarm_burden_mean,reference_alarm_burden_sd,reference_alarm_burden_ci95_low,reference_alarm_burden_ci95_high,incremental_alarm_duration_weeks_n,incremental_alarm_duration_weeks_mean,incremental_alarm_duration_weeks_sd,incremental_alarm_duration_weeks_ci95_low,incremental_alarm_duration_weeks_ci95_high,incremental_spillover_weeks_n,incremental_spillover_weeks_mean,incremental_spillover_weeks_sd,incremental_spillover_weeks_ci95_low,incremental_spillover_weeks_ci95_high,reference_alarm_overlap_fraction_n,reference_alarm_overlap_fraction_mean,reference_alarm_overlap_fraction_sd,reference_alarm_overlap_fraction_ci95_low,reference_alarm_overlap_fraction_ci95_high,incremental_boundary_overlap_n,incremental_boundary_overlap_mean,incremental_boundary_overlap_sd,incremental_boundary_overlap_ci95_low,incremental_boundary_overlap_ci95_high,pair_unevaluable_fraction_n,pair_unevaluable_fraction_mean,pair_unevaluable_fraction_sd,pair_unevaluable_fraction_ci95_low,pair_unevaluable_fraction_ci95_high,injection_relative_precision_n,injection_relative_precision_mean,injection_relative_precision_sd,injection_relative_precision_ci95_low,injection_relative_precision_ci95_high,injection_relative_false_alarm_rate_n,injection_relative_false_alarm_rate_mean,injection_relative_false_alarm_rate_sd,injection_relative_false_alarm_rate_ci95_low,injection_relative_false_alarm_rate_ci95_high
containerd/containerd,causal_rolling_mad,rerun_rate,2,low,2,300,300,0.24666666666666667,0.20129380271657715,0.2984453027038595,300,0.24666666666666667,0.20129380271657715,0.2984453027038595,300,0.24666666666666667,0.20129380271657715,0.2984453027038595,300,0.25,0.20436988915825566,0.3019515964540173,300,0.25,0.20436988915825566,0.3019515964540173,300,0.25,0.20436988915825566,0.3019515964540173,74,0.9054054054054054,0.29465182234077136,0.838271584974369,0.9725392258364417,300,0.0,0.0,0.0,0.0,300,0.27666666666666667,0.5042848728634294,0.21960250986239943,0.3337308234709339,300,0.006666666666666667,0.0815130058495636,-0.0025572287894367026,0.015890562122770038,300,0.0,0.0,0.0,0.0,300,0.1411111111111111,0.2627192978374677,0.11138217016117237,0.17084005206104982,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,75,0.98,0.12839971373210488,0.9509409431362571,1.0090590568637428,300,0.000155038759689922,0.0018956512988270546,-5.9470436963644086e-05,0.0003695479563434881
containerd/containerd,causal_rolling_mad,rerun_rate,2,low,4,300,300,0.31,0.26034352510199493,0.3644608039633325,300,0.31,0.26034352510199493,0.3644608039633325,300,0.31,0.26034352510199493,0.3644608039633325,300,0.31,0.26034352510199493,0.3644608039633325,300,0.31,0.26034352510199493,0.3644608039633325,300,0.31,0.26034352510199493,0.3644608039633325,93,1.2150537634408602,0.749629797990045,1.0626999046987542,1.3674076221829663,300,0.0,0.0,0.0,0.0,300,0.5566666666666666,0.9397157946980061,0.450329767930035,0.6630035654032983,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.14222222222222222,0.24231914506780958,0.11480173345699546,0.16964271098744899,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,93,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
containerd/containerd,causal_rolling_mad,rerun_rate,2,low,8,300,300,0.26666666666666666,0.21980599244000376,0.31942739413145094,300,0.26666666666666666,0.21980599244000376,0.31942739413145094,300,0.26666666666666666,0.21980599244000376,0.31942739413145094,300,0.26666666666666666,0.21980599244000376,0.31942739413145094,300,0.26666666666666666,0.21980599244000376,0.31942739413145094,300,0.26666666666666666,0.21980599244000376,0.31942739413145094,80,1.1625,0.7016030469168718,1.0087572787100383,1.316242721289962,300,0.0,0.0,0.0,0.0,300,0.6666666666666666,1.2784117794415613,0.5220034134775662,0.8113299198557671,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.08416666666666665,0.1611594231798371,0.06593009624844182,0.10240323708489149,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,80,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
containerd/containerd,causal_rolling_mad,rerun_rate,2,medium,1,300,300,0.013333333333333334,0.005196961739358857,0.03377553025253262,300,0.013333333333333334,0.005196961739358857,0.03377553025253262,300,0.013333333333333334,0.005196961739358857,0.03377553025253262,300,0.03333333333333333,0.01820494733885481,0.06026182580405482,300,0.03333333333333333,0.01820494733885481,0.06026182580405482,300,0.03333333333333333,0.01820494733885481,0.06026182580405482,4,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.03333333333333333,0.17980541941701306,0.012986808581145867,0.053679858085520796,300,0.02,0.14023391829177734,0.004131329862742127,0.03586867013725788,300,0.0,0.0,0.0,0.0,295,0.013559322033898305,0.11584887399099301,0.00033939981308921466,0.026779244254707395,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,10,0.4,0.5163977794943222,0.07993922157631278,0.7200607784236872,300,0.00045454545454545395,0.003187134506631299,9.389386051686637e-05,0.0008151970485740415
containerd/containerd,causal_rolling_mad,rerun_rate,2,medium,2,300,300,0.5133333333333333,0.4569640167618392,0.5693655040055061,300,0.5133333333333333,0.4569640167618392,0.5693655040055061,300,0.5133333333333333,0.4569640167618392,0.5693655040055061,300,0.5133333333333333,0.4569640167618392,0.5693655040055061,300,0.5133333333333333,0.4569640167618392,0.5693655040055061,300,0.5133333333333333,0.4569640167618392,0.5693655040055061,154,0.961038961038961,0.19413346541409277,0.9303778323695138,0.9917000897084083,300,0.0,0.0,0.0,0.0,300,0.54,0.5502203875869994,0.477737845880869,0.6022621541191311,300,0.006666666666666667,0.0815130058495636,-0.0025572287894367026,0.015890562122770038,300,0.0,0.0,0.0,0.0,300,0.2772222222222222,0.2886745982228271,0.24455621650831003,0.30988822793613435,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,154,0.9935064935064936,0.05679377287429797,0.984536575960295,1.0024764110526923,300,0.000155038759689922,0.0018956512988270544,-5.947043696364406e-05,0.00036954795634348803
containerd/containerd,causal_rolling_mad,rerun_rate,2,medium,4,300,300,0.57,0.513441160762328,0.6247888232662354,300,0.57,0.513441160762328,0.6247888232662354,300,0.57,0.513441160762328,0.6247888232662354,300,0.57,0.513441160762328,0.6247888232662354,300,0.57,0.513441160762328,0.6247888232662354,300,0.57,0.513441160762328,0.6247888232662354,171,1.04093567251462,0.3135512932275868,0.9939399173944949,1.087931427634745,300,0.0,0.0,0.0,0.0,300,1.47,1.3888350788535624,1.3128414037784752,1.6271585962215247,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.36916666666666664,0.34964048265696795,0.3296018484436534,0.40873148488967986,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,171,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
containerd/containerd,causal_rolling_mad,rerun_rate,2,medium,8,300,300,0.5366666666666666,0.4801320652390865,0.5922741168711132,300,0.5366666666666666,0.4801320652390865,0.5922741168711132,300,0.5366666666666666,0.4801320652390865,0.5922741168711132,300,0.5366666666666666,0.4801320652390865,0.5922741168711132,300,0.5366666666666666,0.4801320652390865,0.5922741168711132,300,0.5366666666666666,0.4801320652390865,0.5922741168711132,161,1.031055900621118,0.39405520311955033,0.9701874538962716,1.0919243473459643,300,0.0,0.0,0.0,0.0,300,1.9433333333333334,2.1468158475207204,1.7004027146590242,2.186263952007643,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.2438095238095238,0.26977128349913193,0.2132825902224202,0.27433645739662743,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,161,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
containerd/containerd,causal_rolling_mad,rerun_rate,3,high,1,100,100,0.01,0.0017674320641406505,0.054486196178705315,100,0.01,0.0017674320641406505,0.054486196178705315,100,0.01,0.0017674320641406505,0.054486196178705315,100,0.07,0.03431926106727268,0.137495147390735,100,0.07,0.03431926106727268,0.137495147390735,100,0.07,0.03431926106727268,0.137495147390735,1,0.0,,,,100,0.0,0.0,0.0,0.0,100,0.07,0.2564323999762428,0.01974017315773944,0.12025982684226058,100,0.06,0.23868325657594203,0.013218941339842062,0.10678105866015794,100,0.0,0.0,0.0,0.0,100,0.01,0.09999999999999999,-0.009599639845400536,0.02959963984540054,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,7,0.14285714285714285,0.37796447300922725,-0.1371377120771506,0.4228519977914363,100,0.0013636363636363618,0.0054246194676350395,0.00030043048499640997,0.002426842242276314
containerd/containerd,causal_rolling_mad,rerun_rate,3,high,2,100,100,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,100,0.98,0.14070529413628968,0.9524222691058757,1.0075777308941243,100,0.0,0.0,0.0,0.0,100,1.06,0.238683256575942,1.013218941339842,1.106781058660158,100,0.04,0.19694638556693236,0.0013992177403473471,0.07860078225965265,100,0.0,0.0,0.0,0.0,100,0.5083333333333333,0.09288673817045213,0.4901278671877845,0.5265387994788822,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,100,0.98,0.09847319278346618,0.9606996088701737,0.9993003911298263,100,0.000930232558139532,0.004580148501556552,3.2539947449938215e-05,0.0018279251688291258
containerd/containerd,causal_rolling_mad,rerun_rate,3,high,4,100,100,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,100,0.96,0.19694638556693236,0.9213992177403473,0.9986007822596527,100,0.0,0.0,0.0,0.0,100,3.03,0.22270150335361363,2.986351307412399,3.0736486925876005,100,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,100,0.76,0.06071959063489053,0.7480991789199599,0.7719008210800401,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,100,1.0,0.0,1.0,1.0,100,0.0,0.0,0.0,0.0
containerd/containerd,causal_rolling_mad,rerun_rate,3,high,8,100,100,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,100,0.96,0.19694638556693236,0.9213992177403473,0.9986007822596527,100,0.0,0.0,0.0,0.0,100,5.1,0.9692233691951198,4.910035710340299,5.2899642896597,100,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,100,0.6417857142857143,0.12687523514758056,0.6169186251437835,0.6666528034276451,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,100,1.0,0.0,1.0,1.0,100,0.0,0.0,0.0,0.0
containerd/containerd,causal_rolling_mad,rerun_rate,3,low,1,100,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.01,0.0017674320641406505,0.054486196178705315,100,0.01,0.0017674320641406505,0.054486196178705315,100,0.01,0.0017674320641406505,0.054486196178705315,0,,,,,100,0.0,0.0,0.0,0.0,100,0.01,0.09999999999999999,-0.009599639845400536,0.02959963984540054,100,0.01,0.09999999999999999,-0.009599639845400536,0.02959963984540054,100,0.0,0.0,0.0,0.0,99,0.0,0.0,0.0,0.0,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,1,0.0,,,,100,0.000227272727272727,0.00227272727272727,-0.00021817363285001203,0.0006727190873954661
containerd/containerd,causal_rolling_mad,rerun_rate,3,low,2,100,100,0.41,0.3186731302113651,0.5079856994658921,100,0.41,0.3186731302113651,0.5079856994658921,100,0.41,0.3186731302113651,0.5079856994658921,100,0.41,0.3186731302113651,0.5079856994658921,100,0.41,0.3186731302113651,0.5079856994658921,100,0.41,0.3186731302113651,0.5079856994658921,41,0.975609756097561,0.15617376188860607,0.9278057564746328,1.0234137557204892,100,0.0,0.0,0.0,0.0,100,0.44,0.5563227026600205,0.33096275390043745,0.5490372460995625,100,0.02,0.14070529413628965,-0.0075777308941242585,0.04757773089412426,100,0.0,0.0,0.0,0.0,100,0.20666666666666664,0.2552699326126597,0.15663467924098867,0.2566986540923446,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,41,0.975609756097561,0.10904239497754545,0.9422324298082205,1.0089870823869014,100,0.000465116279069766,0.0032722161427044013,-0.00017622629986335445,0.0011064588580028865
containerd/containerd,causal_rolling_mad,rerun_rate,3,low,4,100,100,0.38,0.29097599252478734,0.47790244704488916,100,0.38,0.29097599252478734,0.47790244704488916,100,0.38,0.29097599252478734,0.47790244704488916,100,0.38,0.29097599252478734,0.47790244704488916,100,0.38,0.29097599252478734,0.47790244704488916,100,0.38,0.29097599252478734,0.47790244704488916,38,1.0,0.4026936331284146,0.8719643071741867,1.1280356928258133,100,0.0,0.0,0.0,0.0,100,0.86,1.2062128729828308,0.6235866211265064,1.0964133788734935,100,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,100,0.22,0.31237118557216126,0.15877637264704864,0.28122362735295137,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,38,1.0,0.0,1.0,1.0,100,0.0,0.0,0.0,0.0
containerd/containerd,causal_rolling_mad,rerun_rate,3,low,8,100,100,0.46,0.36560808309024106,0.5573513967663177,100,0.46,0.36560808309024106,0.5573513967663177,100,0.46,0.36560808309024106,0.5573513967663177,100,0.46,0.36560808309024106,0.5573513967663177,100,0.46,0.36560808309024106,0.5573513967663177,100,0.46,0.36560808309024106,0.5573513967663177,46,1.0217391304347827,0.614243181476472,0.8442345683685712,1.1992436925009942,100,0.0,0.0,0.0,0.0,100,0.97,1.3367758589119183,0.7079967461130043,1.2320032538869956,100,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,100,0.12160714285714284,0.16741281263716212,0.08879483452520387,0.15441945118908182,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,46,1.0,0.0,1.0,1.0,100,0.0,0.0,0.0,0.0
containerd/containerd,causal_rolling_mad,rerun_rate,3,medium,1,100,100,0.01,0.0017674320641406505,0.054486196178705315,100,0.01,0.0017674320641406505,0.054486196178705315,100,0.01,0.0017674320641406505,0.054486196178705315,100,0.04,0.01566330399154762,0.0983707143588792,100,0.04,0.01566330399154762,0.0983707143588792,100,0.04,0.01566330399154762,0.0983707143588792,1,0.0,,,,100,0.0,0.0,0.0,0.0,100,0.04,0.19694638556693236,0.0013992177403473471,0.07860078225965265,100,0.03,0.1714466079977653,-0.0036029176947176764,0.06360291769471768,100,0.0,0.0,0.0,0.0,97,0.010309278350515464,0.10153461651336189,-0.009896535923093338,0.030515092624124267,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,4,0.25,0.5,-0.2399909961350135,0.7399909961350135,100,0.0006818181818181809,0.003896513818131025,-8.188449306176541e-05,0.0014455208566981272
containerd/containerd,causal_rolling_mad,rerun_rate,3,medium,2,100,100,0.79,0.7002003116591013,0.858343459380847,100,0.79,0.7002003116591013,0.858343459380847,100,0.79,0.7002003116591013,0.858343459380847,100,0.79,0.7002003116591013,0.858343459380847,100,0.79,0.7002003116591013,0.858343459380847,100,0.79,0.7002003116591013,0.858343459380847,79,0.9746835443037974,0.15808822141886292,0.9398230084274293,1.0095440801801656,100,0.0,0.0,0.0,0.0,100,0.82,0.45792681696639,0.730247993119081,0.909752006880919,100,0.01,0.09999999999999999,-0.009599639845400536,0.02959963984540054,100,0.0,0.0,0.0,0.0,100,0.41333333333333333,0.23627296888327246,0.36702468238017666,0.45964198428649,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,79,0.9936708860759493,0.0562543950463012,0.9812660507307591,1.0060757214211395,100,0.000232558139534883,0.0023255813953488302,-0.00022324743826512822,0.0006883637173348942
containerd/containerd,causal_rolling_mad,rerun_rate,3,medium,4,100,100,0.84,0.7557973061072976,0.8990471151119521,100,0.84,0.7557973061072976,0.8990471151119521,100,0.84,0.7557973061072976,0.8990471151119521,100,0.84,0.7557973061072976,0.8990471151119521,100,0.84,0.7557973061072976,0.8990471151119521,100,0.84,0.7557973061072976,0.8990471151119521,84,1.0714285714285714,0.4331368988550177,0.9788024176406869,1.164054725216456,100,0.0,0.0,0.0,0.0,100,2.12,1.2,1.8848043218551935,2.3551956781448067,100,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,100,0.535,0.3057116222187111,0.47508162307960117,0.594918376920399,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,84,1.0,0.0,1.0,1.0,100,0.0,0.0,0.0,0.0
containerd/containerd,causal_rolling_mad,rerun_rate,3,medium,8,100,100,0.86,0.7786281178903616,0.9147365634006086,100,0.86,0.7786281178903616,0.9147365634006086,100,0.86,0.7786281178903616,0.9147365634006086,100,0.86,0.7786281178903616,0.9147365634006086,100,0.86,0.7786281178903616,0.9147365634006086,100,0.86,0.7786281178903616,0.9147365634006086,86,1.0348837209302326,0.3234983196103153,0.9665128842602307,1.1032545576002346,100,0.0,0.0,0.0,0.0,100,2.96,1.9587668765750754,2.5760887467802838,3.343911253219716,100,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,100,0.37178571428571433,0.24703691354175525,0.3233673689463368,0.4202040596250919,100,0.021739130434782605,3.486925384749193e-18,0.021739130434782605,0.021739130434782605,86,1.0,0.0,1.0,1.0,100,0.0,0.0,0.0,0.0
containerd/containerd,causal_rolling_mad,two_of_three,1,high,1,300,300,0.0,8.673617379884035e-19,0.012642971224546034,300,0.0,8.673617379884035e-19,0.012642971224546034,300,0.0,8.673617379884035e-19,0.012642971224546034,300,0.0,8.673617379884035e-19,0.012642971224546034,300,0.0,8.673617379884035e-19,0.012642971224546034,300,0.0,8.673617379884035e-19,0.012642971224546034,0,,,,,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,293,0.0,0.0,0.0,0.0,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,0,,,,,300,0.0,0.0,0.0,0.0
containerd/containerd,causal_rolling_mad,two_of_three,1,high,2,300,300,0.03666666666666667,0.02059530516285303,0.06445384817189295,300,0.03666666666666667,0.02059530516285303,0.06445384817189295,300,0.03666666666666667,0.02059530516285303,0.06445384817189295,300,0.03666666666666667,0.02059530516285303,0.06445384817189295,300,0.03666666666666667,0.02059530516285303,0.06445384817189295,300,0.03666666666666667,0.02059530516285303,0.06445384817189295,11,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0,300,0.03666666666666667,0.1882560935128119,0.015363875689465904,0.057969457643867434,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.018333333333333333,0.09412804675640594,0.007681937844732952,0.028984728821933717,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,11,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
containerd/containerd,causal_rolling_mad,two_of_three,1,high,4,300,300,0.05,0.03053164062934728,0.08084703347274415,300,0.05,0.03053164062934728,0.08084703347274415,300,0.05,0.03053164062934728,0.08084703347274415,300,0.05,0.03053164062934728,0.08084703347274415,300,0.05,0.03053164062934728,0.08084703347274415,300,0.05,0.03053164062934728,0.08084703347274415,15,2.0,0.7559289460184544,1.6174542009021728,2.3825457990978274,300,0.0,0.0,0.0,0.0,300,0.05,0.21830909938949905,0.025296453751182585,0.07470354624881742,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.0125,0.05457727484737476,0.006324113437795646,0.018675886562204355,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,15,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
containerd/containerd,causal_rolling_mad,two_of_three,1,high,8,300,300,0.10666666666666667,0.07657584904594214,0.14670328831736743,300,0.10666666666666667,0.07657584904594214,0.14670328831736743,300,0.10666666666666667,0.07657584904594214,0.14670328831736743,300,0.10666666666666667,0.07657584904594214,0.14670328831736743,300,0.10666666666666667,0.07657584904594214,0.14670328831736743,300,0.10666666666666667,0.07657584904594214,0.14670328831736743,32,3.625,1.3619246343602935,3.1531258601910084,4.096874139808992,300,0.0,0.0,0.0,0.0,300,0.10666666666666667,0.3092047555018715,0.07167749764322383,0.14165583569010953,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.013333333333333334,0.038650594437733936,0.008959687205402979,0.01770697946126369,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,32,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
containerd/containerd,causal_rolling_mad,two_of_three,1,low,1,300,300,0.0,8.673617379884035e-19,0.012642971224546034,300,0.0,8.673617379884035e-19,0.012642971224546034,300,0.0,8.673617379884035e-19,0.012642971224546034,300,0.0,8.673617379884035e-19,0.012642971224546034,300,0.0,8.673617379884035e-19,0.012642971224546034,300,0.0,8.673617379884035e-19,0.012642971224546034,0,,,,,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,295,0.0,0.0,0.0,0.0,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,0,,,,,300,0.0,0.0,0.0,0.0
containerd/containerd,causal_rolling_mad,two_of_three,1,low,2,300,300,0.023333333333333334,0.011347660299125234,0.04737197226827532,300,0.023333333333333334,0.011347660299125234,0.04737197226827532,300,0.023333333333333334,0.011347660299125234,0.04737197226827532,300,0.023333333333333334,0.011347660299125234,0.04737197226827532,300,0.023333333333333334,0.011347660299125234,0.04737197226827532,300,0.023333333333333334,0.011347660299125234,0.04737197226827532,7,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0,300,0.023333333333333334,0.15121212222763153,0.006222385300116314,0.04044428136655036,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.011666666666666667,0.07560606111381576,0.003111192650058157,0.02022214068327518,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,7,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
containerd/containerd,causal_rolling_mad,two_of_three,1,low,4,300,300,0.06666666666666667,0.043567515545158274,0.10072305951611496,300,0.06666666666666667,0.043567515545158274,0.10072305951611496,300,0.06666666666666667,0.043567515545158274,0.10072305951611496,300,0.06666666666666667,0.043567515545158274,0.10072305951611496,300,0.06666666666666667,0.043567515545158274,0.10072305951611496,300,0.06666666666666667,0.043567515545158274,0.10072305951611496,20,2.3,0.6569466853317862,2.012085711174809,2.5879142888251905,300,0.0,0.0,0.0,0.0,300,0.06666666666666667,0.24986060773937238,0.03839279674411906,0.09494053658921428,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.016666666666666666,0.062465151934843095,0.009598199186029764,0.02373513414730357,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,20,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
containerd/containerd,causal_rolling_mad,two_of_three,1,low,8,300,300,0.07666666666666666,0.051627611786607464,0.1124101038501748,300,0.07666666666666666,0.051627611786607464,0.1124101038501748,300,0.07666666666666666,0.051627611786607464,0.1124101038501748,300,0.07666666666666666,0.051627611786607464,0.1124101038501748,300,0.07666666666666666,0.051627611786607464,0.1124101038501748,300,0.07666666666666666,0.051627611786607464,0.1124101038501748,23,2.739130434782609,1.2869057782967013,2.2131968266695883,3.2650640428956295,300,0.0,0.0,0.0,0.0,300,0.07666666666666666,0.2665063620734804,0.046509186930377734,0.1068241464029556,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.009583333333333333,0.03331329525918505,0.005813648366297217,0.01335301830036945,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,23,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
containerd/containerd,causal_rolling_mad,two_of_three,1,medium,1,300,300,0.0,8.673617379884035e-19,0.012642971224546034,300,0.0,8.673617379884035e-19,0.012642971224546034,300,0.0,8.673617379884035e-19,0.012642971224546034,300,0.0,8.673617379884035e-19,0.012642971224546034,300,0.0,8.673617379884035e-19,0.012642971224546034,300,0.0,8.673617379884035e-19,0.012642971224546034,0,,,,,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,293,0.0,0.0,0.0,0.0,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,0,,,,,300,0.0,0.0,0.0,0.0
containerd/containerd,causal_rolling_mad,two_of_three,1,medium,2,300,300,0.01,0.003406618437715286,0.02898349336233983,300,0.01,0.003406618437715286,0.02898349336233983,300,0.01,0.003406618437715286,0.02898349336233983,300,0.01,0.003406618437715286,0.02898349336233983,300,0.01,0.003406618437715286,0.02898349336233983,300,0.01,0.003406618437715286,0.02898349336233983,3,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0,300,0.01,0.09966499068325335,-0.001277948164400404,0.021277948164400404,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.005,0.049832495341626676,-0.000638974082200202,0.010638974082200202,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,3,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
