repo_full,detector_family,detector_variant,affected_metrics,dimensionality,duration_weeks,scenario_detector_rows,strict_incremental_episode_detected_n,strict_incremental_episode_detected_proportion,strict_incremental_episode_detected_ci95_low,strict_incremental_episode_detected_ci95_high,total_operational_episode_detected_n,total_operational_episode_detected_proportion,total_operational_episode_detected_ci95_low,total_operational_episode_detected_ci95_high,incremental_detected_within_0w_post_n,incremental_detected_within_0w_post_proportion,incremental_detected_within_0w_post_ci95_low,incremental_detected_within_0w_post_ci95_high,incremental_detected_within_1w_post_n,incremental_detected_within_1w_post_proportion,incremental_detected_within_1w_post_ci95_low,incremental_detected_within_1w_post_ci95_high,incremental_detected_within_2w_post_n,incremental_detected_within_2w_post_proportion,incremental_detected_within_2w_post_ci95_low,incremental_detected_within_2w_post_ci95_high,incremental_detected_within_4w_post_n,incremental_detected_within_4w_post_proportion,incremental_detected_within_4w_post_ci95_low,incremental_detected_within_4w_post_ci95_high,strict_incremental_detection_delay_weeks_n,strict_incremental_detection_delay_weeks_mean,strict_incremental_detection_delay_weeks_sd,strict_incremental_detection_delay_weeks_ci95_low,strict_incremental_detection_delay_weeks_ci95_high,reference_alarm_burden_n,reference_alarm_burden_mean,reference_alarm_burden_sd,reference_alarm_burden_ci95_low,reference_alarm_burden_ci95_high,incremental_alarm_duration_weeks_n,incremental_alarm_duration_weeks_mean,incremental_alarm_duration_weeks_sd,incremental_alarm_duration_weeks_ci95_low,incremental_alarm_duration_weeks_ci95_high,incremental_spillover_weeks_n,incremental_spillover_weeks_mean,incremental_spillover_weeks_sd,incremental_spillover_weeks_ci95_low,incremental_spillover_weeks_ci95_high,reference_alarm_overlap_fraction_n,reference_alarm_overlap_fraction_mean,reference_alarm_overlap_fraction_sd,reference_alarm_overlap_fraction_ci95_low,reference_alarm_overlap_fraction_ci95_high,incremental_boundary_overlap_n,incremental_boundary_overlap_mean,incremental_boundary_overlap_sd,incremental_boundary_overlap_ci95_low,incremental_boundary_overlap_ci95_high,pair_unevaluable_fraction_n,pair_unevaluable_fraction_mean,pair_unevaluable_fraction_sd,pair_unevaluable_fraction_ci95_low,pair_unevaluable_fraction_ci95_high,injection_relative_precision_n,injection_relative_precision_mean,injection_relative_precision_sd,injection_relative_precision_ci95_low,injection_relative_precision_ci95_high,injection_relative_false_alarm_rate_n,injection_relative_false_alarm_rate_mean,injection_relative_false_alarm_rate_sd,injection_relative_false_alarm_rate_ci95_low,injection_relative_false_alarm_rate_ci95_high
helm/helm,causal_rolling_mad,rerun_rate,latency_log+rerun_rate,2,2,300,300,0.09333333333333334,0.06536421957889091,0.1315853970170732,300,0.14666666666666667,0.11110518744033696,0.19116251222500888,300,0.09333333333333334,0.06536421957889091,0.1315853970170732,300,0.1,0.07094791459501532,0.1391664623846215,300,0.1,0.07094791459501532,0.1391664623846215,300,0.1,0.07094791459501532,0.1391664623846215,28,0.7857142857142857,0.4178554470186725,0.6309413062064454,0.940487265222126,300,0.04444444444444439,6.950487719684559e-18,0.04444444444444439,0.04444444444444439,300,0.12,0.40761973229205445,0.07387433260103629,0.1661256673989637,300,0.016666666666666666,0.12823299585640946,0.0021560037917704895,0.031177329541562843,300,0.041666666666666664,0.13842359817118519,0.026002849771666104,0.05733048356166723,300,0.048333333333333325,0.15171814212159807,0.031165124810799177,0.06550154185586747,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,278,0.07266187050359713,0.17415208823474002,0.052190148309040015,0.09313359269815424,300,0.039827343199436184,0.014453722230975885,0.038191780611348994,0.041462905787523374
helm/helm,causal_rolling_mad,rerun_rate,latency_log+rerun_rate,2,4,300,300,0.14,0.10527132693072412,0.18383161235094903,300,0.22,0.1768274459698328,0.27025261791591293,300,0.14,0.10527132693072412,0.18383161235094903,300,0.14,0.10527132693072412,0.18383161235094903,300,0.14,0.10527132693072412,0.18383161235094903,300,0.14,0.10527132693072412,0.18383161235094903,42,1.0238095238095237,0.7804968785767566,0.7877646265908784,1.259854421028169,300,0.04444444444444439,6.950487719684559e-18,0.04444444444444439,0.04444444444444439,300,0.25333333333333335,0.7100489093961564,0.17298521169642989,0.3336814549702368,300,0.01,0.09966499068325334,-0.0012779481644004023,0.0212779481644004,300,0.043333333333333335,0.09479191551169759,0.03260681540345426,0.05405985126321241,300,0.05983333333333334,0.1670468628965161,0.040930548635745766,0.07873611803092093,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,258,0.15503875968992248,0.2893266677491537,0.11973453298793345,0.1903429863919115,300,0.03657568718544325,0.0189830483408476,0.0344275925162651,0.03872378185462139
helm/helm,causal_rolling_mad,rerun_rate,latency_log+rerun_rate,2,8,300,300,0.21,0.1677218007333024,0.25961112257693425,300,0.35,0.29823200252235404,0.4055608888450096,300,0.21,0.1677218007333024,0.25961112257693425,300,0.21,0.1677218007333024,0.25961112257693425,300,0.21,0.1677218007333024,0.25961112257693425,300,0.21,0.1677218007333024,0.25961112257693425,63,1.4126984126984128,1.1727403892086736,1.1231109879529366,1.702285837443889,300,0.04444444444444439,6.950487719684559e-18,0.04444444444444439,0.04444444444444439,300,0.36,0.8363001813410285,0.2653654645389177,0.4546345354610823,300,0.0,0.0,0.0,0.0,300,0.05125,0.08509597670181665,0.0416206606736946,0.0608793393263054,300,0.045,0.10453752266762856,0.03317068306736471,0.056829316932635286,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,266,0.2919799498746867,0.4034474161843468,0.2434964222611222,0.3404634774882512,300,0.03585348506401135,0.024113225717301703,0.03312486684158562,0.038582103286437075
helm/helm,causal_rolling_mad,rerun_rate,rerun_rate,1,1,300,300,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,300,0.04,0.023027321487942308,0.06860421203864003,300,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,300,0.02,0.009197631557703617,0.042939620817860576,300,0.02,0.009197631557703617,0.042939620817860576,300,0.02,0.009197631557703617,0.042939620817860576,1,0.0,,,,300,0.04444444444444439,6.950487719684559e-18,0.04444444444444439,0.04444444444444439,300,0.02,0.1402339182917773,0.004131329862742131,0.03586867013725787,300,0.016666666666666666,0.12823299585640946,0.0021560037917704895,0.031177329541562843,300,0.04,0.19628659682628738,0.017788488724101208,0.062211511275898794,289,0.0034602076124567475,0.0588235294117647,-0.0033216746869898055,0.0102420899119033,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,300,0.019444444444444445,0.09586231042045554,0.008596802153707544,0.030292086735181346,300,0.042235690235690196,0.008102641585001546,0.041318806873098184,0.04315257359828221
helm/helm,causal_rolling_mad,rerun_rate,rerun_rate,1,2,300,300,0.15333333333333332,0.11696640299091687,0.19846605705810166,300,0.22,0.1768274459698328,0.27025261791591293,300,0.15333333333333332,0.11696640299091687,0.19846605705810166,300,0.16,0.1228535455840995,0.20574367484859174,300,0.16,0.1228535455840995,0.20574367484859174,300,0.16,0.1228535455840995,0.20574367484859174,46,0.8913043478260869,0.3146963876899777,0.800363094971711,0.9822456006804628,300,0.04444444444444439,6.950487719684559e-18,0.04444444444444439,0.04444444444444439,300,0.18,0.43385184654345305,0.13090594397488242,0.22909405602511757,300,0.023333333333333334,0.15121212222763153,0.006222385300116314,0.04044428136655036,300,0.041666666666666664,0.13842359817118519,0.026002849771666104,0.05733048356166723,300,0.07555555555555554,0.17885912306513577,0.05531611234856734,0.09579499876254374,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,276,0.10772946859903379,0.2046051572786217,0.08359097708099027,0.13186796011707733,300,0.0391948555320648,0.015009332037326404,0.037496420930919705,0.0408932901332099
helm/helm,causal_rolling_mad,rerun_rate,rerun_rate,1,4,300,300,0.2,0.1586568589669413,0.24892892376778628,300,0.27,0.22290402938898543,0.32291173737430573,300,0.2,0.1586568589669413,0.24892892376778628,300,0.20666666666666667,0.16469552636242532,0.2560550167559749,300,0.20666666666666667,0.16469552636242532,0.2560550167559749,300,0.20666666666666667,0.16469552636242532,0.2560550167559749,60,1.2833333333333334,0.8252717408997376,1.0745146082017005,1.4921520584649663,300,0.04444444444444439,6.950487719684559e-18,0.04444444444444439,0.04444444444444439,300,0.34,0.7569521706348179,0.25434437223316486,0.4256556277668352,300,0.016666666666666666,0.12823299585640946,0.0021560037917704895,0.031177329541562843,300,0.051666666666666666,0.10139770149490762,0.04019264741869151,0.06314068591464182,300,0.07983333333333333,0.17946866642858414,0.059524915068907225,0.10014175159775943,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,259,0.19974259974259972,0.32700046593239346,0.1599184437465142,0.23956675573868524,300,0.035114208284939954,0.01964186978727578,0.03289156232075365,0.03733685424912626
helm/helm,causal_rolling_mad,rerun_rate,rerun_rate,1,8,300,300,0.21333333333333335,0.1707525956382275,0.2631627078638455,300,0.3233333333333333,0.2729253960837475,0.37820845374892526,300,0.21333333333333335,0.1707525956382275,0.2631627078638455,300,0.21333333333333335,0.1707525956382275,0.2631627078638455,300,0.21333333333333335,0.1707525956382275,0.2631627078638455,300,0.21333333333333335,0.1707525956382275,0.2631627078638455,64,1.515625,1.0539749025655665,1.2574058937952972,1.7738441062047028,300,0.04444444444444439,6.950487719684559e-18,0.04444444444444439,0.04444444444444439,300,0.3566666666666667,0.8436991860911834,0.26119487038342065,0.4521384629499127,300,0.0,0.0,0.0,0.0,300,0.04875,0.07963978791658094,0.039738075212874514,0.05776192478712549,300,0.044583333333333336,0.10546239826139793,0.03264935879792758,0.05651730786873909,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,258,0.2690568475452196,0.38751831302479417,0.22177107717143177,0.31634261791900736,300,0.03585348506401135,0.024113225717301703,0.03312486684158562,0.038582103286437075
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,1,300,300,0.016666666666666666,0.00713947735063333,0.0384153948330945,300,0.016666666666666666,0.00713947735063333,0.0384153948330945,300,0.016666666666666666,0.00713947735063333,0.0384153948330945,300,0.016666666666666666,0.00713947735063333,0.0384153948330945,300,0.016666666666666666,0.00713947735063333,0.0384153948330945,300,0.016666666666666666,0.00713947735063333,0.0384153948330945,5,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.016666666666666666,0.12823299585640946,0.0021560037917704895,0.031177329541562843,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,292,0.017123287671232876,0.12995351484047912,0.0022178512772402462,0.03202872406522551,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,5,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,2,300,300,0.03666666666666667,0.02059530516285303,0.06445384817189295,300,0.03666666666666667,0.02059530516285303,0.06445384817189295,300,0.03666666666666667,0.02059530516285303,0.06445384817189295,300,0.03666666666666667,0.02059530516285303,0.06445384817189295,300,0.03666666666666667,0.02059530516285303,0.06445384817189295,300,0.03666666666666667,0.02059530516285303,0.06445384817189295,11,0.7272727272727273,0.46709936649691375,0.4512397137712742,1.0033057407741803,300,0.0,0.0,0.0,0.0,300,0.03666666666666667,0.18825609351281192,0.0153638756894659,0.057969457643867434,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.018333333333333333,0.09412804675640596,0.00768193784473295,0.028984728821933717,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,11,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,4,300,300,0.06,0.038286369524692054,0.09283944515290843,300,0.06,0.038286369524692054,0.09283944515290843,300,0.06,0.038286369524692054,0.09283944515290843,300,0.06,0.038286369524692054,0.09283944515290843,300,0.06,0.038286369524692054,0.09283944515290843,300,0.06,0.038286369524692054,0.09283944515290843,18,1.4444444444444444,0.9217771979249536,1.0186129298436033,1.8702759590452855,300,0.0,0.0,0.0,0.0,300,0.06,0.2378836454288983,0.033081426046262435,0.08691857395373756,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.015,0.05947091135722458,0.008270356511565609,0.02172964348843439,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,18,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,8,300,300,0.08,0.054346855395144764,0.11627324043347391,300,0.08,0.054346855395144764,0.11627324043347391,300,0.08,0.054346855395144764,0.11627324043347391,300,0.08,0.054346855395144764,0.11627324043347391,300,0.08,0.054346855395144764,0.11627324043347391,300,0.08,0.054346855395144764,0.11627324043347391,24,1.875,1.4540049638094805,1.2932875493140403,2.4567124506859597,300,0.0,0.0,0.0,0.0,300,0.08666666666666667,0.30462799654082545,0.052195397158086326,0.12113793617524701,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.010833333333333334,0.03807849956760318,0.006524424644760791,0.015142242021905877,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,24,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,1,300,300,0.0,8.673617379884035e-19,0.012642971224546034,300,0.0,8.673617379884035e-19,0.012642971224546034,300,0.0,8.673617379884035e-19,0.012642971224546034,300,0.016666666666666666,0.00713947735063333,0.0384153948330945,300,0.016666666666666666,0.00713947735063333,0.0384153948330945,300,0.016666666666666666,0.00713947735063333,0.0384153948330945,0,,,,,300,0.0,0.0,0.0,0.0,300,0.016666666666666666,0.12823299585640946,0.0021560037917704895,0.031177329541562843,300,0.016666666666666666,0.12823299585640946,0.0021560037917704895,0.031177329541562843,300,0.0,0.0,0.0,0.0,296,0.0,0.0,0.0,0.0,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,5,0.0,0.0,0.0,0.0,300,0.0003787878787878783,0.002914386269463847,4.900008617660204e-05,0.0007085756713991545
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,2,300,300,0.09333333333333334,0.06536421957889091,0.1315853970170732,300,0.09333333333333334,0.06536421957889091,0.1315853970170732,300,0.09333333333333334,0.06536421957889091,0.1315853970170732,300,0.09666666666666666,0.06815029481828931,0.13538170196951116,300,0.09666666666666666,0.06815029481828931,0.13538170196951116,300,0.09666666666666666,0.06815029481828931,0.13538170196951116,28,0.8571428571428571,0.3563483225498991,0.7251520167286021,0.9891336975571121,300,0.0,0.0,0.0,0.0,300,0.10666666666666667,0.34010949774606286,0.06818036109934102,0.14515297223399232,300,0.0033333333333333335,0.057735026918962574,-0.0031998799484668464,0.009866546615133514,300,0.0,0.0,0.0,0.0,300,0.051666666666666666,0.16810140539927954,0.03264455144386868,0.07068878188946465,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,29,0.9655172413793104,0.1856953381770519,0.8979322763951706,1.0331022063634503,300,7.7519379844961e-05,0.0013426750446270323,-7.441581275504267e-05,0.00022945457244496467
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,4,300,300,0.14333333333333334,0.1081847423238497,0.18750057714965976,300,0.14333333333333334,0.1081847423238497,0.18750057714965976,300,0.14333333333333334,0.1081847423238497,0.18750057714965976,300,0.14333333333333334,0.1081847423238497,0.18750057714965976,300,0.14333333333333334,0.1081847423238497,0.18750057714965976,300,0.14333333333333334,0.1081847423238497,0.18750057714965976,43,1.1395348837209303,0.6754679277161874,0.9376431227643832,1.3414266446774772,300,0.0,0.0,0.0,0.0,300,0.26,0.7076268691571691,0.17992595298127617,0.34007404701872385,300,0.01,0.09966499068325335,-0.001277948164400404,0.021277948164400404,300,0.0,0.0,0.0,0.0,300,0.06166666666666667,0.1678525259180783,0.042672714290911844,0.0806606190424215,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,43,0.9709302325581395,0.11192714368195844,0.9374761376861743,1.0043843274301048,300,0.00024390243902439,0.0024308534312988597,-3.11694674244001e-05,0.0005189743454731801
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,8,300,300,0.16,0.1228535455840995,0.20574367484859174,300,0.16,0.1228535455840995,0.20574367484859174,300,0.16,0.1228535455840995,0.20574367484859174,300,0.16,0.1228535455840995,0.20574367484859174,300,0.16,0.1228535455840995,0.20574367484859174,300,0.16,0.1228535455840995,0.20574367484859174,48,1.4791666666666667,0.8749366745068828,1.231650201893658,1.7266831314396756,300,0.0,0.0,0.0,0.0,300,0.28,0.7461831528913413,0.19556297891801797,0.36443702108198206,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.035,0.09327289411141766,0.024445372364752246,0.04555462763524776,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,48,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
helm/helm,causal_rolling_mad,two_of_three,latency_log,1,1,300,300,0.03666666666666667,0.02059530516285303,0.06445384817189295,300,0.03666666666666667,0.02059530516285303,0.06445384817189295,300,0.03666666666666667,0.02059530516285303,0.06445384817189295,300,0.03666666666666667,0.02059530516285303,0.06445384817189295,300,0.03666666666666667,0.02059530516285303,0.06445384817189295,300,0.03666666666666667,0.02059530516285303,0.06445384817189295,11,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.03666666666666667,0.1882560935128119,0.015363875689465904,0.057969457643867434,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,288,0.03819444444444445,0.19199903011433958,0.016020095268870098,0.0603687936200188,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,11,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
helm/helm,causal_rolling_mad,two_of_three,latency_log,1,2,300,300,0.07333333333333333,0.04892399383922859,0.10853134160571733,300,0.07333333333333333,0.04892399383922859,0.10853134160571733,300,0.07333333333333333,0.04892399383922859,0.10853134160571733,300,0.07333333333333333,0.04892399383922859,0.10853134160571733,300,0.07333333333333333,0.04892399383922859,0.10853134160571733,300,0.07333333333333333,0.04892399383922859,0.10853134160571733,22,0.6818181818181818,0.4767312946227962,0.4826085135053223,0.8810278501310412,300,0.0,0.0,0.0,0.0,300,0.07333333333333333,0.26111842459139595,0.043785544916126504,0.10288112175054016,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.03666666666666667,0.13055921229569797,0.021892772458063252,0.05144056087527008,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,22,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
helm/helm,causal_rolling_mad,two_of_three,latency_log,1,4,300,300,0.18333333333333332,0.14364526409824455,0.23102861767730118,300,0.18333333333333332,0.14364526409824455,0.23102861767730118,300,0.18333333333333332,0.14364526409824455,0.23102861767730118,300,0.18333333333333332,0.14364526409824455,0.23102861767730118,300,0.18333333333333332,0.14364526409824455,0.23102861767730118,300,0.18333333333333332,0.14364526409824455,0.23102861767730118,55,1.709090909090909,0.936358732947836,1.4616286281958313,1.9565531899859867,300,0.0,0.0,0.0,0.0,300,0.18333333333333332,0.3875860748793185,0.13947464602733176,0.22719202063933489,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.04583333333333333,0.09689651871982963,0.03486866150683294,0.05679800515983372,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,55,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
helm/helm,causal_rolling_mad,two_of_three,latency_log,1,8,300,300,0.35333333333333333,0.30140830066923496,0.40896697088996514,300,0.35333333333333333,0.30140830066923496,0.40896697088996514,300,0.35333333333333333,0.30140830066923496,0.40896697088996514,300,0.35333333333333333,0.30140830066923496,0.40896697088996514,300,0.35333333333333333,0.30140830066923496,0.40896697088996514,300,0.35333333333333333,0.30140830066923496,0.40896697088996514,106,2.839622641509434,1.7190074237510002,2.5123777236586893,3.1668675593601785,300,0.0,0.0,0.0,0.0,300,0.35333333333333333,0.47880378629957066,0.2991525799335083,0.40751408673315836,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.04416666666666667,0.05985047328744633,0.03739407249168854,0.050939260841644796,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,106,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
helm/helm,causal_rolling_mad,two_of_three,latency_log+failure_rate,2,1,300,300,0.023333333333333334,0.011347660299125234,0.04737197226827532,300,0.023333333333333334,0.011347660299125234,0.04737197226827532,300,0.023333333333333334,0.011347660299125234,0.04737197226827532,300,0.04,0.023027321487942308,0.06860421203864003,300,0.04,0.023027321487942308,0.06860421203864003,300,0.04,0.023027321487942308,0.06860421203864003,7,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.04,0.19628659682628738,0.017788488724101208,0.062211511275898794,300,0.016666666666666666,0.12823299585640946,0.0021560037917704895,0.031177329541562843,300,0.0,0.0,0.0,0.0,294,0.023809523809523808,0.1527152800771938,0.00635303401713164,0.04126601360191598,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,12,0.5833333333333334,0.5149286505444373,0.2919903758217436,0.8746762908449232,300,0.0003787878787878783,0.002914386269463847,4.900008617660204e-05,0.0007085756713991545
helm/helm,causal_rolling_mad,two_of_three,latency_log+failure_rate,2,2,300,300,0.37333333333333335,0.32052468559554903,0.42934486711466924,300,0.37333333333333335,0.32052468559554903,0.42934486711466924,300,0.37333333333333335,0.32052468559554903,0.42934486711466924,300,0.38333333333333336,0.330119832453064,0.43949686083266337,300,0.38333333333333336,0.330119832453064,0.43949686083266337,300,0.38333333333333336,0.330119832453064,0.43949686083266337,112,0.9375,0.24314938128981867,0.8924689318684035,0.9825310681315965,300,0.0,0.0,0.0,0.0,300,0.4033333333333333,0.5306545042667128,0.34328522665818584,0.4633814400084808,300,0.01,0.09966499068325334,-0.0012779481644004023,0.0212779481644004,300,0.0,0.0,0.0,0.0,300,0.19833333333333333,0.2678364115776235,0.16802534709259406,0.2286413195740726,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,115,0.9739130434782609,0.16009150701348576,0.944653505529508,1.0031725814270138,300,0.00023255813953488298,0.002317790481005885,-2.971972475349774e-05,0.0004948360038232637
helm/helm,causal_rolling_mad,two_of_three,latency_log+failure_rate,2,4,300,300,0.48333333333333334,0.4273544128335898,0.5397336862072283,300,0.48333333333333334,0.4273544128335898,0.5397336862072283,300,0.48333333333333334,0.4273544128335898,0.5397336862072283,300,0.48333333333333334,0.4273544128335898,0.5397336862072283,300,0.48333333333333334,0.4273544128335898,0.5397336862072283,300,0.48333333333333334,0.4273544128335898,0.5397336862072283,145,1.206896551724138,0.5880352375606642,1.1111843202818674,1.3026087831664084,300,0.0,0.0,0.0,0.0,300,0.9466666666666667,1.1697792529180082,0.8142961152046366,1.0790372181286967,300,0.006666666666666667,0.08151300584956363,-0.002557228789436706,0.01589056212277004,300,0.0,0.0,0.0,0.0,300,0.234,0.28723220769461727,0.20149721314055674,0.2665027868594433,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,145,0.996551724137931,0.029258885410741935,0.9917893680182659,1.0013140802575962,300,0.00016260162601626,0.001988122093891793,-6.237143388869998e-05,0.00038757468592122
helm/helm,causal_rolling_mad,two_of_three,latency_log+failure_rate,2,8,300,300,0.49,0.43391704888051774,0.5463358105439731,300,0.49,0.43391704888051774,0.5463358105439731,300,0.49,0.43391704888051774,0.5463358105439731,300,0.49,0.43391704888051774,0.5463358105439731,300,0.49,0.43391704888051774,0.5463358105439731,300,0.49,0.43391704888051774,0.5463358105439731,147,1.2925170068027212,0.9523646443483074,1.1385624003479966,1.4464716132574458,300,0.0,0.0,0.0,0.0,300,1.0766666666666667,1.4085698844169963,0.9172749080011071,1.2360584253322262,300,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.13464285714285712,0.17607100336335085,0.11471891358381257,0.15456680070190165,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,147,1.0,0.0,1.0,1.0,300,0.0,0.0,0.0,0.0
helm/helm,causal_rolling_mad,two_of_three,latency_log+failure_rate+rerun_rate,3,1,300,300,0.02,0.009197631557703617,0.042939620817860576,300,0.02,0.009197631557703617,0.042939620817860576,300,0.02,0.009197631557703617,0.042939620817860576,300,0.03333333333333333,0.01820494733885481,0.06026182580405482,300,0.03333333333333333,0.01820494733885481,0.06026182580405482,300,0.03333333333333333,0.01820494733885481,0.06026182580405482,6,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.03333333333333333,0.17980541941701306,0.012986808581145867,0.053679858085520796,300,0.013333333333333334,0.11488931224930929,0.00033262265941922005,0.026334044007247447,300,0.0,0.0,0.0,0.0,290,0.020689655172413793,0.1425892796137926,0.0042786203518210865,0.0371006899930065,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,10,0.6,0.5163977794943222,0.27993922157631274,0.9200607784236872,300,0.00030303030303030265,0.0026111207329388444,7.55960589589132e-06,0.0005985010001647139
helm/helm,causal_rolling_mad,two_of_three,latency_log+failure_rate+rerun_rate,3,2,300,300,0.41333333333333333,0.3590487301690917,0.46980938484316287,300,0.41333333333333333,0.3590487301690917,0.46980938484316287,300,0.41333333333333333,0.3590487301690917,0.46980938484316287,300,0.42,0.3655060253806384,0.4765168500152888,300,0.42,0.3655060253806384,0.4765168500152888,300,0.42,0.3655060253806384,0.4765168500152888,124,0.9193548387096774,0.2733940303482412,0.8712347658984025,0.9674749115209522,300,0.0,0.0,0.0,0.0,300,0.45666666666666667,0.5679178265806146,0.3924018955980498,0.5209314377352835,300,0.013333333333333334,0.11488931224930929,0.00033262265941922005,0.026334044007247447,300,0.0,0.0,0.0,0.0,300,0.22055555555555553,0.2766183532695173,0.1892538173212127,0.2518572937898984,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,126,0.9761904761904762,0.1393864104874339,0.9518525677673827,1.0005283846135697,300,0.000310077519379844,0.0026718444709141606,7.735410684167913e-06,0.0006124196280755201
helm/helm,causal_rolling_mad,two_of_three,latency_log+failure_rate+rerun_rate,3,4,300,300,0.47333333333333333,0.4175289979894712,0.5298119604758378,300,0.47333333333333333,0.4175289979894712,0.5298119604758378,300,0.47333333333333333,0.4175289979894712,0.5298119604758378,300,0.47333333333333333,0.4175289979894712,0.5298119604758378,300,0.47333333333333333,0.4175289979894712,0.5298119604758378,300,0.47333333333333333,0.4175289979894712,0.5298119604758378,142,1.232394366197183,0.6264330290032537,1.1293608391456824,1.3354278932486836,300,0.0,0.0,0.0,0.0,300,0.8866666666666667,1.1422952114299267,0.7574061701309038,1.0159271632024296,300,0.013333333333333334,0.11488931224930929,0.00033262265941922005,0.026334044007247447,300,0.0,0.0,0.0,0.0,300,0.21633333333333335,0.2744710124545303,0.18527458512223438,0.24739208154443232,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,142,0.9929577464788732,0.04151029492736167,0.9861302774641577,0.9997852154935888,300,0.00032520325203252,0.0028021783475441274,8.112747790712496e-06,0.0006422937562743275
