owner,repo,repo_full,run_id,name,event,status,conclusion,created_at,run_started_at,updated_at,head_sha,pr_numbers,run_started_dt,updated_dt,ci_duration_min,is_failure
docker,cli,docker/cli,19739817769,codeql,push,completed,success,2025-11-27T14:38:52Z,2025-11-27T14:38:52Z,2025-11-27T14:41:46Z,5691ade75a2a6d1e9a0e1f8317c5c879d29e2786,"[13, 168, 228]",2025-11-27 14:38:52+00:00,2025-11-27 14:41:46+00:00,2.9,False
docker,cli,docker/cli,19739817759,validate,push,completed,success,2025-11-27T14:38:52Z,2025-11-27T14:38:52Z,2025-11-27T14:40:42Z,5691ade75a2a6d1e9a0e1f8317c5c879d29e2786,"[13, 168, 228]",2025-11-27 14:38:52+00:00,2025-11-27 14:40:42+00:00,1.8333333333333333,False
docker,cli,docker/cli,19739802108,codeql,push,completed,success,2025-11-27T14:38:20Z,2025-11-27T14:38:20Z,2025-11-27T14:41:12Z,848dcad8090118208f918c22c18077daadf92e1e,"[13, 168, 228]",2025-11-27 14:38:20+00:00,2025-11-27 14:41:12+00:00,2.8666666666666667,False
docker,cli,docker/cli,19739802086,e2e,push,completed,cancelled,2025-11-27T14:38:20Z,2025-11-27T14:38:20Z,2025-11-27T14:39:23Z,848dcad8090118208f918c22c18077daadf92e1e,"[13, 168, 228]",2025-11-27 14:38:20+00:00,2025-11-27 14:39:23+00:00,1.05,True
docker,cli,docker/cli,19739802072,test,push,completed,cancelled,2025-11-27T14:38:20Z,2025-11-27T14:38:20Z,2025-11-27T14:39:22Z,848dcad8090118208f918c22c18077daadf92e1e,"[13, 168, 228]",2025-11-27 14:38:20+00:00,2025-11-27 14:39:22+00:00,1.0333333333333334,True
docker,cli,docker/cli,19739802068,build,push,completed,cancelled,2025-11-27T14:38:20Z,2025-11-27T14:38:20Z,2025-11-27T14:39:08Z,848dcad8090118208f918c22c18077daadf92e1e,"[13, 168, 228]",2025-11-27 14:38:20+00:00,2025-11-27 14:39:08+00:00,0.8,True
docker,cli,docker/cli,19739802064,validate,push,completed,cancelled,2025-11-27T14:38:20Z,2025-11-27T14:38:20Z,2025-11-27T14:38:57Z,848dcad8090118208f918c22c18077daadf92e1e,"[13, 168, 228]",2025-11-27 14:38:20+00:00,2025-11-27 14:38:57+00:00,0.6166666666666667,True
docker,cli,docker/cli,19738218287,validate-pr,pull_request,completed,success,2025-11-27T13:41:04Z,2025-11-27T13:41:04Z,2025-11-27T13:41:09Z,6a0099bc8a8fcfd80a40dd2cbbfb6caff23abbce,[],2025-11-27 13:41:04+00:00,2025-11-27 13:41:09+00:00,0.08333333333333333,False
docker,cli,docker/cli,19738218256,validate-pr,pull_request,completed,success,2025-11-27T13:41:04Z,2025-11-27T13:41:04Z,2025-11-27T13:41:10Z,6a0099bc8a8fcfd80a40dd2cbbfb6caff23abbce,[],2025-11-27 13:41:04+00:00,2025-11-27 13:41:10+00:00,0.1,False
docker,cli,docker/cli,19738218253,validate-pr,pull_request,completed,success,2025-11-27T13:41:04Z,2025-11-27T13:41:04Z,2025-11-27T13:41:11Z,6a0099bc8a8fcfd80a40dd2cbbfb6caff23abbce,[],2025-11-27 13:41:04+00:00,2025-11-27 13:41:11+00:00,0.11666666666666667,False
docker,cli,docker/cli,19738218246,test,pull_request,completed,success,2025-11-27T13:41:04Z,2025-11-27T13:41:04Z,2025-11-27T13:44:04Z,6a0099bc8a8fcfd80a40dd2cbbfb6caff23abbce,[],2025-11-27 13:41:04+00:00,2025-11-27 13:44:04+00:00,3.0,False
docker,cli,docker/cli,19738218241,validate-pr,pull_request,completed,success,2025-11-27T13:41:04Z,2025-11-27T13:41:04Z,2025-11-27T13:41:12Z,6a0099bc8a8fcfd80a40dd2cbbfb6caff23abbce,[],2025-11-27 13:41:04+00:00,2025-11-27 13:41:12+00:00,0.13333333333333333,False
docker,cli,docker/cli,19738218225,validate,pull_request,completed,success,2025-11-27T13:41:04Z,2025-11-27T13:41:04Z,2025-11-27T13:42:42Z,6a0099bc8a8fcfd80a40dd2cbbfb6caff23abbce,[],2025-11-27 13:41:04+00:00,2025-11-27 13:42:42+00:00,1.6333333333333333,False
docker,cli,docker/cli,19738218223,e2e,pull_request,completed,success,2025-11-27T13:41:04Z,2025-11-27T13:55:58Z,2025-11-27T13:59:50Z,6a0099bc8a8fcfd80a40dd2cbbfb6caff23abbce,[],2025-11-27 13:55:58+00:00,2025-11-27 13:59:50+00:00,3.8666666666666667,False
docker,cli,docker/cli,19738218221,build,pull_request,completed,success,2025-11-27T13:41:04Z,2025-11-27T13:41:04Z,2025-11-27T13:42:53Z,6a0099bc8a8fcfd80a40dd2cbbfb6caff23abbce,[],2025-11-27 13:41:04+00:00,2025-11-27 13:42:53+00:00,1.8166666666666667,False
docker,cli,docker/cli,19738218218,codeql,pull_request,completed,success,2025-11-27T13:41:04Z,2025-11-27T13:41:04Z,2025-11-27T13:43:17Z,6a0099bc8a8fcfd80a40dd2cbbfb6caff23abbce,[],2025-11-27 13:41:04+00:00,2025-11-27 13:43:17+00:00,2.216666666666667,False
docker,cli,docker/cli,19737942977,validate-pr,pull_request,completed,success,2025-11-27T13:30:45Z,2025-11-27T13:30:45Z,2025-11-27T13:30:54Z,ac5e88612492caf49ddb931f62b5cba7e73acb10,[],2025-11-27 13:30:45+00:00,2025-11-27 13:30:54+00:00,0.15,False
docker,cli,docker/cli,19737942739,validate-pr,pull_request,completed,success,2025-11-27T13:30:45Z,2025-11-27T13:30:45Z,2025-11-27T13:30:56Z,ac5e88612492caf49ddb931f62b5cba7e73acb10,[],2025-11-27 13:30:45+00:00,2025-11-27 13:30:56+00:00,0.18333333333333332,False
docker,cli,docker/cli,19737942713,e2e,pull_request,completed,success,2025-11-27T13:30:45Z,2025-11-27T13:30:45Z,2025-11-27T13:34:55Z,ac5e88612492caf49ddb931f62b5cba7e73acb10,[],2025-11-27 13:30:45+00:00,2025-11-27 13:34:55+00:00,4.166666666666667,False
docker,cli,docker/cli,19737942700,validate-pr,pull_request,completed,success,2025-11-27T13:30:45Z,2025-11-27T13:30:45Z,2025-11-27T13:30:52Z,ac5e88612492caf49ddb931f62b5cba7e73acb10,[],2025-11-27 13:30:45+00:00,2025-11-27 13:30:52+00:00,0.11666666666666667,False
docker,cli,docker/cli,19737942695,build,pull_request,completed,success,2025-11-27T13:30:45Z,2025-11-27T13:30:45Z,2025-11-27T13:32:25Z,ac5e88612492caf49ddb931f62b5cba7e73acb10,[],2025-11-27 13:30:45+00:00,2025-11-27 13:32:25+00:00,1.6666666666666667,False
docker,cli,docker/cli,19737942690,codeql,pull_request,completed,success,2025-11-27T13:30:45Z,2025-11-27T13:30:45Z,2025-11-27T13:33:24Z,ac5e88612492caf49ddb931f62b5cba7e73acb10,[],2025-11-27 13:30:45+00:00,2025-11-27 13:33:24+00:00,2.65,False
docker,cli,docker/cli,19737942673,validate,pull_request,completed,success,2025-11-27T13:30:45Z,2025-11-27T13:30:45Z,2025-11-27T13:32:21Z,ac5e88612492caf49ddb931f62b5cba7e73acb10,[],2025-11-27 13:30:45+00:00,2025-11-27 13:32:21+00:00,1.6,False
docker,cli,docker/cli,19737942671,test,pull_request,completed,success,2025-11-27T13:30:45Z,2025-11-27T13:30:45Z,2025-11-27T13:34:01Z,ac5e88612492caf49ddb931f62b5cba7e73acb10,[],2025-11-27 13:30:45+00:00,2025-11-27 13:34:01+00:00,3.2666666666666666,False
docker,cli,docker/cli,19737603404,validate,pull_request,completed,success,2025-11-27T13:18:38Z,2025-11-27T13:18:38Z,2025-11-27T13:20:19Z,8267f2fd135a124001b762ea9b6e3334e1b02960,[],2025-11-27 13:18:38+00:00,2025-11-27 13:20:19+00:00,1.6833333333333333,False
docker,cli,docker/cli,19737603397,test,pull_request,completed,success,2025-11-27T13:18:38Z,2025-11-27T13:18:38Z,2025-11-27T13:22:19Z,8267f2fd135a124001b762ea9b6e3334e1b02960,[],2025-11-27 13:18:38+00:00,2025-11-27 13:22:19+00:00,3.683333333333333,False
docker,cli,docker/cli,19737603355,e2e,pull_request,completed,success,2025-11-27T13:18:38Z,2025-11-27T13:18:38Z,2025-11-27T13:22:48Z,8267f2fd135a124001b762ea9b6e3334e1b02960,[],2025-11-27 13:18:38+00:00,2025-11-27 13:22:48+00:00,4.166666666666667,False
docker,cli,docker/cli,19737603347,codeql,pull_request,completed,success,2025-11-27T13:18:38Z,2025-11-27T13:18:38Z,2025-11-27T13:20:38Z,8267f2fd135a124001b762ea9b6e3334e1b02960,[],2025-11-27 13:18:38+00:00,2025-11-27 13:20:38+00:00,2.0,False
docker,cli,docker/cli,19737603333,validate-pr,pull_request,completed,success,2025-11-27T13:18:38Z,2025-11-27T13:18:38Z,2025-11-27T13:18:45Z,8267f2fd135a124001b762ea9b6e3334e1b02960,[],2025-11-27 13:18:38+00:00,2025-11-27 13:18:45+00:00,0.11666666666666667,False
docker,cli,docker/cli,19737603328,build,pull_request,completed,success,2025-11-27T13:18:38Z,2025-11-27T13:18:38Z,2025-11-27T13:21:53Z,8267f2fd135a124001b762ea9b6e3334e1b02960,[],2025-11-27 13:18:38+00:00,2025-11-27 13:21:53+00:00,3.25,False
docker,cli,docker/cli,19737387055,validate-pr,pull_request,completed,success,2025-11-27T13:11:04Z,2025-11-27T13:11:04Z,2025-11-27T13:11:10Z,0ecd48b157ce62d9db2eec41be59d59d9ae95750,[],2025-11-27 13:11:04+00:00,2025-11-27 13:11:10+00:00,0.1,False
docker,cli,docker/cli,19737381011,validate-pr,pull_request,completed,success,2025-11-27T13:10:50Z,2025-11-27T13:10:50Z,2025-11-27T13:10:57Z,0ecd48b157ce62d9db2eec41be59d59d9ae95750,[],2025-11-27 13:10:50+00:00,2025-11-27 13:10:57+00:00,0.11666666666666667,False
docker,cli,docker/cli,19737363518,validate-pr,pull_request,completed,success,2025-11-27T13:10:14Z,2025-11-27T13:10:14Z,2025-11-27T13:10:23Z,0ecd48b157ce62d9db2eec41be59d59d9ae95750,[],2025-11-27 13:10:14+00:00,2025-11-27 13:10:23+00:00,0.15,False
docker,cli,docker/cli,19737363475,e2e,pull_request,completed,success,2025-11-27T13:10:14Z,2025-11-27T13:10:14Z,2025-11-27T13:14:19Z,0ecd48b157ce62d9db2eec41be59d59d9ae95750,[],2025-11-27 13:10:14+00:00,2025-11-27 13:14:19+00:00,4.083333333333333,False
docker,cli,docker/cli,19737363469,build,pull_request,completed,success,2025-11-27T13:10:14Z,2025-11-27T13:10:14Z,2025-11-27T13:11:55Z,0ecd48b157ce62d9db2eec41be59d59d9ae95750,[],2025-11-27 13:10:14+00:00,2025-11-27 13:11:55+00:00,1.6833333333333333,False
docker,cli,docker/cli,19737363465,test,pull_request,completed,failure,2025-11-27T13:10:14Z,2025-11-27T13:10:14Z,2025-11-27T13:13:23Z,0ecd48b157ce62d9db2eec41be59d59d9ae95750,[],2025-11-27 13:10:14+00:00,2025-11-27 13:13:23+00:00,3.15,True
docker,cli,docker/cli,19737363457,codeql,pull_request,completed,success,2025-11-27T13:10:14Z,2025-11-27T13:10:14Z,2025-11-27T13:12:50Z,0ecd48b157ce62d9db2eec41be59d59d9ae95750,[],2025-11-27 13:10:14+00:00,2025-11-27 13:12:50+00:00,2.6,False
docker,cli,docker/cli,19737363438,validate,pull_request,completed,success,2025-11-27T13:10:14Z,2025-11-27T13:10:14Z,2025-11-27T13:11:54Z,0ecd48b157ce62d9db2eec41be59d59d9ae95750,[],2025-11-27 13:10:14+00:00,2025-11-27 13:11:54+00:00,1.6666666666666667,False
docker,cli,docker/cli,19732988870,validate-pr,pull_request,completed,success,2025-11-27T10:21:54Z,2025-11-27T10:21:54Z,2025-11-27T10:22:04Z,c8c85a19cdf2a573dcc3e915c7dc21ebc62a65a7,[],2025-11-27 10:21:54+00:00,2025-11-27 10:22:04+00:00,0.16666666666666666,False
docker,cli,docker/cli,19732988369,test,pull_request,completed,failure,2025-11-27T10:21:53Z,2025-11-27T10:21:53Z,2025-11-27T10:25:10Z,c8c85a19cdf2a573dcc3e915c7dc21ebc62a65a7,[],2025-11-27 10:21:53+00:00,2025-11-27 10:25:10+00:00,3.283333333333333,True
docker,cli,docker/cli,19732988363,validate-pr,pull_request,completed,success,2025-11-27T10:21:53Z,2025-11-27T10:21:53Z,2025-11-27T10:22:00Z,c8c85a19cdf2a573dcc3e915c7dc21ebc62a65a7,[],2025-11-27 10:21:53+00:00,2025-11-27 10:22:00+00:00,0.11666666666666667,False
docker,cli,docker/cli,19732988346,validate,pull_request,completed,success,2025-11-27T10:21:53Z,2025-11-27T10:21:53Z,2025-11-27T10:23:37Z,c8c85a19cdf2a573dcc3e915c7dc21ebc62a65a7,[],2025-11-27 10:21:53+00:00,2025-11-27 10:23:37+00:00,1.7333333333333334,False
docker,cli,docker/cli,19732988333,validate-pr,pull_request,completed,success,2025-11-27T10:21:53Z,2025-11-27T10:21:53Z,2025-11-27T10:22:02Z,c8c85a19cdf2a573dcc3e915c7dc21ebc62a65a7,[],2025-11-27 10:21:53+00:00,2025-11-27 10:22:02+00:00,0.15,False
docker,cli,docker/cli,19732988319,codeql,pull_request,completed,success,2025-11-27T10:21:53Z,2025-11-27T10:21:53Z,2025-11-27T10:24:36Z,c8c85a19cdf2a573dcc3e915c7dc21ebc62a65a7,[],2025-11-27 10:21:53+00:00,2025-11-27 10:24:36+00:00,2.716666666666667,False
docker,cli,docker/cli,19732988310,build,pull_request,completed,success,2025-11-27T10:21:53Z,2025-11-27T10:21:53Z,2025-11-27T10:23:32Z,c8c85a19cdf2a573dcc3e915c7dc21ebc62a65a7,[],2025-11-27 10:21:53+00:00,2025-11-27 10:23:32+00:00,1.65,False
docker,cli,docker/cli,19732988306,e2e,pull_request,completed,failure,2025-11-27T10:21:53Z,2025-11-27T10:21:53Z,2025-11-27T10:30:23Z,c8c85a19cdf2a573dcc3e915c7dc21ebc62a65a7,[],2025-11-27 10:21:53+00:00,2025-11-27 10:30:23+00:00,8.5,True
docker,cli,docker/cli,19731914599,validate-pr,pull_request,completed,success,2025-11-27T09:42:31Z,2025-11-27T09:42:31Z,2025-11-27T09:42:37Z,3099d4716cc3e84869592fe8ae324257b8e7a7a6,[],2025-11-27 09:42:31+00:00,2025-11-27 09:42:37+00:00,0.1,False
docker,cli,docker/cli,19731914575,validate-pr,pull_request,completed,success,2025-11-27T09:42:31Z,2025-11-27T09:42:31Z,2025-11-27T09:42:39Z,3099d4716cc3e84869592fe8ae324257b8e7a7a6,[],2025-11-27 09:42:31+00:00,2025-11-27 09:42:39+00:00,0.13333333333333333,False
docker,cli,docker/cli,19731909768,build,push,completed,success,2025-11-27T09:42:20Z,2025-11-27T09:42:20Z,2025-11-27T09:49:52Z,eee3e3d0156294b55e7ee63a23274bde4ca246e6,"[13, 168, 228]",2025-11-27 09:42:20+00:00,2025-11-27 09:49:52+00:00,7.533333333333333,False
docker,cli,docker/cli,19731909743,validate,push,completed,success,2025-11-27T09:42:20Z,2025-11-27T09:42:20Z,2025-11-27T09:44:04Z,eee3e3d0156294b55e7ee63a23274bde4ca246e6,"[13, 168, 228]",2025-11-27 09:42:20+00:00,2025-11-27 09:44:04+00:00,1.7333333333333334,False
docker,cli,docker/cli,19731909737,codeql,push,completed,success,2025-11-27T09:42:20Z,2025-11-27T09:42:20Z,2025-11-27T09:44:28Z,eee3e3d0156294b55e7ee63a23274bde4ca246e6,"[13, 168, 228]",2025-11-27 09:42:20+00:00,2025-11-27 09:44:28+00:00,2.1333333333333333,False
docker,cli,docker/cli,19731909735,e2e,push,completed,failure,2025-11-27T09:42:20Z,2025-11-27T09:42:20Z,2025-11-27T09:46:27Z,eee3e3d0156294b55e7ee63a23274bde4ca246e6,"[13, 168, 228]",2025-11-27 09:42:20+00:00,2025-11-27 09:46:27+00:00,4.116666666666666,True
docker,cli,docker/cli,19731909728,test,push,completed,success,2025-11-27T09:42:20Z,2025-11-27T09:42:20Z,2025-11-27T09:45:03Z,eee3e3d0156294b55e7ee63a23274bde4ca246e6,"[13, 168, 228]",2025-11-27 09:42:20+00:00,2025-11-27 09:45:03+00:00,2.716666666666667,False
docker,cli,docker/cli,19730951866,codeql,schedule,completed,success,2025-11-27T09:07:43Z,2025-11-27T09:07:43Z,2025-11-27T09:09:53Z,3247a5aae3791c8306f5b2e215c314267c31c570,"[13, 168, 228]",2025-11-27 09:07:43+00:00,2025-11-27 09:09:53+00:00,2.1666666666666665,False
docker,cli,docker/cli,19729561926,github_actions in /. - Update #1166400210,dynamic,completed,success,2025-11-27T08:15:15Z,2025-11-27T08:15:15Z,2025-11-27T08:15:48Z,3247a5aae3791c8306f5b2e215c314267c31c570,"[13, 168, 228]",2025-11-27 08:15:15+00:00,2025-11-27 08:15:48+00:00,0.55,False
docker,cli,docker/cli,19696679038,github_actions in /. - Update #1165244575,dynamic,completed,success,2025-11-26T08:04:25Z,2025-11-26T08:04:25Z,2025-11-26T08:05:02Z,3247a5aae3791c8306f5b2e215c314267c31c570,"[13, 168, 228]",2025-11-26 08:04:25+00:00,2025-11-26 08:05:02+00:00,0.6166666666666667,False
docker,cli,docker/cli,19662477439,github_actions in /. - Update #1164239927,dynamic,completed,success,2025-11-25T08:04:19Z,2025-11-25T08:04:19Z,2025-11-25T08:04:57Z,3247a5aae3791c8306f5b2e215c314267c31c570,"[13, 168, 228]",2025-11-25 08:04:19+00:00,2025-11-25 08:04:57+00:00,0.6333333333333333,False
docker,cli,docker/cli,19651220142,codeql,push,completed,success,2025-11-24T22:22:42Z,2025-11-24T22:22:42Z,2025-11-24T22:24:46Z,3247a5aae3791c8306f5b2e215c314267c31c570,[],2025-11-24 22:22:42+00:00,2025-11-24 22:24:46+00:00,2.066666666666667,False
docker,cli,docker/cli,19651220141,build,push,completed,success,2025-11-24T22:22:42Z,2025-11-24T22:22:42Z,2025-11-24T22:30:15Z,3247a5aae3791c8306f5b2e215c314267c31c570,[],2025-11-24 22:22:42+00:00,2025-11-24 22:30:15+00:00,7.55,False
docker,cli,docker/cli,19651220136,test,push,completed,success,2025-11-24T22:22:42Z,2025-11-24T22:22:42Z,2025-11-24T22:25:43Z,3247a5aae3791c8306f5b2e215c314267c31c570,[],2025-11-24 22:22:42+00:00,2025-11-24 22:25:43+00:00,3.0166666666666666,False
docker,cli,docker/cli,19651220131,e2e,push,completed,success,2025-11-24T22:22:42Z,2025-11-24T22:22:42Z,2025-11-24T22:26:49Z,3247a5aae3791c8306f5b2e215c314267c31c570,[],2025-11-24 22:22:42+00:00,2025-11-24 22:26:49+00:00,4.116666666666666,False
docker,cli,docker/cli,19651220127,validate,push,completed,success,2025-11-24T22:22:42Z,2025-11-24T22:22:42Z,2025-11-24T22:24:29Z,3247a5aae3791c8306f5b2e215c314267c31c570,[],2025-11-24 22:22:42+00:00,2025-11-24 22:24:29+00:00,1.7833333333333334,False
docker,cli,docker/cli,19650028922,codeql,push,completed,success,2025-11-24T21:35:41Z,2025-11-24T21:35:41Z,2025-11-24T21:37:56Z,3247a5aae3791c8306f5b2e215c314267c31c570,"[13, 168, 228]",2025-11-24 21:35:41+00:00,2025-11-24 21:37:56+00:00,2.25,False
docker,cli,docker/cli,19650028914,validate,push,completed,success,2025-11-24T21:35:41Z,2025-11-24T21:35:41Z,2025-11-24T21:37:35Z,3247a5aae3791c8306f5b2e215c314267c31c570,"[13, 168, 228]",2025-11-24 21:35:41+00:00,2025-11-24 21:37:35+00:00,1.9,False
docker,cli,docker/cli,19650028912,test,push,completed,success,2025-11-24T21:35:41Z,2025-11-24T21:35:41Z,2025-11-24T21:39:19Z,3247a5aae3791c8306f5b2e215c314267c31c570,"[13, 168, 228]",2025-11-24 21:35:41+00:00,2025-11-24 21:39:19+00:00,3.6333333333333333,False
docker,cli,docker/cli,19650028907,e2e,push,completed,failure,2025-11-24T21:35:41Z,2025-11-24T21:35:41Z,2025-11-24T21:39:51Z,3247a5aae3791c8306f5b2e215c314267c31c570,"[13, 168, 228]",2025-11-24 21:35:41+00:00,2025-11-24 21:39:51+00:00,4.166666666666667,True
docker,cli,docker/cli,19650028900,build,push,completed,success,2025-11-24T21:35:41Z,2025-11-24T21:35:41Z,2025-11-24T21:44:35Z,3247a5aae3791c8306f5b2e215c314267c31c570,"[13, 168, 228]",2025-11-24 21:35:41+00:00,2025-11-24 21:44:35+00:00,8.9,False
docker,cli,docker/cli,19649413548,e2e,pull_request,completed,success,2025-11-24T21:12:49Z,2025-11-24T21:25:55Z,2025-11-24T21:29:50Z,47596158357343a66ad60963d50a3a2d606cc839,[],2025-11-24 21:25:55+00:00,2025-11-24 21:29:50+00:00,3.9166666666666665,False
docker,cli,docker/cli,19649413527,build,pull_request,completed,success,2025-11-24T21:12:49Z,2025-11-24T21:12:49Z,2025-11-24T21:14:45Z,47596158357343a66ad60963d50a3a2d606cc839,[],2025-11-24 21:12:49+00:00,2025-11-24 21:14:45+00:00,1.9333333333333333,False
docker,cli,docker/cli,19649413505,validate-pr,pull_request,completed,success,2025-11-24T21:12:49Z,2025-11-24T21:12:49Z,2025-11-24T21:12:59Z,47596158357343a66ad60963d50a3a2d606cc839,[],2025-11-24 21:12:49+00:00,2025-11-24 21:12:59+00:00,0.16666666666666666,False
docker,cli,docker/cli,19649413499,validate,pull_request,completed,success,2025-11-24T21:12:49Z,2025-11-24T21:12:49Z,2025-11-24T21:14:40Z,47596158357343a66ad60963d50a3a2d606cc839,[],2025-11-24 21:12:49+00:00,2025-11-24 21:14:40+00:00,1.85,False
docker,cli,docker/cli,19649413498,codeql,pull_request,completed,success,2025-11-24T21:12:49Z,2025-11-24T21:12:49Z,2025-11-24T21:14:58Z,47596158357343a66ad60963d50a3a2d606cc839,[],2025-11-24 21:12:49+00:00,2025-11-24 21:14:58+00:00,2.15,False
docker,cli,docker/cli,19649413497,test,pull_request,completed,success,2025-11-24T21:12:49Z,2025-11-24T21:12:49Z,2025-11-24T21:15:59Z,47596158357343a66ad60963d50a3a2d606cc839,[],2025-11-24 21:12:49+00:00,2025-11-24 21:15:59+00:00,3.1666666666666665,False
docker,cli,docker/cli,19649398483,validate,pull_request,completed,cancelled,2025-11-24T21:12:14Z,2025-11-24T21:12:14Z,2025-11-24T21:12:56Z,98de6c53c3e1fcfe186efeb08ac754edbdf78dd3,[],2025-11-24 21:12:14+00:00,2025-11-24 21:12:56+00:00,0.7,True
docker,cli,docker/cli,19649398385,test,pull_request,completed,cancelled,2025-11-24T21:12:14Z,2025-11-24T21:12:14Z,2025-11-24T21:13:10Z,98de6c53c3e1fcfe186efeb08ac754edbdf78dd3,[],2025-11-24 21:12:14+00:00,2025-11-24 21:13:10+00:00,0.9333333333333333,True
docker,cli,docker/cli,19649398334,e2e,pull_request,completed,cancelled,2025-11-24T21:12:14Z,2025-11-24T21:12:14Z,2025-11-24T21:13:18Z,98de6c53c3e1fcfe186efeb08ac754edbdf78dd3,[],2025-11-24 21:12:14+00:00,2025-11-24 21:13:18+00:00,1.0666666666666667,True
docker,cli,docker/cli,19649398309,build,pull_request,completed,cancelled,2025-11-24T21:12:14Z,2025-11-24T21:12:14Z,2025-11-24T21:13:04Z,98de6c53c3e1fcfe186efeb08ac754edbdf78dd3,[],2025-11-24 21:12:14+00:00,2025-11-24 21:13:04+00:00,0.8333333333333334,True
docker,cli,docker/cli,19649398301,codeql,pull_request,completed,success,2025-11-24T21:12:14Z,2025-11-24T21:12:14Z,2025-11-24T21:14:22Z,98de6c53c3e1fcfe186efeb08ac754edbdf78dd3,[],2025-11-24 21:12:14+00:00,2025-11-24 21:14:22+00:00,2.1333333333333333,False
docker,cli,docker/cli,19649398300,validate-pr,pull_request,completed,success,2025-11-24T21:12:14Z,2025-11-24T21:12:14Z,2025-11-24T21:12:22Z,98de6c53c3e1fcfe186efeb08ac754edbdf78dd3,[],2025-11-24 21:12:14+00:00,2025-11-24 21:12:22+00:00,0.13333333333333333,False
docker,cli,docker/cli,19639423239,validate-pr,pull_request,completed,success,2025-11-24T15:20:10Z,2025-11-24T15:20:10Z,2025-11-24T15:20:18Z,92583154b725a509c1fe311b85eef384da2e0539,[],2025-11-24 15:20:10+00:00,2025-11-24 15:20:18+00:00,0.13333333333333333,False
docker,cli,docker/cli,19639410725,validate-pr,pull_request,completed,success,2025-11-24T15:19:45Z,2025-11-24T15:19:45Z,2025-11-24T15:19:53Z,92583154b725a509c1fe311b85eef384da2e0539,[],2025-11-24 15:19:45+00:00,2025-11-24 15:19:53+00:00,0.13333333333333333,False
docker,cli,docker/cli,19639369923,validate-pr,pull_request,completed,success,2025-11-24T15:18:30Z,2025-11-24T15:18:30Z,2025-11-24T15:18:40Z,92583154b725a509c1fe311b85eef384da2e0539,[],2025-11-24 15:18:30+00:00,2025-11-24 15:18:40+00:00,0.16666666666666666,False
docker,cli,docker/cli,19639369796,validate-pr,pull_request,completed,success,2025-11-24T15:18:30Z,2025-11-24T15:18:30Z,2025-11-24T15:18:39Z,92583154b725a509c1fe311b85eef384da2e0539,[],2025-11-24 15:18:30+00:00,2025-11-24 15:18:39+00:00,0.15,False
docker,cli,docker/cli,19639369562,validate-pr,pull_request,completed,success,2025-11-24T15:18:29Z,2025-11-24T15:18:29Z,2025-11-24T15:18:37Z,92583154b725a509c1fe311b85eef384da2e0539,[],2025-11-24 15:18:29+00:00,2025-11-24 15:18:37+00:00,0.13333333333333333,False
docker,cli,docker/cli,19639369181,validate,pull_request,completed,success,2025-11-24T15:18:29Z,2025-11-24T15:18:29Z,2025-11-24T15:20:11Z,92583154b725a509c1fe311b85eef384da2e0539,[],2025-11-24 15:18:29+00:00,2025-11-24 15:20:11+00:00,1.7,False
docker,cli,docker/cli,19639369160,validate-pr,pull_request,completed,success,2025-11-24T15:18:28Z,2025-11-24T15:18:28Z,2025-11-24T15:18:35Z,92583154b725a509c1fe311b85eef384da2e0539,[],2025-11-24 15:18:28+00:00,2025-11-24 15:18:35+00:00,0.11666666666666667,False
docker,cli,docker/cli,19639369157,test,pull_request,completed,success,2025-11-24T15:18:28Z,2025-11-24T15:18:28Z,2025-11-24T15:22:48Z,92583154b725a509c1fe311b85eef384da2e0539,[],2025-11-24 15:18:28+00:00,2025-11-24 15:22:48+00:00,4.333333333333333,False
docker,cli,docker/cli,19639369153,e2e,pull_request,completed,success,2025-11-24T15:18:28Z,2025-11-24T15:18:28Z,2025-11-24T15:22:33Z,92583154b725a509c1fe311b85eef384da2e0539,[],2025-11-24 15:18:28+00:00,2025-11-24 15:22:33+00:00,4.083333333333333,False
docker,cli,docker/cli,19639369141,codeql,pull_request,completed,success,2025-11-24T15:18:28Z,2025-11-24T15:18:28Z,2025-11-24T15:20:44Z,92583154b725a509c1fe311b85eef384da2e0539,[],2025-11-24 15:18:28+00:00,2025-11-24 15:20:44+00:00,2.2666666666666666,False
docker,cli,docker/cli,19639369137,build,pull_request,completed,success,2025-11-24T15:18:28Z,2025-11-24T15:18:28Z,2025-11-24T15:20:19Z,92583154b725a509c1fe311b85eef384da2e0539,[],2025-11-24 15:18:28+00:00,2025-11-24 15:20:19+00:00,1.85,False
docker,cli,docker/cli,19634866862,build,pull_request,completed,success,2025-11-24T12:49:09Z,2025-11-24T12:49:09Z,2025-11-24T12:50:52Z,031ea4dfcc3c8f2ef9a75ae550ce6cdff90c48ff,[],2025-11-24 12:49:09+00:00,2025-11-24 12:50:52+00:00,1.7166666666666666,False
docker,cli,docker/cli,19634866856,validate,pull_request,completed,success,2025-11-24T12:49:09Z,2025-11-24T12:49:09Z,2025-11-24T12:50:48Z,031ea4dfcc3c8f2ef9a75ae550ce6cdff90c48ff,[],2025-11-24 12:49:09+00:00,2025-11-24 12:50:48+00:00,1.65,False
